AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
31.0,3.0,4.0,3.0,6.0,9.0,11.0,9.0,9.0,6.0,6.0,4.0,8.0,1.0,0,Nationals,Home
35.0,6.0,9.0,5.0,4.0,8.0,9.0,9.0,4.0,3.0,3.0,6.0,9.0,0.0,1,Cardinals,Away
35.0,9.0,12.0,9.0,5.0,6.0,19.0,9.0,8.0,4.0,4.0,7.0,10.0,0.0,1,Red,Home
33.0,4.0,8.0,4.0,7.0,10.0,21.0,8.0,12.0,9.0,3.0,5.0,6.0,0.0,0,Athletics,Away
33.0,4.0,6.0,4.0,7.0,10.0,13.0,9.0,9.0,5.0,5.0,6.0,6.0,1.0,0,Mets,Home
32.0,5.0,9.0,5.0,6.0,6.0,18.0,9.0,6.0,4.0,4.0,7.0,10.0,0.0,1,Reds,Away
32.0,3.0,6.0,2.0,4.0,3.0,17.0,9.0,5.0,1.0,1.0,2.0,10.0,0.0,1,Braves,Home
30.0,1.0,5.0,0.0,2.0,10.0,14.0,8.0,6.0,3.0,1.0,4.0,3.0,1.0,0,Padres,Away
26.0,1.0,3.0,1.0,2.0,7.0,9.0,9.0,5.0,0.0,0.0,2.0,9.0,0.0,1,Twins,Home
31.0,0.0,5.0,0.0,2.0,9.0,11.0,8.0,3.0,1.0,1.0,2.0,7.0,1.0,0,Astros,Away
32.0,5.0,8.0,5.0,2.0,4.0,11.0,9.0,4.0,1.0,0.0,3.0,7.0,0.0,1,Brewers,Home
31.0,1.0,4.0,1.0,3.0,7.0,14.0,8.0,8.0,5.0,5.0,2.0,4.0,2.0,0,Rockies,Away
33.0,5.0,9.0,5.0,4.0,6.0,18.0,9.0,9.0,3.0,3.0,4.0,10.0,1.0,1,White,Home
34.0,3.0,9.0,3.0,4.0,10.0,20.0,8.0,9.0,5.0,5.0,4.0,6.0,2.0,0,Orioles,Away
32.0,5.0,5.0,5.0,2.0,10.0,7.0,9.0,11.0,8.0,8.0,5.0,4.0,0.0,0,Royals,Home
36.0,8.0,11.0,8.0,5.0,4.0,14.0,9.0,5.0,5.0,3.0,2.0,10.0,1.0,1,Rays,Away
33.0,3.0,11.0,3.0,5.0,6.0,24.0,9.0,9.0,2.0,2.0,3.0,4.0,0.0,1,Giants,Home
34.0,2.0,9.0,2.0,3.0,4.0,18.0,8.0,11.0,3.0,3.0,5.0,6.0,0.0,0,Dodgers,Away
