AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
29.0,6.0,6.0,5.0,9.0,5.0,16.0,9.0,13.0,5.0,5.0,4.0,9.0,2.0,1,Orioles,Home
39.0,5.0,13.0,5.0,4.0,9.0,27.0,8.0,6.0,6.0,3.0,9.0,5.0,0.0,0,Blue,Away
34.0,5.0,9.0,5.0,4.0,7.0,14.0,9.0,11.0,10.0,10.0,1.0,9.0,3.0,0,Phillies,Home
37.0,10.0,11.0,10.0,1.0,9.0,7.0,9.0,9.0,5.0,5.0,4.0,7.0,1.0,1,White,Away
33.0,6.0,10.0,6.0,4.0,9.0,15.0,9.0,5.0,2.0,2.0,0.0,8.0,1.0,1,Indians,Home
31.0,2.0,5.0,2.0,0.0,8.0,5.0,8.0,10.0,6.0,6.0,4.0,9.0,3.0,0,Angels,Away
33.0,7.0,10.0,7.0,6.0,6.0,18.0,9.0,6.0,2.0,1.0,2.0,8.0,1.0,1,Rays,Home
31.0,2.0,6.0,2.0,2.0,8.0,11.0,8.0,10.0,7.0,5.0,6.0,6.0,2.0,0,Marlins,Away
39.0,4.0,9.0,4.0,6.0,11.0,22.0,10.0,8.0,6.0,6.0,8.0,9.0,1.0,0,Braves,Home
33.0,6.0,8.0,6.0,8.0,9.0,12.0,10.0,9.0,4.0,4.0,6.0,11.0,3.0,1,Reds,Away
31.0,2.0,4.0,2.0,1.0,5.0,5.0,9.0,16.0,13.0,11.0,2.0,11.0,3.0,0,Pirates,Home
43.0,13.0,16.0,11.0,2.0,11.0,14.0,9.0,4.0,2.0,2.0,1.0,5.0,1.0,1,Mets,Away
27.0,3.0,5.0,3.0,3.0,8.0,12.0,9.0,4.0,1.0,1.0,2.0,15.0,1.0,1,Astros,Home
31.0,1.0,4.0,1.0,2.0,15.0,8.0,8.0,5.0,3.0,3.0,3.0,8.0,0.0,0,Mariners,Away
28.0,3.0,6.0,3.0,3.0,9.0,8.0,9.0,2.0,0.0,0.0,1.0,7.0,0.0,1,Twins,Home
27.0,0.0,2.0,0.0,1.0,7.0,4.0,8.0,6.0,3.0,3.0,3.0,9.0,1.0,0,Royals,Away
35.0,7.0,14.0,7.0,2.0,6.0,15.0,9.0,9.0,2.0,2.0,0.0,15.0,2.0,1,Cubs,Home
36.0,2.0,9.0,2.0,0.0,15.0,18.0,8.0,14.0,7.0,7.0,2.0,6.0,2.0,0,Brewers,Away
31.0,9.0,8.0,8.0,6.0,8.0,15.0,9.0,10.0,4.0,2.0,4.0,5.0,0.0,1,Rangers,Home
36.0,4.0,10.0,2.0,4.0,5.0,22.0,8.0,8.0,9.0,9.0,6.0,8.0,1.0,0,Tigers,Away
34.0,6.0,13.0,5.0,3.0,3.0,11.0,9.0,7.0,2.0,2.0,1.0,8.0,2.0,1,Rockies,Home
32.0,2.0,7.0,2.0,1.0,8.0,8.0,8.0,13.0,6.0,6.0,3.0,3.0,3.0,0,Giants,Away
30.0,4.0,7.0,3.0,7.0,8.0,25.0,9.0,5.0,2.0,2.0,3.0,10.0,1.0,1,Athletics,Home
33.0,2.0,5.0,2.0,3.0,10.0,13.0,8.0,7.0,4.0,4.0,7.0,8.0,1.0,0,Cardinals,Away
32.0,7.0,9.0,7.0,4.0,7.0,17.0,9.0,9.0,5.0,5.0,4.0,5.0,2.0,1,D-backs,Home
34.0,5.0,9.0,4.0,4.0,5.0,12.0,8.0,9.0,7.0,7.0,4.0,7.0,1.0,0,Nationals,Away
36.0,11.0,11.0,11.0,3.0,10.0,11.0,9.0,12.0,10.0,9.0,3.0,11.0,2.0,1,Dodgers,Home
37.0,10.0,12.0,10.0,3.0,11.0,11.0,8.1,11.0,11.0,10.0,3.0,10.0,3.0,0,Padres,Away
34.0,7.0,10.0,7.0,4.0,5.0,12.0,9.0,7.0,4.0,4.0,3.0,6.0,2.0,1,Yankees,Home
32.0,4.0,7.0,4.0,3.0,6.0,8.0,8.0,10.0,7.0,7.0,4.0,5.0,2.0,0,Red,Away
