AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
43.0,6.0,12.0,5.0,5.0,9.0,28.0,10.0,14.0,8.0,4.0,5.0,6.0,2.0,0,Orioles,Home
43.0,8.0,14.0,8.0,5.0,6.0,25.0,10.0,12.0,6.0,4.0,5.0,9.0,2.0,1,Red,Away
34.0,11.0,14.0,10.0,5.0,4.0,16.0,9.0,6.0,3.0,3.0,3.0,12.0,2.0,1,Reds,Home
32.0,3.0,6.0,3.0,3.0,12.0,9.0,8.0,14.0,11.0,11.0,5.0,4.0,2.0,0,Rangers,Away
31.0,0.0,4.0,0.0,0.0,8.0,6.0,9.0,14.0,8.0,8.0,6.0,8.0,1.0,0,Tigers,Home
38.0,8.0,14.0,8.0,6.0,8.0,17.0,9.0,4.0,0.0,0.0,0.0,8.0,0.0,1,Indians,Away
33.0,3.0,10.0,3.0,3.0,6.0,14.0,9.0,3.0,4.0,3.0,4.0,9.0,2.0,0,Mets,Home
31.0,4.0,3.0,3.0,4.0,9.0,11.0,9.0,10.0,3.0,3.0,3.0,6.0,0.0,1,Cardinals,Away
31.0,6.0,9.0,5.0,1.0,10.0,8.0,9.0,11.0,5.0,4.0,4.0,6.0,1.0,1,Rays,Home
35.0,5.0,11.0,5.0,4.0,6.0,17.0,8.0,9.0,6.0,6.0,1.0,10.0,2.0,0,Angels,Away
34.0,4.0,9.0,4.0,4.0,11.0,16.0,9.0,11.0,5.0,5.0,2.0,7.0,0.0,0,Marlins,Home
38.0,5.0,11.0,5.0,2.0,7.0,23.0,9.0,9.0,4.0,4.0,4.0,11.0,1.0,1,Pirates,Away
40.0,15.0,19.0,14.0,2.0,10.0,11.0,9.0,6.0,1.0,1.0,5.0,9.0,0.0,1,Braves,Home
31.0,1.0,6.0,1.0,5.0,9.0,19.0,8.0,19.0,15.0,15.0,2.0,10.0,3.0,0,Phillies,Away
36.0,15.0,15.0,15.0,5.0,8.0,12.0,9.0,11.0,5.0,4.0,1.0,6.0,1.0,1,Nationals,Home
38.0,5.0,11.0,5.0,1.0,6.0,16.0,8.0,15.0,15.0,15.0,5.0,8.0,4.0,0,D-backs,Away
31.0,0.0,7.0,0.0,6.0,9.0,20.0,9.0,14.0,12.0,12.0,4.0,6.0,5.0,0,Astros,Home
40.0,12.0,14.0,12.0,4.0,6.0,18.0,9.0,7.0,0.0,0.0,6.0,9.0,0.0,1,Blue,Away
42.0,6.0,15.0,6.0,5.0,12.0,32.0,9.0,9.0,8.0,4.0,3.0,8.0,0.0,0,Twins,Home
38.0,8.0,9.0,7.0,3.0,8.0,17.0,9.0,15.0,6.0,6.0,5.0,12.0,2.0,1,Royals,Away
35.0,3.0,9.0,3.0,2.0,10.0,10.0,9.0,12.0,10.0,10.0,6.0,8.0,1.0,0,White,Home
38.0,10.0,12.0,10.0,6.0,8.0,21.0,9.0,9.0,3.0,3.0,2.0,10.0,2.0,1,Yankees,Away
46.0,13.0,19.0,13.0,2.0,14.0,14.0,9.0,15.0,14.0,14.0,6.0,7.0,2.0,0,Rockies,Home
39.0,14.0,15.0,14.0,6.0,7.0,12.0,9.0,19.0,13.0,13.0,2.0,14.0,2.0,1,Padres,Away
32.0,3.0,7.0,3.0,5.0,9.0,17.0,9.0,12.0,5.0,5.0,2.0,9.0,2.0,0,Giants,Home
38.0,5.0,12.0,5.0,2.0,9.0,19.0,9.0,7.0,3.0,3.0,5.0,9.0,0.0,1,Brewers,Away
35.0,3.0,8.0,3.0,1.0,10.0,17.0,9.0,8.0,6.0,3.0,3.0,10.0,1.0,0,Athletics,Home
34.0,6.0,8.0,6.0,3.0,10.0,8.0,9.0,8.0,3.0,2.0,1.0,10.0,2.0,1,Mariners,Away
31.0,3.0,7.0,3.0,5.0,6.0,16.0,9.0,9.0,2.0,0.0,1.0,10.0,0.0,1,Dodgers,Home
34.0,2.0,9.0,2.0,1.0,10.0,17.0,8.0,7.0,3.0,3.0,5.0,6.0,1.0,0,Cubs,Away
