AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
40.0,11.0,17.0,10.0,2.0,9.0,18.0,9.0,7.0,1.0,1.0,4.0,9.0,0.0,1,Nationals,Home
33.0,1.0,7.0,1.0,4.0,9.0,18.0,8.0,17.0,11.0,11.0,2.0,9.0,1.0,0,Rockies,Away
32.0,3.0,6.0,3.0,3.0,8.0,10.0,9.0,7.0,4.0,4.0,2.0,10.0,2.0,0,Pirates,Home
34.0,4.0,7.0,4.0,2.0,10.0,9.0,9.0,6.0,3.0,3.0,3.0,8.0,1.0,1,Cardinals,Away
35.0,2.0,8.0,2.0,4.0,11.0,12.0,10.0,6.0,1.0,1.0,2.0,12.0,0.0,1,Blue,Home
35.0,1.0,6.0,1.0,2.0,12.0,13.0,9.2,8.0,2.0,2.0,4.0,11.0,1.0,0,Indians,Away
49.0,2.0,7.0,1.0,4.0,16.0,21.0,15.0,9.0,3.0,3.0,4.0,18.0,1.0,0,Tigers,Home
54.0,3.0,9.0,3.0,4.0,18.0,27.0,15.0,7.0,2.0,1.0,4.0,16.0,0.0,1,Phillies,Away
31.0,5.0,8.0,5.0,3.0,4.0,9.0,9.0,5.0,2.0,2.0,7.0,9.0,0.0,1,Mets,Home
30.0,2.0,5.0,2.0,7.0,9.0,21.0,8.0,8.0,5.0,5.0,3.0,4.0,3.0,0,Padres,Away
33.0,4.0,6.0,4.0,6.0,13.0,12.0,9.0,10.0,5.0,5.0,2.0,7.0,1.0,0,Rays,Home
36.0,5.0,10.0,4.0,2.0,7.0,13.0,9.0,6.0,4.0,4.0,6.0,13.0,1.0,1,Red,Away
38.0,4.0,11.0,4.0,2.0,14.0,28.0,9.0,5.0,5.0,5.0,5.0,14.0,2.0,0,Braves,Home
31.0,5.0,5.0,5.0,5.0,14.0,13.0,9.0,11.0,4.0,4.0,2.0,14.0,0.0,1,Royals,Away
39.0,3.0,8.0,3.0,2.0,7.0,11.0,11.0,8.0,4.0,4.0,3.0,8.0,1.0,0,Astros,Home
40.0,4.0,8.0,4.0,3.0,8.0,10.0,11.0,8.0,3.0,3.0,2.0,7.0,1.0,1,Athletics,Away
44.0,12.0,15.0,12.0,8.0,8.0,30.0,10.0,20.0,14.0,14.0,6.0,9.0,2.0,0,Twins,Home
48.0,14.0,20.0,13.0,6.0,9.0,25.0,10.0,15.0,12.0,12.0,8.0,8.0,4.0,1,Yankees,Away
29.0,1.0,2.0,1.0,2.0,11.0,4.0,9.0,6.0,5.0,5.0,0.0,9.0,2.0,0,White,Home
33.0,5.0,6.0,5.0,0.0,9.0,5.0,9.0,2.0,1.0,1.0,2.0,11.0,0.0,1,Marlins,Away
36.0,6.0,10.0,6.0,3.0,9.0,15.0,9.0,17.0,14.0,13.0,4.0,13.0,3.0,0,Brewers,Home
41.0,14.0,17.0,14.0,4.0,13.0,14.0,9.0,10.0,6.0,5.0,3.0,9.0,1.0,1,Reds,Away
29.0,2.0,5.0,2.0,3.0,7.0,11.0,9.0,9.0,7.0,7.0,2.0,15.0,3.0,0,D-backs,Home
35.0,7.0,9.0,7.0,2.0,15.0,5.0,9.0,5.0,2.0,2.0,3.0,7.0,0.0,1,Orioles,Away
42.0,5.0,8.0,5.0,4.0,11.0,13.0,13.0,9.0,4.0,4.0,2.0,15.0,0.0,1,Giants,Home
46.0,4.0,9.0,4.0,2.0,15.0,12.0,12.1,8.0,5.0,5.0,4.0,11.0,2.0,0,Cubs,Away
33.0,4.0,9.0,4.0,7.0,10.0,19.0,9.0,11.0,5.0,5.0,3.0,10.0,2.0,0,Dodgers,Home
38.0,5.0,11.0,5.0,3.0,10.0,21.0,9.0,9.0,4.0,4.0,7.0,10.0,0.0,1,Angels,Away
34.0,2.0,7.0,2.0,1.0,10.0,12.0,9.0,10.0,7.0,7.0,0.0,6.0,4.0,0,Mariners,Home
36.0,7.0,10.0,7.0,0.0,6.0,7.0,9.0,7.0,2.0,2.0,1.0,10.0,0.0,1,Rangers,Away
