AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
37.0,4.0,9.0,4.0,4.0,8.0,10.0,11.0,7.0,3.0,3.0,2.0,13.0,1.0,1,Reds,Home
39.0,3.0,7.0,2.0,2.0,13.0,12.0,10.0,9.0,4.0,4.0,4.0,8.0,3.0,0,Phillies,Away
27.0,1.0,1.0,1.0,3.0,11.0,4.0,9.0,12.0,7.0,6.0,3.0,10.0,1.0,0,Indians,Home
38.0,7.0,12.0,7.0,3.0,10.0,18.0,9.0,1.0,1.0,1.0,3.0,11.0,0.0,1,White,Away
36.0,4.0,12.0,4.0,2.0,9.0,20.0,9.0,11.0,6.0,6.0,2.0,9.0,3.0,0,Royals,Home
37.0,6.0,11.0,6.0,2.0,9.0,16.0,9.0,12.0,4.0,4.0,2.0,9.0,0.0,1,Tigers,Away
36.0,10.0,12.0,9.0,6.0,7.0,23.0,9.0,4.0,0.0,0.0,2.0,5.0,0.0,1,Cardinals,Home
31.0,0.0,4.0,0.0,2.0,5.0,14.0,8.0,12.0,10.0,9.0,6.0,7.0,2.0,0,Giants,Away
33.0,10.0,10.0,10.0,7.0,3.0,17.0,9.0,10.0,6.0,4.0,1.0,9.0,2.0,1,Athletics,Home
36.0,6.0,10.0,6.0,1.0,9.0,10.0,8.0,10.0,10.0,10.0,7.0,3.0,1.0,0,Angels,Away
33.0,1.0,10.0,1.0,3.0,3.0,23.0,9.0,5.0,3.0,3.0,2.0,6.0,1.0,0,Orioles,Home
32.0,3.0,5.0,3.0,2.0,6.0,10.0,9.0,10.0,1.0,1.0,3.0,3.0,0.0,1,Rangers,Away
38.0,7.0,10.0,5.0,2.0,9.0,19.0,9.0,16.0,10.0,9.0,6.0,6.0,1.0,0,Pirates,Home
39.0,10.0,16.0,9.0,6.0,6.0,27.0,9.0,10.0,7.0,5.0,2.0,9.0,3.0,1,Marlins,Away
29.0,1.0,4.0,1.0,2.0,4.0,4.0,9.0,2.0,2.0,2.0,9.0,6.0,0.0,0,Red,Home
26.0,2.0,2.0,1.0,9.0,6.0,15.0,9.0,4.0,1.0,1.0,2.0,4.0,1.0,1,Twins,Away
31.0,6.0,9.0,5.0,3.0,6.0,18.0,9.0,8.0,4.0,4.0,3.0,12.0,2.0,1,Rays,Home
34.0,4.0,8.0,4.0,3.0,12.0,16.0,8.0,9.0,6.0,4.0,3.0,6.0,1.0,0,Blue,Away
35.0,5.0,6.0,5.0,5.0,10.0,15.0,9.0,16.0,10.0,10.0,5.0,8.0,3.0,0,Brewers,Home
39.0,10.0,16.0,10.0,5.0,8.0,22.0,9.0,6.0,5.0,5.0,5.0,10.0,3.0,1,Cubs,Away
29.0,4.0,6.0,4.0,4.0,9.0,12.0,9.0,3.0,2.0,2.0,2.0,10.0,1.0,1,Braves,Home
30.0,2.0,3.0,2.0,2.0,10.0,4.0,8.0,6.0,4.0,4.0,4.0,9.0,1.0,0,Nationals,Away
46.0,11.0,11.0,10.0,8.0,11.0,20.0,13.0,12.0,9.0,9.0,3.0,15.0,4.0,1,Astros,Home
51.0,9.0,12.0,9.0,3.0,15.0,15.0,12.1,11.0,11.0,10.0,8.0,11.0,3.0,0,Mariners,Away
