AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
34.0,2.0,7.0,2.0,2.0,8.0,20.0,9.0,7.0,3.0,3.0,4.0,15.0,0.0,0,Nationals,Home
34.0,3.0,7.0,3.0,4.0,15.0,10.0,9.0,7.0,2.0,2.0,2.0,8.0,2.0,1,Cardinals,Away
31.0,1.0,4.0,1.0,2.0,10.0,17.0,9.0,7.0,3.0,3.0,4.0,11.0,1.0,0,Phillies,Home
34.0,3.0,7.0,3.0,4.0,11.0,13.0,9.0,4.0,1.0,1.0,2.0,10.0,0.0,1,Tigers,Away
32.0,5.0,7.0,5.0,3.0,7.0,12.0,9.0,3.0,1.0,1.0,3.0,9.0,1.0,1,Red,Home
30.0,1.0,3.0,1.0,3.0,9.0,9.0,8.0,7.0,5.0,4.0,3.0,7.0,2.0,0,Athletics,Away
33.0,4.0,9.0,4.0,3.0,12.0,13.0,10.0,8.0,3.0,3.0,6.0,13.0,1.0,1,Mets,Home
37.0,3.0,8.0,3.0,6.0,13.0,17.0,9.1,9.0,4.0,4.0,3.0,12.0,1.0,0,Reds,Away
31.0,4.0,5.0,4.0,5.0,12.0,13.0,9.0,9.0,7.0,5.0,3.0,5.0,2.0,0,Marlins,Home
33.0,7.0,9.0,7.0,3.0,5.0,14.0,9.0,5.0,4.0,4.0,5.0,12.0,1.0,1,Indians,Away
34.0,3.0,8.0,3.0,1.0,9.0,14.0,9.0,6.0,4.0,4.0,1.0,9.0,3.0,0,Braves,Home
31.0,4.0,6.0,4.0,1.0,9.0,4.0,9.0,8.0,3.0,3.0,1.0,9.0,0.0,1,Padres,Away
29.0,0.0,3.0,0.0,5.0,12.0,12.0,9.0,15.0,11.0,10.0,5.0,8.0,3.0,0,Twins,Home
42.0,11.0,15.0,10.0,5.0,8.0,19.0,9.0,3.0,0.0,0.0,5.0,12.0,0.0,1,Astros,Away
29.0,4.0,6.0,3.0,0.0,7.0,2.0,9.0,4.0,3.0,3.0,4.0,9.0,1.0,1,Brewers,Home
30.0,3.0,4.0,3.0,4.0,9.0,7.0,8.0,6.0,4.0,4.0,0.0,7.0,1.0,0,Rockies,Away
39.0,4.0,7.0,4.0,7.0,13.0,22.0,11.0,14.0,6.0,5.0,2.0,12.0,2.0,0,Rangers,Home
47.0,6.0,14.0,6.0,2.0,12.0,27.0,11.0,7.0,4.0,3.0,7.0,13.0,1.0,1,Pirates,Away
29.0,3.0,7.0,3.0,3.0,7.0,11.0,9.0,5.0,1.0,1.0,1.0,9.0,0.0,1,D-backs,Home
30.0,1.0,5.0,1.0,1.0,9.0,8.0,8.0,7.0,3.0,3.0,3.0,7.0,1.0,0,Yankees,Away
32.0,3.0,6.0,3.0,1.0,9.0,10.0,9.0,10.0,10.0,10.0,5.0,6.0,3.0,0,Giants,Home
37.0,10.0,10.0,10.0,5.0,6.0,9.0,9.0,6.0,3.0,3.0,1.0,9.0,0.0,1,Dodgers,Away
29.0,4.0,7.0,4.0,2.0,6.0,7.0,9.0,5.0,3.0,3.0,3.0,10.0,1.0,1,Angels,Home
31.0,3.0,5.0,2.0,3.0,10.0,11.0,8.0,7.0,4.0,4.0,2.0,6.0,2.0,0,Blue,Away
33.0,5.0,8.0,3.0,7.0,10.0,23.0,9.0,10.0,6.0,6.0,3.0,11.0,3.0,0,Mariners,Home
36.0,6.0,10.0,6.0,3.0,11.0,14.0,9.0,8.0,5.0,3.0,7.0,10.0,1.0,1,Cubs,Away
