AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
37.0,12.0,14.0,12.0,4.0,7.0,23.0,9.0,5.0,4.0,3.0,3.0,11.0,1.0,1,Reds,Home
32.0,4.0,5.0,3.0,3.0,11.0,12.0,8.0,14.0,12.0,12.0,4.0,7.0,3.0,0,Giants,Away
36.0,1.0,10.0,1.0,3.0,6.0,25.0,9.0,13.0,9.0,8.0,1.0,11.0,2.0,0,Indians,Home
37.0,9.0,13.0,8.0,1.0,11.0,11.0,9.0,10.0,1.0,1.0,3.0,6.0,0.0,1,White,Away
31.0,7.0,9.0,7.0,1.0,5.0,4.0,9.0,7.0,3.0,3.0,4.0,11.0,2.0,1,Yankees,Home
34.0,3.0,7.0,3.0,4.0,11.0,13.0,8.0,9.0,7.0,6.0,1.0,5.0,3.0,0,Mariners,Away
31.0,4.0,8.0,4.0,2.0,7.0,21.0,9.0,3.0,1.0,1.0,0.0,6.0,0.0,1,Orioles,Home
30.0,1.0,3.0,1.0,0.0,6.0,7.0,8.0,8.0,4.0,4.0,2.0,7.0,1.0,0,Red,Away
29.0,0.0,3.0,0.0,2.0,10.0,8.0,9.0,12.0,8.0,7.0,3.0,5.0,3.0,0,Blue,Home
36.0,8.0,12.0,8.0,3.0,5.0,15.0,9.0,3.0,0.0,0.0,2.0,10.0,0.0,1,Twins,Away
36.0,12.0,13.0,12.0,6.0,4.0,19.0,9.0,2.0,1.0,0.0,3.0,10.0,0.0,1,Rays,Home
29.0,1.0,2.0,0.0,3.0,10.0,9.0,8.0,13.0,12.0,12.0,6.0,4.0,2.0,0,D-backs,Away
36.0,5.0,11.0,4.0,3.0,13.0,30.0,9.0,5.0,3.0,3.0,2.0,10.0,2.0,1,Brewers,Home
31.0,3.0,5.0,3.0,2.0,10.0,13.0,8.0,11.0,5.0,3.0,3.0,13.0,0.0,0,Nationals,Away
31.0,5.0,8.0,5.0,10.0,9.0,22.0,9.0,6.0,6.0,6.0,6.0,7.0,1.0,0,Cubs,Home
30.0,6.0,6.0,6.0,6.0,7.0,11.0,9.0,8.0,5.0,5.0,10.0,9.0,2.0,1,Marlins,Away
29.0,6.0,7.0,6.0,7.0,4.0,12.0,9.0,5.0,0.0,0.0,0.0,7.0,0.0,1,Cardinals,Home
30.0,0.0,5.0,0.0,0.0,7.0,8.0,8.0,7.0,6.0,6.0,7.0,4.0,3.0,0,Phillies,Away
33.0,6.0,11.0,6.0,3.0,5.0,17.0,9.0,9.0,4.0,4.0,1.0,10.0,2.0,1,Astros,Home
36.0,4.0,9.0,4.0,1.0,10.0,12.0,8.0,11.0,6.0,6.0,3.0,5.0,3.0,0,Royals,Away
32.0,5.0,9.0,4.0,5.0,9.0,15.0,9.0,5.0,3.0,3.0,0.0,10.0,2.0,1,Dodgers,Home
32.0,3.0,5.0,3.0,0.0,10.0,7.0,8.0,9.0,5.0,3.0,5.0,9.0,0.0,0,Braves,Away
30.0,4.0,7.0,4.0,1.0,8.0,6.0,9.0,4.0,0.0,0.0,1.0,12.0,0.0,1,Padres,Home
31.0,0.0,4.0,0.0,1.0,12.0,7.0,8.0,7.0,4.0,4.0,1.0,8.0,1.0,0,Mets,Away
