AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
29.0,4.0,6.0,4.0,3.0,9.0,12.0,9.0,7.0,1.0,1.0,1.0,15.0,1.0,1,Brewers,Home
33.0,1.0,7.0,1.0,1.0,15.0,10.0,8.0,6.0,4.0,3.0,3.0,9.0,1.0,0,Cardinals,Away
28.0,3.0,3.0,3.0,7.0,8.0,10.0,9.0,11.0,7.0,7.0,3.0,11.0,4.0,0,Mariners,Home
37.0,7.0,11.0,7.0,3.0,11.0,16.0,9.0,3.0,3.0,3.0,7.0,8.0,1.0,1,Yankees,Away
41.0,12.0,17.0,11.0,3.0,12.0,19.0,9.0,9.0,3.0,3.0,0.0,7.0,2.0,1,Phillies,Home
35.0,3.0,9.0,3.0,0.0,7.0,11.0,8.0,17.0,12.0,11.0,3.0,12.0,2.0,0,Pirates,Away
35.0,8.0,13.0,8.0,1.0,4.0,16.0,9.0,9.0,4.0,4.0,2.0,13.0,2.0,1,Nationals,Home
35.0,4.0,9.0,4.0,2.0,13.0,11.0,8.0,13.0,8.0,8.0,1.0,4.0,1.0,0,Orioles,Away
37.0,4.0,10.0,3.0,3.0,9.0,18.0,9.0,11.0,9.0,7.0,5.0,8.0,2.0,0,Blue,Home
37.0,9.0,11.0,9.0,5.0,8.0,17.0,9.0,10.0,4.0,3.0,3.0,9.0,0.0,1,Braves,Away
31.0,2.0,7.0,2.0,0.0,7.0,11.0,9.0,9.0,4.0,4.0,2.0,8.0,3.0,0,Tigers,Home
33.0,4.0,9.0,4.0,2.0,8.0,13.0,9.0,7.0,2.0,2.0,0.0,7.0,1.0,1,Indians,Away
40.0,7.0,14.0,7.0,3.0,6.0,25.0,9.0,12.0,10.0,9.0,2.0,13.0,3.0,0,Mets,Home
38.0,10.0,12.0,9.0,2.0,13.0,12.0,9.0,14.0,7.0,6.0,3.0,6.0,2.0,1,Cubs,Away
30.0,0.0,4.0,0.0,1.0,11.0,7.0,9.0,7.0,5.0,5.0,1.0,14.0,2.0,0,Marlins,Home
33.0,5.0,7.0,5.0,1.0,14.0,3.0,9.0,4.0,0.0,0.0,1.0,11.0,0.0,1,Reds,Away
34.0,8.0,10.0,7.0,4.0,6.0,16.0,9.0,7.0,6.0,6.0,2.0,19.0,2.0,1,Astros,Home
33.0,6.0,7.0,6.0,2.0,19.0,7.0,8.0,10.0,8.0,7.0,4.0,6.0,1.0,0,Rays,Away
35.0,2.0,9.0,2.0,2.0,12.0,15.0,9.0,12.0,8.0,8.0,2.0,8.0,3.0,0,White,Home
39.0,8.0,12.0,8.0,2.0,8.0,16.0,9.0,9.0,2.0,2.0,2.0,12.0,0.0,1,Twins,Away
31.0,6.0,9.0,5.0,2.0,5.0,12.0,9.0,8.0,4.0,4.0,2.0,10.0,2.0,1,Royals,Home
35.0,4.0,8.0,4.0,2.0,10.0,15.0,8.0,9.0,6.0,6.0,2.0,5.0,2.0,0,Athletics,Away
36.0,4.0,11.0,4.0,4.0,11.0,19.0,9.0,12.0,7.0,7.0,3.0,7.0,4.0,0,Rockies,Home
39.0,7.0,12.0,7.0,3.0,7.0,17.0,9.0,11.0,4.0,4.0,4.0,11.0,0.0,1,Red,Away
33.0,4.0,5.0,3.0,5.0,10.0,14.0,10.0,9.0,6.0,4.0,8.0,11.0,0.0,0,Padres,Home
38.0,6.0,9.0,5.0,8.0,11.0,16.0,10.0,5.0,4.0,4.0,5.0,10.0,1.0,1,Dodgers,Away
28.0,0.0,3.0,0.0,3.0,5.0,6.0,9.0,7.0,3.0,3.0,6.0,14.0,0.0,0,Angels,Home
34.0,3.0,7.0,3.0,6.0,14.0,22.0,9.0,3.0,0.0,0.0,3.0,5.0,0.0,1,Rangers,Away
