AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
31.0,8.0,8.0,8.0,3.0,5.0,4.0,9.0,7.0,5.0,5.0,5.0,9.0,2.0,1,Yankees,Home
32.0,5.0,7.0,5.0,5.0,9.0,14.0,8.0,8.0,8.0,8.0,3.0,5.0,4.0,0,Orioles,Away
33.0,7.0,11.0,7.0,4.0,5.0,14.0,9.0,11.0,6.0,6.0,4.0,7.0,3.0,1,Nationals,Home
36.0,6.0,11.0,6.0,4.0,7.0,18.0,8.0,11.0,7.0,7.0,4.0,5.0,2.0,0,Reds,Away
35.0,11.0,12.0,10.0,6.0,7.0,16.0,9.0,9.0,8.0,8.0,3.0,7.0,2.0,1,Yankees,Home
35.0,8.0,9.0,8.0,3.0,7.0,8.0,8.0,12.0,11.0,10.0,6.0,7.0,3.0,0,Orioles,Away
43.0,19.0,21.0,19.0,4.0,7.0,12.0,9.0,8.0,4.0,4.0,1.0,6.0,3.0,1,Blue,Home
35.0,4.0,8.0,4.0,1.0,6.0,10.0,8.0,21.0,19.0,19.0,4.0,7.0,4.0,0,Rangers,Away
34.0,6.0,12.0,6.0,4.0,7.0,19.0,9.0,12.0,5.0,5.0,4.0,6.0,2.0,1,Indians,Home
37.0,5.0,12.0,5.0,4.0,6.0,14.0,8.0,12.0,6.0,6.0,4.0,7.0,3.0,0,Red,Away
38.0,6.0,11.0,6.0,4.0,9.0,20.0,9.0,11.0,8.0,7.0,5.0,3.0,3.0,0,Rockies,Home
36.0,8.0,11.0,8.0,5.0,3.0,13.0,9.0,11.0,6.0,6.0,4.0,9.0,2.0,1,D-backs,Away
35.0,2.0,9.0,1.0,2.0,8.0,17.0,9.0,13.0,10.0,8.0,0.0,7.0,4.0,0,Angels,Home
42.0,10.0,13.0,8.0,0.0,7.0,17.0,9.0,9.0,2.0,1.0,2.0,8.0,0.0,1,Pirates,Away
37.0,4.0,10.0,4.0,1.0,11.0,15.0,9.0,14.0,10.0,10.0,8.0,9.0,1.0,0,Padres,Home
40.0,10.0,14.0,9.0,8.0,9.0,27.0,9.0,10.0,4.0,3.0,1.0,11.0,1.0,1,Rays,Away
