AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
38.0,4.0,11.0,4.0,5.0,10.0,19.0,9.0,10.0,10.0,8.0,7.0,8.0,2.0,0,Tigers,Home
39.0,10.0,10.0,9.0,7.0,8.0,21.0,9.0,11.0,4.0,4.0,5.0,10.0,2.0,1,Yankees,Away
35.0,11.0,11.0,11.0,3.0,7.0,6.0,9.0,4.0,1.0,1.0,5.0,7.0,0.0,1,Mets,Home
31.0,1.0,4.0,1.0,5.0,7.0,17.0,8.0,11.0,11.0,6.0,3.0,7.0,6.0,0,D-backs,Away
33.0,2.0,7.0,2.0,0.0,13.0,12.0,9.0,6.0,3.0,3.0,2.0,6.0,1.0,0,Marlins,Home
32.0,3.0,6.0,3.0,2.0,6.0,10.0,9.0,7.0,2.0,2.0,0.0,13.0,0.0,1,Brewers,Away
34.0,3.0,11.0,3.0,5.0,10.0,19.0,9.0,6.0,6.0,5.0,2.0,15.0,2.0,0,White,Home
32.0,6.0,6.0,5.0,2.0,15.0,7.0,9.0,11.0,3.0,2.0,5.0,10.0,0.0,1,Royals,Away
33.0,3.0,7.0,3.0,5.0,13.0,20.0,9.0,11.0,10.0,10.0,7.0,11.0,5.0,0,Rockies,Home
37.0,10.0,11.0,9.0,7.0,11.0,20.0,9.0,7.0,3.0,3.0,5.0,13.0,2.0,1,Cardinals,Away
30.0,1.0,5.0,1.0,4.0,19.0,16.0,9.0,8.0,4.0,4.0,2.0,11.0,0.0,0,Padres,Home
33.0,4.0,8.0,4.0,2.0,11.0,18.0,9.0,5.0,1.0,1.0,4.0,19.0,0.0,1,Cubs,Away
35.0,2.0,8.0,2.0,2.0,13.0,19.0,9.0,8.0,4.0,4.0,1.0,4.0,1.0,0,Giants,Home
32.0,4.0,8.0,4.0,1.0,4.0,7.0,9.0,8.0,2.0,2.0,2.0,13.0,1.0,1,Pirates,Away
33.0,4.0,7.0,4.0,6.0,9.0,16.0,9.0,12.0,7.0,5.0,2.0,8.0,0.0,0,Blue,Home
38.0,7.0,12.0,7.0,2.0,8.0,14.0,9.0,7.0,4.0,3.0,6.0,9.0,0.0,1,Red,Away
28.0,2.0,2.0,2.0,5.0,10.0,12.0,9.0,6.0,4.0,2.0,2.0,8.0,0.0,0,Orioles,Home
34.0,4.0,6.0,2.0,2.0,8.0,17.0,9.0,2.0,2.0,2.0,5.0,10.0,1.0,1,Dodgers,Away
35.0,9.0,11.0,9.0,5.0,6.0,12.0,9.0,7.0,5.0,4.0,4.0,12.0,3.0,1,Phillies,Home
34.0,5.0,7.0,5.0,4.0,12.0,13.0,8.0,11.0,9.0,9.0,5.0,6.0,4.0,0,Braves,Away
38.0,6.0,12.0,6.0,4.0,7.0,20.0,9.0,14.0,12.0,11.0,6.0,9.0,4.0,0,Twins,Home
39.0,12.0,14.0,11.0,6.0,9.0,21.0,9.0,12.0,6.0,6.0,4.0,7.0,2.0,1,Nationals,Away
35.0,6.0,11.0,5.0,3.0,8.0,15.0,9.0,10.0,4.0,4.0,5.0,5.0,0.0,1,Rangers,Home
36.0,4.0,10.0,4.0,5.0,5.0,22.0,8.0,11.0,6.0,6.0,3.0,8.0,2.0,0,Rays,Away
32.0,2.0,6.0,2.0,7.0,10.0,22.0,9.0,6.0,3.0,3.0,2.0,17.0,1.0,0,Astros,Home
33.0,3.0,6.0,3.0,2.0,17.0,10.0,9.0,6.0,2.0,2.0,7.0,10.0,1.0,1,Athletics,Away
38.0,5.0,11.0,5.0,3.0,13.0,18.0,9.0,11.0,11.0,11.0,7.0,9.0,3.0,0,Mariners,Home
36.0,11.0,11.0,11.0,7.0,9.0,9.0,9.0,11.0,5.0,5.0,3.0,13.0,3.0,1,Reds,Away
34.0,4.0,7.0,4.0,2.0,12.0,11.0,9.0,11.0,6.0,6.0,4.0,13.0,2.0,0,Tigers,Home
35.0,6.0,11.0,6.0,4.0,13.0,14.0,9.0,7.0,4.0,4.0,2.0,12.0,0.0,1,Yankees,Away
