AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
38.0,9.0,14.0,9.0,4.0,7.0,19.0,9.0,6.0,2.0,2.0,4.0,8.0,2.0,1,Yankees,Home
31.0,2.0,6.0,2.0,4.0,8.0,11.0,8.0,14.0,9.0,9.0,4.0,7.0,4.0,0,Royals,Away
32.0,10.0,10.0,9.0,7.0,2.0,14.0,9.0,4.0,2.0,2.0,2.0,5.0,0.0,1,Cardinals,Home
31.0,2.0,4.0,2.0,2.0,5.0,6.0,8.0,10.0,10.0,9.0,7.0,2.0,1.0,0,Mets,Away
29.0,0.0,4.0,0.0,2.0,6.0,10.0,9.0,13.0,6.0,5.0,4.0,11.0,3.0,0,Cubs,Home
35.0,6.0,13.0,5.0,4.0,11.0,14.0,9.0,4.0,0.0,0.0,2.0,6.0,0.0,1,D-backs,Away
38.0,5.0,13.0,5.0,3.0,10.0,24.0,9.0,9.0,6.0,6.0,3.0,9.0,3.0,0,Orioles,Home
36.0,6.0,9.0,6.0,3.0,9.0,11.0,9.0,13.0,5.0,5.0,3.0,10.0,3.0,1,Twins,Away
17.0,3.0,4.0,3.0,1.0,7.0,3.0,5.0,4.0,1.0,1.0,1.0,3.0,0.0,1,Pirates,Home
19.0,1.0,4.0,1.0,1.0,3.0,6.0,5.0,4.0,3.0,3.0,1.0,7.0,2.0,0,Giants,Away
31.0,1.0,6.0,1.0,2.0,7.0,11.0,9.0,15.0,10.0,10.0,3.0,12.0,3.0,0,Athletics,Home
40.0,10.0,15.0,10.0,3.0,12.0,16.0,9.0,6.0,1.0,1.0,2.0,7.0,0.0,1,Blue,Away
34.0,8.0,10.0,7.0,7.0,11.0,20.0,9.0,6.0,4.0,4.0,2.0,9.0,2.0,1,Indians,Home
32.0,4.0,6.0,4.0,2.0,9.0,7.0,8.0,10.0,8.0,7.0,7.0,11.0,1.0,0,Braves,Away
35.0,5.0,11.0,5.0,2.0,11.0,15.0,9.0,8.0,6.0,6.0,4.0,11.0,1.0,0,Rays,Home
33.0,6.0,8.0,6.0,4.0,11.0,16.0,9.0,11.0,5.0,5.0,2.0,11.0,2.0,1,Red,Away
35.0,9.0,11.0,7.0,4.0,12.0,20.0,9.0,10.0,3.0,2.0,3.0,11.0,0.0,1,Marlins,Home
35.0,3.0,10.0,3.0,3.0,11.0,15.0,8.0,11.0,9.0,8.0,4.0,12.0,1.0,0,Nationals,Away
32.0,5.0,8.0,5.0,2.0,11.0,9.0,9.0,2.0,0.0,0.0,5.0,8.0,0.0,1,Brewers,Home
29.0,0.0,2.0,0.0,5.0,8.0,10.0,8.0,8.0,5.0,5.0,2.0,11.0,3.0,0,Dodgers,Away
34.0,9.0,10.0,8.0,4.0,12.0,15.0,9.0,11.0,4.0,4.0,1.0,4.0,2.0,1,Rangers,Home
36.0,4.0,11.0,4.0,1.0,4.0,17.0,8.0,10.0,9.0,8.0,4.0,12.0,1.0,0,Astros,Away
39.0,5.0,14.0,5.0,1.0,13.0,19.0,9.0,14.0,8.0,8.0,1.0,6.0,2.0,0,Rockies,Home
39.0,8.0,14.0,8.0,1.0,6.0,11.0,9.0,14.0,5.0,5.0,1.0,13.0,2.0,1,Phillies,Away
33.0,2.0,7.0,2.0,2.0,14.0,18.0,9.0,7.0,4.0,3.0,4.0,11.0,1.0,0,Padres,Home
32.0,4.0,7.0,4.0,4.0,11.0,11.0,9.0,7.0,2.0,2.0,2.0,14.0,1.0,1,Reds,Away
38.0,5.0,13.0,5.0,3.0,8.0,17.0,9.0,9.0,6.0,6.0,5.0,12.0,4.0,0,Angels,Home
36.0,6.0,9.0,6.0,5.0,12.0,12.0,9.0,13.0,5.0,5.0,3.0,8.0,1.0,1,Mariners,Away
36.0,7.0,11.0,6.0,1.0,2.0,8.0,9.0,19.0,16.0,16.0,0.0,5.0,8.0,0,Orioles,Home
46.0,16.0,19.0,16.0,0.0,5.0,13.0,9.0,11.0,7.0,7.0,1.0,2.0,3.0,1,Twins,Away
34.0,7.0,9.0,6.0,6.0,12.0,15.0,9.0,9.0,8.0,8.0,7.0,13.0,1.0,0,Indians,Home
35.0,8.0,9.0,8.0,7.0,13.0,19.0,9.0,9.0,7.0,7.0,6.0,12.0,0.0,1,Braves,Away
