AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
34.0,1.0,9.0,1.0,0.0,14.0,17.0,9.0,11.0,5.0,5.0,8.0,14.0,0.0,0,White,Home
37.0,5.0,11.0,5.0,8.0,14.0,29.0,9.0,9.0,1.0,1.0,0.0,14.0,1.0,1,Rays,Away
34.0,10.0,8.0,8.0,4.0,11.0,14.0,9.0,7.0,0.0,0.0,3.0,12.0,0.0,1,Cubs,Home
32.0,0.0,7.0,0.0,3.0,12.0,19.0,8.0,8.0,10.0,4.0,4.0,11.0,1.0,0,Pirates,Away
37.0,12.0,15.0,11.0,3.0,5.0,14.0,9.0,11.0,4.0,3.0,2.0,4.0,2.0,1,Orioles,Home
37.0,4.0,11.0,3.0,2.0,4.0,21.0,8.0,15.0,12.0,12.0,3.0,5.0,2.0,0,Athletics,Away
33.0,4.0,10.0,4.0,2.0,7.0,11.0,9.0,7.0,3.0,3.0,0.0,5.0,2.0,1,Phillies,Home
33.0,3.0,7.0,3.0,0.0,5.0,5.0,8.0,10.0,4.0,4.0,2.0,7.0,3.0,0,Nationals,Away
30.0,4.0,7.0,4.0,4.0,7.0,15.0,9.0,8.0,3.0,3.0,3.0,8.0,1.0,1,Astros,Home
35.0,3.0,8.0,3.0,3.0,8.0,13.0,8.0,7.0,4.0,4.0,4.0,7.0,1.0,0,Yankees,Away
28.0,4.0,5.0,3.0,2.0,4.0,5.0,9.0,5.0,3.0,3.0,3.0,5.0,0.0,1,Cardinals,Home
30.0,3.0,5.0,3.0,3.0,5.0,14.0,8.0,5.0,4.0,4.0,2.0,4.0,1.0,0,Dodgers,Away
37.0,5.0,10.0,5.0,3.0,9.0,20.0,9.0,15.0,13.0,13.0,4.0,10.0,5.0,0,Royals,Home
40.0,13.0,15.0,13.0,4.0,10.0,14.0,9.0,10.0,5.0,5.0,3.0,9.0,0.0,1,Mariners,Away
33.0,6.0,8.0,6.0,3.0,6.0,6.0,9.0,9.0,8.0,8.0,6.0,8.0,1.0,0,Rockies,Home
34.0,8.0,9.0,7.0,6.0,8.0,14.0,9.0,8.0,6.0,6.0,3.0,6.0,2.0,1,Braves,Away
33.0,5.0,5.0,5.0,4.0,13.0,16.0,9.0,7.0,6.0,6.0,2.0,4.0,3.0,0,Giants,Home
32.0,6.0,7.0,6.0,2.0,4.0,5.0,9.0,5.0,5.0,5.0,4.0,13.0,1.0,1,Padres,Away
27.0,5.0,5.0,5.0,5.0,2.0,7.0,9.0,6.0,2.0,2.0,1.0,10.0,1.0,1,Angels,Home
32.0,2.0,6.0,2.0,1.0,10.0,10.0,8.0,5.0,5.0,5.0,5.0,2.0,3.0,0,Brewers,Away
