AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
27.0,3.0,6.0,3.0,4.0,6.0,9.0,9.0,7.0,1.0,1.0,5.0,12.0,0.0,1,Rockies,Home
30.0,1.0,7.0,1.0,5.0,12.0,18.0,8.1,6.0,3.0,3.0,4.0,6.0,1.0,0,Braves,Away
40.0,6.0,11.0,6.0,4.0,11.0,19.0,11.0,13.0,5.0,5.0,4.0,7.0,1.0,1,Phillies,Home
41.0,5.0,13.0,5.0,4.0,7.0,16.0,10.0,11.0,6.0,6.0,4.0,11.0,4.0,0,Pirates,Away
34.0,2.0,9.0,2.0,4.0,9.0,16.0,9.0,12.0,12.0,10.0,7.0,8.0,2.0,0,Brewers,Home
38.0,12.0,12.0,12.0,7.0,8.0,20.0,9.0,9.0,2.0,2.0,4.0,9.0,0.0,1,Cardinals,Away
31.0,3.0,5.0,3.0,5.0,10.0,12.0,9.0,10.0,6.0,6.0,2.0,5.0,3.0,0,Marlins,Home
35.0,6.0,10.0,6.0,2.0,5.0,13.0,9.0,5.0,3.0,3.0,5.0,10.0,2.0,1,Reds,Away
37.0,4.0,11.0,4.0,2.0,7.0,17.0,9.0,22.0,19.0,19.0,6.0,8.0,4.0,0,Royals,Home
49.0,19.0,22.0,19.0,6.0,8.0,22.0,9.0,11.0,4.0,4.0,2.0,7.0,1.0,1,Athletics,Away
38.0,4.0,9.0,4.0,3.0,11.0,18.0,9.0,11.0,6.0,4.0,2.0,5.0,1.0,0,Giants,Home
38.0,6.0,11.0,4.0,2.0,5.0,11.0,9.0,9.0,4.0,1.0,3.0,11.0,0.0,1,D-backs,Away
28.0,4.0,4.0,3.0,1.0,5.0,3.0,9.0,7.0,3.0,3.0,4.0,13.0,2.0,1,Padres,Home
34.0,3.0,7.0,3.0,4.0,13.0,18.0,8.0,4.0,4.0,2.0,1.0,5.0,0.0,0,Dodgers,Away
31.0,4.0,4.0,4.0,4.0,14.0,14.0,9.0,9.0,5.0,5.0,2.0,6.0,3.0,0,Mariners,Home
35.0,5.0,9.0,5.0,2.0,6.0,8.0,9.0,4.0,4.0,4.0,4.0,14.0,2.0,1,Yankees,Away
