AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
32.0,7.0,11.0,7.0,2.0,7.0,13.0,9.0,8.0,1.0,1.0,2.0,5.0,0.0,1,Cubs,Home
35.0,1.0,8.0,1.0,2.0,5.0,17.0,8.0,11.0,7.0,6.0,2.0,7.0,3.0,0,Brewers,Away
33.0,7.0,9.0,7.0,5.0,6.0,16.0,9.0,8.0,6.0,6.0,6.0,10.0,2.0,1,Nationals,Home
35.0,6.0,8.0,6.0,6.0,10.0,26.0,8.1,9.0,7.0,6.0,5.0,6.0,0.0,0,Marlins,Away
34.0,5.0,12.0,5.0,4.0,7.0,15.0,9.0,12.0,11.0,11.0,4.0,9.0,3.0,0,Phillies,Home
39.0,11.0,12.0,11.0,4.0,9.0,16.0,9.0,12.0,5.0,5.0,4.0,7.0,0.0,1,Mets,Away
33.0,2.0,6.0,1.0,2.0,5.0,14.0,9.0,12.0,8.0,8.0,3.0,8.0,2.0,0,Yankees,Home
38.0,8.0,12.0,8.0,3.0,8.0,16.0,9.0,6.0,2.0,2.0,2.0,5.0,0.0,1,Athletics,Away
33.0,4.0,8.0,4.0,7.0,10.0,17.0,9.0,13.0,7.0,6.0,4.0,8.0,1.0,0,Blue,Home
39.0,7.0,13.0,7.0,4.0,8.0,22.0,9.0,8.0,4.0,3.0,7.0,10.0,3.0,1,Astros,Away
37.0,5.0,12.0,5.0,0.0,13.0,14.0,9.0,14.0,13.0,11.0,5.0,7.0,1.0,0,Tigers,Home
40.0,13.0,14.0,11.0,5.0,7.0,19.0,9.0,12.0,5.0,5.0,0.0,13.0,2.0,1,Twins,Away
31.0,4.0,8.0,4.0,1.0,11.0,12.0,9.0,5.0,0.0,0.0,2.0,7.0,0.0,1,Rays,Home
30.0,0.0,5.0,0.0,2.0,7.0,9.0,8.0,8.0,4.0,4.0,1.0,11.0,1.0,0,Indians,Away
35.0,10.0,13.0,9.0,6.0,2.0,22.0,9.0,7.0,7.0,6.0,2.0,15.0,1.0,1,Braves,Home
35.0,7.0,7.0,6.0,2.0,15.0,10.0,8.0,13.0,10.0,8.0,6.0,2.0,1.0,0,White,Away
31.0,6.0,7.0,6.0,2.0,7.0,15.0,9.0,10.0,3.0,2.0,1.0,8.0,0.0,1,Rangers,Home
36.0,3.0,10.0,1.0,1.0,8.0,16.0,8.0,7.0,6.0,5.0,2.0,7.0,1.0,0,Mariners,Away
33.0,2.0,6.0,2.0,1.0,6.0,12.0,9.0,21.0,14.0,14.0,5.0,3.0,1.0,0,Royals,Home
43.0,14.0,21.0,13.0,5.0,3.0,24.0,9.0,6.0,2.0,2.0,1.0,6.0,1.0,1,Orioles,Away
36.0,4.0,10.0,4.0,1.0,9.0,12.0,9.0,16.0,9.0,8.0,1.0,4.0,1.0,0,Rockies,Home
39.0,9.0,16.0,9.0,1.0,4.0,13.0,9.0,10.0,4.0,4.0,1.0,9.0,2.0,1,Pirates,Away
33.0,5.0,8.0,4.0,3.0,12.0,15.0,9.0,10.0,4.0,4.0,1.0,11.0,0.0,1,D-backs,Home
37.0,4.0,10.0,4.0,1.0,11.0,17.0,8.0,8.0,5.0,4.0,3.0,12.0,2.0,0,Dodgers,Away
56.0,6.0,11.0,5.0,11.0,20.0,31.0,15.0,8.0,7.0,7.0,3.0,13.0,3.0,0,Angels,Home
49.0,7.0,8.0,7.0,3.0,13.0,13.0,15.0,11.0,6.0,6.0,11.0,20.0,2.0,1,Red,Away
37.0,8.0,13.0,8.0,2.0,11.0,16.0,9.0,6.0,3.0,2.0,2.0,10.0,1.0,1,Giants,Home
31.0,3.0,6.0,3.0,2.0,10.0,8.0,8.0,13.0,8.0,7.0,2.0,11.0,2.0,0,Padres,Away
