AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
38.0,11.0,14.0,10.0,5.0,11.0,20.0,9.0,7.0,5.0,5.0,1.0,5.0,1.0,1,Yankees,Home
34.0,5.0,7.0,5.0,1.0,5.0,6.0,8.0,14.0,11.0,11.0,5.0,11.0,0.0,0,Rockies,Away
33.0,6.0,11.0,6.0,3.0,8.0,19.0,9.0,9.0,5.0,5.0,3.0,8.0,3.0,1,Cubs,Home
34.0,5.0,9.0,5.0,3.0,8.0,13.0,8.0,11.0,6.0,6.0,3.0,8.0,1.0,0,Padres,Away
34.0,4.0,9.0,4.0,0.0,7.0,10.0,9.0,17.0,11.0,11.0,1.0,10.0,4.0,0,Giants,Home
42.0,11.0,17.0,11.0,1.0,10.0,14.0,9.0,9.0,4.0,4.0,0.0,7.0,2.0,1,Mets,Away
35.0,5.0,7.0,5.0,1.0,11.0,10.0,9.0,12.0,7.0,7.0,2.0,8.0,2.0,0,Tigers,Home
37.0,7.0,12.0,7.0,2.0,8.0,12.0,9.0,7.0,5.0,5.0,1.0,11.0,2.0,1,Blue,Away
41.0,1.0,9.0,1.0,3.0,11.0,25.0,11.0,8.0,2.0,2.0,2.0,10.0,1.0,0,Rays,Home
39.0,2.0,8.0,2.0,2.0,10.0,14.0,11.0,9.0,1.0,1.0,3.0,11.0,1.0,1,White,Away
41.0,6.0,14.0,6.0,2.0,10.0,18.0,9.0,17.0,17.0,9.0,5.0,7.0,5.0,0,Orioles,Home
44.0,17.0,17.0,17.0,5.0,7.0,19.0,9.0,14.0,6.0,6.0,2.0,10.0,2.0,1,Red,Away
37.0,5.0,13.0,4.0,1.0,5.0,20.0,9.0,3.0,1.0,0.0,3.0,11.0,0.0,1,Pirates,Home
29.0,1.0,3.0,1.0,3.0,11.0,15.0,8.0,13.0,5.0,5.0,1.0,5.0,0.0,0,Phillies,Away
28.0,3.0,7.0,3.0,3.0,5.0,14.0,9.0,6.0,2.0,2.0,2.0,8.0,1.0,1,Reds,Home
31.0,2.0,6.0,2.0,2.0,8.0,13.0,8.0,7.0,3.0,3.0,3.0,5.0,1.0,0,Cardinals,Away
30.0,0.0,3.0,0.0,3.0,13.0,10.0,9.0,6.0,1.0,1.0,2.0,5.0,1.0,0,Indians,Home
32.0,1.0,6.0,1.0,2.0,5.0,10.0,9.0,3.0,0.0,0.0,3.0,13.0,0.0,1,Royals,Away
35.0,6.0,11.0,6.0,2.0,4.0,15.0,9.0,2.0,1.0,1.0,0.0,13.0,1.0,1,Astros,Home
29.0,1.0,2.0,1.0,0.0,13.0,1.0,8.0,11.0,6.0,6.0,2.0,4.0,2.0,0,Rangers,Away
32.0,4.0,9.0,4.0,4.0,3.0,11.0,9.0,11.0,5.0,5.0,4.0,9.0,2.0,0,Twins,Home
37.0,5.0,11.0,5.0,4.0,9.0,24.0,9.0,9.0,4.0,4.0,4.0,3.0,3.0,1,Athletics,Away
35.0,3.0,8.0,3.0,4.0,9.0,20.0,9.0,12.0,5.0,5.0,5.0,6.0,1.0,0,Braves,Home
36.0,5.0,12.0,5.0,5.0,6.0,18.0,9.0,8.0,3.0,3.0,4.0,9.0,1.0,1,Nationals,Away
31.0,3.0,6.0,3.0,3.0,11.0,12.0,9.0,10.0,8.0,8.0,5.0,13.0,2.0,0,D-backs,Home
37.0,8.0,10.0,8.0,5.0,13.0,16.0,9.0,6.0,3.0,3.0,3.0,11.0,0.0,1,Brewers,Away
34.0,10.0,12.0,10.0,7.0,6.0,14.0,9.0,6.0,6.0,3.0,3.0,13.0,1.0,1,Dodgers,Home
33.0,6.0,6.0,5.0,3.0,13.0,10.0,8.0,12.0,10.0,10.0,7.0,6.0,3.0,0,Marlins,Away
28.0,2.0,5.0,2.0,2.0,10.0,11.0,9.0,8.0,6.0,2.0,5.0,9.0,1.0,0,Mariners,Home
35.0,6.0,8.0,5.0,5.0,9.0,16.0,9.0,5.0,2.0,2.0,2.0,10.0,0.0,1,Angels,Away
