AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
31.0,7.0,12.0,7.0,3.0,4.0,12.0,9.0,6.0,5.0,5.0,5.0,11.0,1.0,1,White,Home
33.0,5.0,6.0,5.0,5.0,11.0,12.0,8.0,12.0,7.0,7.0,3.0,4.0,0.0,0,Tigers,Away
29.0,3.0,7.0,3.0,5.0,6.0,17.0,9.0,6.0,1.0,1.0,2.0,16.0,0.0,1,Nationals,Home
32.0,1.0,6.0,1.0,2.0,16.0,14.0,8.0,7.0,3.0,3.0,5.0,6.0,2.0,0,Marlins,Away
35.0,6.0,11.0,6.0,1.0,7.0,6.0,9.0,9.0,5.0,5.0,3.0,11.0,3.0,1,Pirates,Home
36.0,5.0,9.0,5.0,3.0,11.0,14.0,8.2,11.0,6.0,6.0,1.0,7.0,2.0,0,Cubs,Away
32.0,6.0,11.0,6.0,5.0,8.0,15.0,9.0,8.0,3.0,3.0,1.0,9.0,1.0,1,Blue,Home
34.0,3.0,8.0,3.0,1.0,9.0,11.0,8.0,11.0,6.0,6.0,5.0,8.0,3.0,0,Red,Away
30.0,3.0,8.0,3.0,2.0,9.0,13.0,9.0,4.0,0.0,0.0,1.0,13.0,0.0,1,Reds,Home
30.0,0.0,4.0,0.0,1.0,13.0,12.0,8.0,8.0,3.0,3.0,2.0,9.0,1.0,0,Brewers,Away
33.0,1.0,7.0,1.0,0.0,10.0,8.0,9.0,10.0,5.0,5.0,4.0,11.0,2.0,0,Mets,Home
36.0,5.0,10.0,5.0,4.0,11.0,19.0,9.0,7.0,1.0,1.0,0.0,10.0,1.0,1,Yankees,Away
37.0,6.0,11.0,5.0,0.0,6.0,14.0,9.0,11.0,9.0,8.0,4.0,14.0,2.0,0,Rays,Home
39.0,9.0,11.0,8.0,4.0,14.0,11.0,9.0,11.0,6.0,5.0,0.0,6.0,1.0,1,Orioles,Away
35.0,9.0,10.0,9.0,1.0,6.0,7.0,9.0,6.0,2.0,2.0,3.0,9.0,1.0,1,Braves,Home
30.0,2.0,6.0,2.0,3.0,9.0,10.0,8.0,10.0,9.0,8.0,1.0,6.0,3.0,0,Phillies,Away
31.0,2.0,4.0,2.0,2.0,16.0,10.0,9.0,12.0,6.0,6.0,1.0,11.0,2.0,0,Rangers,Home
37.0,6.0,12.0,6.0,1.0,11.0,11.0,9.0,4.0,2.0,2.0,2.0,16.0,1.0,1,Angels,Away
34.0,2.0,7.0,2.0,2.0,8.0,18.0,9.0,6.0,4.0,4.0,3.0,3.0,2.0,0,Rockies,Home
31.0,4.0,6.0,4.0,3.0,3.0,4.0,9.0,7.0,2.0,2.0,2.0,8.0,0.0,1,Astros,Away
44.0,9.0,10.0,9.0,3.0,10.0,11.0,12.0,12.0,6.0,4.0,5.0,8.0,1.0,1,White,Home
43.0,6.0,12.0,6.0,5.0,8.0,19.0,11.2,10.0,9.0,9.0,3.0,10.0,5.0,0,Tigers,Away
31.0,0.0,5.0,0.0,1.0,12.0,13.0,9.0,8.0,4.0,4.0,6.0,3.0,2.0,0,Royals,Home
31.0,4.0,8.0,3.0,6.0,3.0,14.0,9.0,5.0,0.0,0.0,1.0,12.0,0.0,1,Indians,Away
43.0,3.0,9.0,3.0,7.0,13.0,28.0,12.0,10.0,4.0,3.0,4.0,10.0,1.0,0,Athletics,Home
45.0,4.0,10.0,3.0,4.0,10.0,19.0,12.0,9.0,3.0,2.0,7.0,13.0,1.0,1,Twins,Away
37.0,5.0,11.0,5.0,1.0,9.0,9.0,9.0,9.0,7.0,7.0,3.0,7.0,2.0,0,Padres,Home
35.0,7.0,9.0,7.0,3.0,7.0,10.0,9.0,11.0,5.0,5.0,1.0,9.0,2.0,1,Giants,Away
37.0,5.0,10.0,5.0,3.0,9.0,13.0,10.0,10.0,4.0,4.0,0.0,11.0,2.0,1,Dodgers,Home
40.0,4.0,10.0,4.0,0.0,11.0,10.0,9.1,10.0,5.0,5.0,3.0,9.0,2.0,0,D-backs,Away
31.0,2.0,5.0,1.0,3.0,14.0,11.0,9.0,9.0,5.0,5.0,1.0,9.0,1.0,0,Mariners,Home
34.0,5.0,9.0,5.0,1.0,9.0,12.0,9.0,5.0,2.0,2.0,3.0,14.0,1.0,1,Cardinals,Away
