AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
40.0,17.0,16.0,17.0,10.0,9.0,13.0,9.0,13.0,8.0,5.0,2.0,9.0,0.0,1,Cubs,Home
40.0,8.0,13.0,5.0,2.0,9.0,12.0,8.0,16.0,17.0,17.0,10.0,9.0,5.0,0,Pirates,Away
29.0,0.0,3.0,0.0,3.0,6.0,12.0,9.0,12.0,5.0,5.0,5.0,11.0,1.0,0,Nationals,Home
37.0,5.0,12.0,5.0,5.0,11.0,25.0,9.0,3.0,0.0,0.0,3.0,6.0,0.0,1,Braves,Away
44.0,6.0,13.0,4.0,2.0,10.0,16.0,12.0,9.0,5.0,5.0,5.0,8.0,0.0,1,Blue,Home
44.0,5.0,9.0,5.0,5.0,8.0,16.0,11.0,13.0,6.0,6.0,2.0,10.0,2.0,0,Yankees,Away
35.0,2.0,10.0,2.0,4.0,6.0,15.0,9.0,10.0,6.0,6.0,5.0,5.0,2.0,0,Tigers,Home
34.0,6.0,10.0,6.0,5.0,5.0,14.0,9.0,10.0,2.0,2.0,4.0,6.0,0.0,1,Orioles,Away
32.0,2.0,5.0,2.0,4.0,6.0,12.0,9.0,11.0,9.0,9.0,3.0,6.0,2.0,0,Mets,Home
38.0,9.0,11.0,9.0,3.0,6.0,8.0,9.0,5.0,2.0,2.0,4.0,6.0,1.0,1,Dodgers,Away
36.0,9.0,7.0,9.0,3.0,7.0,13.0,9.0,14.0,14.0,14.0,6.0,7.0,5.0,0,Rangers,Home
40.0,14.0,14.0,14.0,6.0,7.0,19.0,9.0,7.0,9.0,8.0,3.0,7.0,2.0,1,Athletics,Away
30.0,1.0,5.0,1.0,2.0,12.0,12.0,9.0,7.0,4.0,4.0,8.0,9.0,2.0,0,Royals,Home
33.0,4.0,7.0,4.0,8.0,9.0,16.0,9.0,5.0,1.0,0.0,2.0,12.0,0.0,1,Astros,Away
29.0,10.0,8.0,10.0,7.0,13.0,13.0,9.0,2.0,0.0,0.0,5.0,8.0,0.0,1,Cardinals,Home
28.0,0.0,2.0,0.0,5.0,8.0,14.0,8.0,8.0,10.0,10.0,7.0,13.0,2.0,0,Brewers,Away
35.0,10.0,14.0,10.0,4.0,7.0,12.0,9.0,9.0,8.0,8.0,8.0,8.0,1.0,1,Rockies,Home
33.0,8.0,9.0,8.0,8.0,8.0,18.0,8.0,14.0,10.0,10.0,4.0,7.0,4.0,0,Padres,Away
33.0,3.0,7.0,3.0,4.0,5.0,13.0,9.0,5.0,4.0,2.0,1.0,8.0,2.0,0,D-backs,Home
32.0,4.0,5.0,4.0,1.0,8.0,4.0,9.0,7.0,3.0,3.0,4.0,5.0,0.0,1,Reds,Away
33.0,4.0,8.0,4.0,1.0,6.0,11.0,9.0,15.0,11.0,11.0,2.0,9.0,4.0,0,Angels,Home
39.0,11.0,15.0,11.0,2.0,9.0,8.0,9.0,8.0,4.0,4.0,1.0,6.0,2.0,1,Rays,Away
35.0,7.0,12.0,6.0,7.0,6.0,17.0,9.0,15.0,9.0,9.0,3.0,8.0,3.0,0,Mariners,Home
40.0,9.0,15.0,9.0,3.0,8.0,15.0,9.0,12.0,7.0,7.0,7.0,6.0,0.0,1,White,Away
32.0,1.0,9.0,1.0,0.0,8.0,13.0,9.0,4.0,0.0,0.0,1.0,9.0,0.0,1,Giants,Home
28.0,0.0,4.0,0.0,1.0,9.0,5.0,8.0,9.0,1.0,1.0,0.0,8.0,0.0,0,Marlins,Away
