AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
36.0,2.0,8.0,2.0,1.0,8.0,19.0,9.0,8.0,8.0,6.0,4.0,8.0,4.0,0,Tigers,Home
32.0,8.0,8.0,7.0,4.0,8.0,5.0,9.0,8.0,2.0,1.0,1.0,8.0,0.0,1,Indians,Away
35.0,5.0,8.0,3.0,3.0,7.0,12.0,9.0,10.0,7.0,7.0,2.0,9.0,0.0,0,Red,Home
35.0,7.0,10.0,5.0,2.0,9.0,11.0,9.0,8.0,5.0,3.0,3.0,7.0,2.0,1,Blue,Away
33.0,5.0,7.0,5.0,6.0,11.0,15.0,9.0,13.0,10.0,10.0,8.0,7.0,3.0,0,White,Home
38.0,10.0,13.0,9.0,8.0,7.0,18.0,9.0,7.0,5.0,5.0,6.0,11.0,1.0,1,Rays,Away
38.0,14.0,16.0,13.0,6.0,9.0,19.0,9.0,4.0,0.0,0.0,2.0,12.0,0.0,1,Reds,Home
29.0,0.0,4.0,0.0,2.0,12.0,9.0,8.0,16.0,14.0,14.0,6.0,9.0,5.0,0,Marlins,Away
32.0,2.0,7.0,2.0,1.0,6.0,8.0,9.0,14.0,13.0,9.0,3.0,9.0,2.0,0,Orioles,Home
40.0,13.0,14.0,12.0,3.0,9.0,19.0,9.0,7.0,2.0,2.0,1.0,6.0,0.0,1,Athletics,Away
39.0,6.0,9.0,6.0,5.0,9.0,14.0,10.0,14.0,10.0,9.0,3.0,7.0,4.0,0,Phillies,Home
42.0,10.0,14.0,10.0,3.0,7.0,18.0,10.0,9.0,6.0,6.0,5.0,9.0,2.0,1,Nationals,Away
38.0,8.0,11.0,8.0,7.0,8.0,24.0,9.0,17.0,14.0,11.0,2.0,7.0,6.0,0,Mets,Home
43.0,14.0,17.0,12.0,2.0,7.0,10.0,9.0,11.0,8.0,8.0,7.0,8.0,4.0,1,Twins,Away
31.0,4.0,6.0,4.0,4.0,12.0,15.0,9.0,7.0,0.0,0.0,8.0,11.0,0.0,1,Cardinals,Home
32.0,0.0,7.0,0.0,8.0,11.0,27.0,8.0,6.0,4.0,4.0,4.0,12.0,1.0,0,Dodgers,Away
33.0,6.0,11.0,6.0,5.0,10.0,21.0,9.0,5.0,3.0,3.0,3.0,9.0,1.0,1,Astros,Home
31.0,3.0,5.0,3.0,3.0,9.0,11.0,8.0,11.0,6.0,6.0,5.0,10.0,1.0,0,Yankees,Away
33.0,3.0,8.0,3.0,3.0,6.0,15.0,9.0,15.0,6.0,6.0,1.0,11.0,1.0,0,Royals,Home
41.0,6.0,15.0,6.0,1.0,11.0,19.0,9.0,8.0,3.0,2.0,3.0,6.0,0.0,1,Mariners,Away
32.0,1.0,6.0,1.0,3.0,10.0,16.0,9.0,12.0,7.0,7.0,0.0,5.0,2.0,0,Rockies,Home
37.0,7.0,12.0,7.0,0.0,5.0,8.0,9.0,6.0,1.0,0.0,3.0,10.0,0.0,1,Braves,Away
33.0,5.0,9.0,5.0,2.0,7.0,13.0,9.0,8.0,4.0,3.0,1.0,11.0,0.0,1,D-backs,Home
35.0,4.0,8.0,3.0,1.0,11.0,13.0,8.1,9.0,5.0,5.0,2.0,7.0,3.0,0,Rangers,Away
29.0,7.0,7.0,7.0,3.0,9.0,7.0,9.0,7.0,2.0,2.0,2.0,10.0,1.0,1,Giants,Home
31.0,2.0,7.0,2.0,2.0,10.0,7.0,8.0,7.0,7.0,7.0,3.0,9.0,0.0,0,Padres,Away
35.0,11.0,12.0,11.0,6.0,8.0,19.0,9.0,10.0,8.0,8.0,3.0,11.0,3.0,1,Angels,Home
36.0,8.0,10.0,8.0,3.0,11.0,13.0,8.0,12.0,11.0,11.0,6.0,8.0,2.0,0,Brewers,Away
