AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
32.0,5.0,4.0,4.0,5.0,7.0,15.0,9.0,11.0,8.0,7.0,1.0,12.0,5.0,0,Orioles,Home
37.0,8.0,11.0,8.0,1.0,12.0,14.0,9.0,4.0,5.0,5.0,5.0,7.0,1.0,1,Athletics,Away
32.0,5.0,10.0,5.0,2.0,11.0,17.0,9.0,5.0,0.0,0.0,3.0,10.0,0.0,1,Reds,Home
29.0,0.0,5.0,0.0,3.0,10.0,11.0,8.0,10.0,5.0,5.0,2.0,11.0,1.0,0,Marlins,Away
31.0,0.0,3.0,0.0,1.0,7.0,9.0,9.0,11.0,4.0,4.0,6.0,8.0,1.0,0,Tigers,Home
35.0,4.0,11.0,4.0,6.0,8.0,19.0,9.0,3.0,0.0,0.0,1.0,7.0,0.0,1,Indians,Away
40.0,6.0,8.0,6.0,4.0,14.0,21.0,10.0,12.0,7.0,7.0,2.0,9.0,2.0,0,Royals,Home
40.0,7.0,12.0,7.0,2.0,9.0,14.0,10.0,8.0,6.0,6.0,4.0,14.0,3.0,1,Mariners,Away
33.0,11.0,10.0,7.0,4.0,10.0,18.0,9.0,10.0,7.0,7.0,1.0,11.0,3.0,1,Cardinals,Home
35.0,7.0,10.0,7.0,1.0,11.0,9.0,8.0,10.0,11.0,9.0,4.0,10.0,0.0,0,Dodgers,Away
33.0,7.0,8.0,6.0,8.0,9.0,17.0,9.0,8.0,6.0,6.0,5.0,10.0,3.0,1,Red,Home
31.0,6.0,8.0,6.0,5.0,10.0,15.0,8.1,8.0,7.0,4.0,8.0,9.0,1.0,0,Blue,Away
36.0,3.0,9.0,3.0,3.0,14.0,16.0,9.0,7.0,6.0,6.0,7.0,9.0,2.0,0,Braves,Home
33.0,6.0,7.0,6.0,7.0,9.0,13.0,9.0,9.0,3.0,3.0,3.0,14.0,2.0,1,Mets,Away
29.0,2.0,5.0,2.0,3.0,9.0,14.0,9.0,5.0,0.0,0.0,1.0,14.0,0.0,1,Cubs,Home
32.0,0.0,5.0,0.0,1.0,14.0,11.0,8.0,5.0,2.0,0.0,3.0,9.0,0.0,0,Pirates,Away
36.0,6.0,8.0,6.0,6.0,11.0,22.0,9.0,8.0,7.0,7.0,3.0,14.0,3.0,0,D-backs,Home
31.0,7.0,8.0,7.0,3.0,14.0,11.0,9.0,8.0,6.0,2.0,6.0,11.0,1.0,1,Padres,Away
29.0,1.0,6.0,1.0,4.0,7.0,15.0,9.0,3.0,0.0,0.0,1.0,8.0,0.0,1,Giants,Home
29.0,0.0,3.0,0.0,1.0,8.0,5.0,8.0,6.0,1.0,1.0,4.0,7.0,1.0,0,Rockies,Away
