AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
30.0,0.0,4.0,0.0,0.0,11.0,9.0,9.0,9.0,7.0,7.0,7.0,7.0,3.0,0,White,Home
34.0,7.0,9.0,7.0,7.0,7.0,15.0,9.0,4.0,0.0,0.0,0.0,11.0,0.0,1,Athletics,Away
33.0,2.0,8.0,2.0,3.0,9.0,13.0,9.0,8.0,3.0,3.0,2.0,9.0,0.0,0,Orioles,Home
35.0,3.0,8.0,3.0,2.0,9.0,16.0,9.0,8.0,2.0,2.0,3.0,9.0,2.0,1,Astros,Away
29.0,8.0,6.0,8.0,5.0,7.0,7.0,9.0,7.0,2.0,2.0,2.0,9.0,2.0,1,Blue,Home
33.0,2.0,7.0,2.0,2.0,9.0,11.0,8.0,6.0,8.0,8.0,5.0,7.0,4.0,0,Yankees,Away
39.0,16.0,14.0,15.0,4.0,6.0,16.0,9.0,3.0,4.0,4.0,4.0,6.0,1.0,1,Red,Home
27.0,4.0,3.0,4.0,4.0,6.0,7.0,8.0,14.0,16.0,12.0,4.0,6.0,5.0,0,Angels,Away
30.0,5.0,6.0,5.0,0.0,11.0,2.0,9.0,5.0,2.0,2.0,4.0,13.0,1.0,1,Reds,Home
32.0,2.0,5.0,2.0,4.0,13.0,21.0,8.0,6.0,5.0,5.0,0.0,11.0,3.0,0,Cubs,Away
34.0,5.0,12.0,4.0,3.0,8.0,15.0,9.0,7.0,2.0,2.0,3.0,4.0,2.0,1,Tigers,Home
33.0,2.0,7.0,2.0,3.0,4.0,14.0,8.0,12.0,5.0,5.0,3.0,8.0,1.0,0,Royals,Away
37.0,7.0,11.0,7.0,2.0,7.0,13.0,9.0,13.0,6.0,6.0,3.0,14.0,2.0,1,Mets,Home
38.0,6.0,13.0,5.0,3.0,14.0,21.0,8.2,11.0,7.0,7.0,2.0,7.0,3.0,0,Nationals,Away
35.0,4.0,9.0,4.0,2.0,11.0,14.0,9.0,12.0,8.0,8.0,2.0,9.0,3.0,0,Marlins,Home
37.0,8.0,12.0,8.0,2.0,9.0,14.0,9.0,9.0,4.0,4.0,2.0,11.0,1.0,1,Braves,Away
35.0,2.0,8.0,2.0,2.0,12.0,12.0,9.0,14.0,6.0,6.0,3.0,8.0,0.0,0,Twins,Home
39.0,6.0,14.0,6.0,3.0,8.0,24.0,9.0,8.0,2.0,2.0,2.0,12.0,2.0,1,Indians,Away
32.0,6.0,8.0,6.0,8.0,12.0,17.0,9.0,4.0,5.0,5.0,10.0,7.0,3.0,1,Brewers,Home
31.0,5.0,4.0,4.0,10.0,7.0,13.0,8.2,8.0,6.0,6.0,8.0,12.0,1.0,0,Rangers,Away
32.0,6.0,10.0,5.0,1.0,10.0,9.0,9.0,7.0,2.0,2.0,3.0,5.0,0.0,1,Cardinals,Home
30.0,2.0,7.0,2.0,3.0,5.0,14.0,8.0,10.0,6.0,5.0,1.0,10.0,1.0,0,Pirates,Away
33.0,2.0,2.0,2.0,4.0,10.0,6.0,11.0,12.0,3.0,3.0,4.0,14.0,2.0,0,Dodgers,Home
43.0,3.0,12.0,3.0,4.0,14.0,28.0,11.0,2.0,2.0,2.0,4.0,10.0,0.0,1,D-backs,Away
32.0,7.0,11.0,7.0,4.0,6.0,18.0,9.0,6.0,1.0,1.0,2.0,6.0,0.0,1,Padres,Home
32.0,1.0,6.0,1.0,2.0,6.0,13.0,8.0,11.0,7.0,7.0,4.0,6.0,1.0,0,Rockies,Away
35.0,3.0,10.0,3.0,3.0,15.0,22.0,9.0,8.0,5.0,4.0,5.0,10.0,0.0,0,Mariners,Home
34.0,5.0,8.0,5.0,5.0,10.0,18.0,9.0,10.0,3.0,3.0,3.0,15.0,1.0,1,Rays,Away
37.0,6.0,11.0,6.0,3.0,6.0,12.0,9.0,10.0,9.0,9.0,5.0,9.0,2.0,0,Giants,Home
35.0,9.0,10.0,9.0,5.0,9.0,9.0,9.0,11.0,6.0,4.0,3.0,6.0,3.0,1,Phillies,Away
