AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
37.0,5.0,9.0,5.0,8.0,14.0,28.0,9.0,8.0,7.0,6.0,7.0,11.0,3.0,0,Yankees,Home
34.0,7.0,8.0,7.0,7.0,11.0,18.0,9.0,9.0,5.0,5.0,8.0,14.0,1.0,1,Orioles,Away
39.0,3.0,8.0,3.0,1.0,10.0,9.0,11.0,10.0,4.0,4.0,4.0,13.0,0.0,0,Blue,Home
43.0,4.0,10.0,4.0,4.0,13.0,21.0,11.0,8.0,3.0,3.0,1.0,10.0,1.0,1,Tigers,Away
30.0,0.0,4.0,0.0,2.0,9.0,11.0,9.0,10.0,5.0,3.0,7.0,5.0,0.0,0,Reds,Home
36.0,5.0,10.0,5.0,7.0,5.0,21.0,9.0,4.0,0.0,0.0,2.0,9.0,0.0,1,Pirates,Away
32.0,3.0,8.0,3.0,0.0,8.0,14.0,9.0,3.0,1.0,1.0,1.0,6.0,1.0,1,Rays,Home
28.0,1.0,3.0,1.0,1.0,6.0,4.0,8.0,8.0,3.0,3.0,0.0,8.0,1.0,0,Astros,Away
28.0,3.0,5.0,3.0,2.0,11.0,10.0,9.0,5.0,0.0,0.0,1.0,7.0,0.0,1,Marlins,Home
30.0,0.0,5.0,0.0,1.0,7.0,11.0,8.0,5.0,3.0,3.0,2.0,11.0,1.0,0,Rockies,Away
36.0,6.0,11.0,6.0,1.0,11.0,13.0,9.0,13.0,5.0,5.0,2.0,8.0,0.0,1,Nationals,Home
39.0,5.0,13.0,4.0,2.0,8.0,16.0,8.1,11.0,6.0,6.0,1.0,11.0,2.0,0,Mets,Away
35.0,9.0,15.0,7.0,2.0,7.0,13.0,9.0,6.0,3.0,3.0,6.0,13.0,0.0,1,Twins,Home
31.0,3.0,6.0,3.0,6.0,13.0,17.0,8.0,15.0,9.0,8.0,2.0,7.0,1.0,0,Indians,Away
32.0,5.0,9.0,5.0,6.0,9.0,18.0,9.0,7.0,4.0,4.0,2.0,15.0,3.0,1,Brewers,Home
34.0,4.0,7.0,4.0,2.0,15.0,9.0,8.0,9.0,5.0,5.0,6.0,9.0,1.0,0,Cardinals,Away
33.0,3.0,6.0,3.0,1.0,9.0,10.0,9.0,11.0,6.0,6.0,5.0,7.0,2.0,0,Royals,Home
36.0,6.0,11.0,6.0,5.0,7.0,16.0,9.0,6.0,3.0,3.0,1.0,9.0,0.0,1,White,Away
34.0,11.0,11.0,10.0,6.0,7.0,8.0,9.0,17.0,10.0,10.0,3.0,9.0,2.0,1,Rangers,Home
43.0,10.0,17.0,10.0,3.0,9.0,23.0,8.1,11.0,11.0,11.0,6.0,7.0,3.0,0,Cubs,Away
31.0,2.0,7.0,2.0,3.0,6.0,14.0,9.0,3.0,1.0,1.0,1.0,8.0,1.0,1,Athletics,Home
29.0,1.0,3.0,1.0,1.0,8.0,8.0,8.0,7.0,2.0,2.0,3.0,6.0,1.0,0,Angels,Away
32.0,8.0,8.0,7.0,6.0,8.0,18.0,9.0,13.0,7.0,7.0,1.0,4.0,1.0,1,Dodgers,Home
39.0,7.0,13.0,7.0,1.0,4.0,12.0,8.0,8.0,8.0,5.0,6.0,8.0,1.0,0,D-backs,Away
32.0,3.0,8.0,3.0,5.0,4.0,26.0,9.0,2.0,1.0,1.0,2.0,10.0,0.0,1,Padres,Home
27.0,1.0,2.0,1.0,2.0,10.0,3.0,8.0,8.0,3.0,1.0,5.0,4.0,0.0,0,Giants,Away
37.0,10.0,12.0,10.0,7.0,11.0,22.0,9.0,9.0,8.0,6.0,8.0,4.0,2.0,1,Mariners,Home
37.0,8.0,9.0,8.0,8.0,4.0,23.0,8.0,12.0,10.0,5.0,7.0,11.0,2.0,0,Red,Away
27.0,5.0,5.0,5.0,9.0,8.0,16.0,9.0,4.0,1.0,1.0,6.0,8.0,0.0,1,Phillies,Home
29.0,1.0,4.0,0.0,6.0,8.0,16.0,8.0,5.0,5.0,5.0,9.0,8.0,2.0,0,Braves,Away
