AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
36.0,2.0,9.0,2.0,1.0,11.0,13.0,9.0,15.0,12.0,10.0,4.0,9.0,2.0,0,Orioles,Home
44.0,12.0,15.0,11.0,4.0,9.0,17.0,9.0,9.0,2.0,2.0,1.0,11.0,1.0,1,White,Away
36.0,4.0,9.0,4.0,5.0,8.0,22.0,9.0,17.0,12.0,12.0,4.0,6.0,2.0,0,Pirates,Home
44.0,12.0,17.0,12.0,4.0,6.0,19.0,9.0,9.0,4.0,4.0,5.0,8.0,0.0,1,D-backs,Away
32.0,5.0,9.0,5.0,2.0,8.0,16.0,9.0,3.0,1.0,1.0,2.0,10.0,1.0,1,Mets,Home
29.0,1.0,3.0,1.0,2.0,10.0,7.0,8.0,9.0,5.0,3.0,2.0,8.0,1.0,0,Phillies,Away
29.0,6.0,8.0,6.0,3.0,6.0,11.0,9.0,6.0,3.0,3.0,3.0,7.0,3.0,1,Rays,Home
32.0,3.0,6.0,3.0,3.0,7.0,8.0,8.0,8.0,6.0,6.0,3.0,6.0,2.0,0,Royals,Away
39.0,13.0,17.0,13.0,5.0,8.0,17.0,9.0,5.0,5.0,5.0,1.0,14.0,4.0,1,Cardinals,Home
33.0,5.0,5.0,5.0,1.0,14.0,3.0,8.0,17.0,13.0,11.0,5.0,8.0,2.0,0,Brewers,Away
37.0,5.0,11.0,5.0,3.0,3.0,18.0,9.0,12.0,9.0,8.0,5.0,5.0,2.0,0,Astros,Home
37.0,9.0,12.0,9.0,5.0,5.0,12.0,9.0,11.0,5.0,5.0,3.0,3.0,2.0,1,Twins,Away
33.0,7.0,11.0,7.0,3.0,5.0,11.0,9.0,6.0,5.0,5.0,4.0,6.0,1.0,1,Rockies,Home
30.0,5.0,6.0,5.0,4.0,6.0,9.0,8.0,11.0,7.0,7.0,3.0,5.0,3.0,0,Nationals,Away
46.0,3.0,7.0,3.0,6.0,11.0,14.0,14.0,5.0,4.0,3.0,5.0,14.0,1.0,0,Angels,Home
46.0,4.0,5.0,4.0,5.0,14.0,12.0,14.0,7.0,3.0,3.0,6.0,11.0,1.0,1,Yankees,Away
29.0,6.0,7.0,5.0,3.0,5.0,6.0,9.0,6.0,1.0,1.0,5.0,13.0,0.0,1,Athletics,Home
32.0,1.0,6.0,1.0,5.0,13.0,19.0,8.0,7.0,6.0,5.0,3.0,5.0,1.0,0,Rangers,Away
