AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
36.0,9.0,12.0,9.0,3.0,12.0,16.0,9.0,8.0,4.0,4.0,3.0,10.0,2.0,1,Phillies,Home
34.0,4.0,8.0,4.0,3.0,10.0,15.0,8.0,12.0,9.0,9.0,3.0,12.0,4.0,0,Braves,Away
39.0,9.0,12.0,8.0,6.0,11.0,19.0,9.0,16.0,10.0,10.0,4.0,17.0,3.0,0,Blue,Home
41.0,10.0,16.0,10.0,4.0,17.0,15.0,9.0,12.0,9.0,9.0,6.0,11.0,2.0,1,Rays,Away
30.0,3.0,8.0,3.0,4.0,6.0,19.0,9.0,10.0,2.0,2.0,4.0,9.0,1.0,1,Reds,Home
36.0,2.0,10.0,2.0,4.0,9.0,23.0,8.0,8.0,3.0,3.0,4.0,6.0,0.0,0,Rockies,Away
32.0,8.0,8.0,7.0,5.0,7.0,20.0,9.0,9.0,7.0,7.0,5.0,8.0,3.0,1,Mets,Home
37.0,7.0,9.0,6.0,5.0,8.0,17.0,8.0,8.0,8.0,5.0,5.0,7.0,1.0,0,Pirates,Away
31.0,5.0,9.0,4.0,1.0,12.0,11.0,9.0,4.0,1.0,1.0,6.0,9.0,0.0,1,Marlins,Home
29.0,1.0,4.0,0.0,6.0,9.0,16.0,8.0,9.0,5.0,4.0,1.0,12.0,3.0,0,D-backs,Away
37.0,11.0,14.0,8.0,4.0,7.0,15.0,9.0,4.0,4.0,4.0,3.0,9.0,1.0,1,Nationals,Home
30.0,4.0,4.0,4.0,3.0,9.0,12.0,8.0,14.0,11.0,8.0,4.0,7.0,2.0,0,Dodgers,Away
33.0,1.0,7.0,1.0,1.0,12.0,16.0,9.0,13.0,11.0,9.0,2.0,9.0,4.0,0,White,Home
41.0,11.0,13.0,11.0,2.0,9.0,8.0,9.0,7.0,1.0,1.0,1.0,12.0,0.0,1,Twins,Away
32.0,4.0,5.0,4.0,2.0,9.0,10.0,9.0,7.0,11.0,11.0,4.0,9.0,3.0,0,Brewers,Home
34.0,11.0,7.0,11.0,4.0,9.0,4.0,9.0,5.0,4.0,3.0,2.0,9.0,0.0,1,Cubs,Away
36.0,9.0,12.0,8.0,4.0,11.0,19.0,9.0,8.0,6.0,5.0,3.0,6.0,3.0,1,Royals,Home
34.0,6.0,8.0,6.0,3.0,6.0,13.0,8.0,12.0,9.0,8.0,4.0,11.0,1.0,0,Indians,Away
37.0,2.0,9.0,2.0,2.0,10.0,21.0,9.0,13.0,6.0,6.0,3.0,12.0,3.0,0,Cardinals,Home
38.0,6.0,13.0,6.0,3.0,12.0,26.0,9.0,9.0,2.0,2.0,2.0,10.0,1.0,1,Astros,Away
33.0,5.0,9.0,5.0,2.0,3.0,11.0,9.0,5.0,4.0,1.0,4.0,6.0,0.0,1,Angels,Home
31.0,4.0,5.0,4.0,4.0,6.0,9.0,8.1,9.0,5.0,5.0,2.0,3.0,3.0,0,Orioles,Away
33.0,6.0,10.0,5.0,8.0,7.0,22.0,9.0,8.0,5.0,5.0,6.0,9.0,2.0,1,Athletics,Home
33.0,5.0,8.0,5.0,6.0,9.0,13.0,8.1,10.0,6.0,5.0,8.0,7.0,1.0,0,Rangers,Away
31.0,6.0,7.0,6.0,2.0,7.0,12.0,9.0,16.0,7.0,7.0,4.0,7.0,0.0,0,Padres,Home
38.0,7.0,16.0,7.0,4.0,7.0,21.0,9.0,7.0,6.0,6.0,2.0,7.0,2.0,1,Giants,Away
34.0,3.0,6.0,3.0,4.0,14.0,15.0,10.0,7.0,2.0,2.0,1.0,9.0,1.0,1,Mariners,Home
36.0,2.0,7.0,2.0,1.0,9.0,10.0,9.1,6.0,3.0,3.0,4.0,14.0,1.0,0,Tigers,Away
37.0,6.0,10.0,6.0,4.0,14.0,23.0,9.0,8.0,9.0,7.0,6.0,9.0,2.0,0,Red,Home
35.0,9.0,8.0,6.0,6.0,9.0,10.0,9.0,10.0,6.0,5.0,4.0,14.0,1.0,1,Yankees,Away
