AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
38.0,1.0,8.0,0.0,2.0,15.0,13.0,11.0,6.0,2.0,2.0,0.0,12.0,2.0,0,Yankees,Home
40.0,2.0,6.0,2.0,0.0,12.0,5.0,11.0,8.0,1.0,1.0,2.0,15.0,0.0,1,Rays,Away
19.0,4.0,7.0,4.0,1.0,2.0,10.0,5.0,3.0,1.0,1.0,2.0,4.0,0.0,1,White,Home
17.0,1.0,3.0,1.0,2.0,4.0,8.0,4.0,7.0,4.0,4.0,1.0,2.0,1.0,0,Blue,Away
32.0,2.0,6.0,2.0,2.0,6.0,15.0,9.0,10.0,8.0,5.0,6.0,7.0,1.0,0,Rangers,Home
38.0,8.0,10.0,8.0,6.0,7.0,16.0,9.0,6.0,2.0,2.0,2.0,6.0,0.0,1,Cardinals,Away
30.0,2.0,6.0,1.0,5.0,4.0,16.0,9.0,9.0,1.0,1.0,2.0,13.0,0.0,1,Phillies,Home
36.0,1.0,9.0,1.0,2.0,13.0,14.0,8.0,6.0,2.0,1.0,5.0,4.0,1.0,0,Rockies,Away
31.0,4.0,7.0,3.0,1.0,8.0,13.0,9.0,6.0,0.0,0.0,2.0,9.0,0.0,1,Reds,Home
33.0,0.0,6.0,0.0,2.0,9.0,15.0,8.0,7.0,4.0,1.0,1.0,8.0,1.0,0,Dodgers,Away
30.0,4.0,7.0,4.0,4.0,2.0,9.0,9.0,1.0,1.0,1.0,3.0,9.0,1.0,1,Indians,Home
28.0,1.0,1.0,1.0,3.0,9.0,5.0,8.0,7.0,4.0,4.0,4.0,2.0,2.0,0,Orioles,Away
31.0,1.0,5.0,0.0,2.0,6.0,11.0,9.0,8.0,4.0,4.0,0.0,11.0,2.0,0,Tigers,Home
34.0,4.0,8.0,4.0,0.0,11.0,8.0,9.0,5.0,1.0,1.0,2.0,6.0,0.0,1,Athletics,Away
29.0,2.0,5.0,2.0,4.0,10.0,11.0,9.0,1.0,0.0,0.0,3.0,9.0,0.0,1,Marlins,Home
26.0,0.0,1.0,0.0,3.0,9.0,7.0,8.0,5.0,2.0,2.0,4.0,10.0,1.0,0,Mets,Away
31.0,3.0,5.0,2.0,5.0,3.0,12.0,9.0,13.0,7.0,7.0,6.0,4.0,1.0,0,Red,Home
37.0,7.0,13.0,7.0,6.0,4.0,23.0,9.0,5.0,3.0,2.0,5.0,3.0,1.0,1,Astros,Away
33.0,5.0,11.0,5.0,5.0,7.0,18.0,9.0,4.0,2.0,1.0,0.0,8.0,1.0,1,Nationals,Home
29.0,2.0,4.0,1.0,0.0,8.0,3.0,8.0,11.0,5.0,5.0,5.0,7.0,1.0,0,Cubs,Away
33.0,4.0,8.0,4.0,5.0,8.0,15.0,10.0,8.0,3.0,3.0,4.0,10.0,0.0,1,Braves,Home
38.0,3.0,8.0,3.0,4.0,10.0,24.0,9.0,8.0,4.0,3.0,5.0,8.0,2.0,0,Brewers,Away
34.0,2.0,8.0,2.0,5.0,13.0,21.0,9.0,12.0,7.0,7.0,4.0,8.0,4.0,0,Padres,Home
37.0,7.0,12.0,7.0,4.0,8.0,17.0,9.0,8.0,2.0,2.0,5.0,13.0,0.0,1,Pirates,Away
29.0,6.0,7.0,6.0,3.0,7.0,10.0,9.0,8.0,3.0,3.0,2.0,9.0,0.0,1,Angels,Home
34.0,3.0,8.0,3.0,2.0,9.0,12.0,8.0,7.0,6.0,5.0,3.0,7.0,2.0,0,Royals,Away
33.0,5.0,6.0,5.0,3.0,10.0,15.0,9.0,11.0,8.0,8.0,5.0,11.0,2.0,0,D-backs,Home
35.0,8.0,11.0,8.0,5.0,11.0,16.0,9.0,6.0,5.0,5.0,3.0,10.0,2.0,1,Giants,Away
38.0,4.0,10.0,3.0,0.0,14.0,19.0,9.0,19.0,18.0,17.0,6.0,5.0,6.0,0,Mariners,Home
46.0,18.0,19.0,18.0,6.0,5.0,16.0,9.0,10.0,4.0,4.0,0.0,14.0,0.0,1,Twins,Away
