AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
35.0,4.0,8.0,4.0,4.0,6.0,16.0,9.0,6.0,5.0,3.0,4.0,9.0,0.0,0,Pirates,Home
31.0,5.0,6.0,3.0,4.0,9.0,9.0,9.0,8.0,4.0,2.0,4.0,6.0,1.0,1,Tigers,Away
34.0,6.0,11.0,6.0,2.0,8.0,12.0,9.0,9.0,3.0,3.0,2.0,10.0,0.0,1,Yankees,Home
35.0,3.0,9.0,3.0,2.0,10.0,18.0,8.0,11.0,6.0,6.0,2.0,8.0,2.0,0,Rays,Away
29.0,1.0,3.0,1.0,0.0,8.0,3.0,9.0,6.0,3.0,3.0,1.0,5.0,2.0,0,Blue,Home
32.0,3.0,6.0,3.0,1.0,5.0,9.0,9.0,3.0,1.0,1.0,0.0,8.0,1.0,1,Angels,Away
29.0,4.0,6.0,4.0,1.0,8.0,6.0,9.0,9.0,3.0,3.0,2.0,7.0,1.0,1,Reds,Home
33.0,3.0,9.0,3.0,2.0,7.0,14.0,8.0,6.0,4.0,4.0,1.0,8.0,3.0,0,Astros,Away
32.0,2.0,5.0,2.0,0.0,12.0,7.0,9.0,15.0,10.0,10.0,8.0,10.0,3.0,0,Braves,Home
40.0,10.0,15.0,10.0,8.0,10.0,24.0,9.0,5.0,2.0,2.0,0.0,12.0,2.0,1,Mets,Away
31.0,1.0,6.0,1.0,2.0,5.0,11.0,9.0,8.0,3.0,3.0,2.0,8.0,1.0,0,Cubs,Home
33.0,3.0,8.0,2.0,2.0,8.0,8.0,9.0,6.0,1.0,1.0,2.0,5.0,1.0,1,White,Away
30.0,3.0,5.0,3.0,5.0,9.0,13.0,9.0,14.0,10.0,8.0,5.0,10.0,4.0,0,Rangers,Home
42.0,10.0,14.0,10.0,5.0,10.0,21.0,9.0,5.0,3.0,3.0,5.0,9.0,2.0,1,Indians,Away
62.0,4.0,15.0,4.0,5.0,16.0,21.0,17.0,17.0,3.0,3.0,2.0,17.0,2.0,1,Twins,Home
64.0,3.0,17.0,3.0,2.0,17.0,30.0,16.1,15.0,4.0,4.0,5.0,16.0,1.0,0,Red,Away
28.0,0.0,2.0,0.0,4.0,7.0,7.0,9.0,8.0,6.0,5.0,1.0,9.0,2.0,0,Cardinals,Home
33.0,6.0,8.0,5.0,1.0,9.0,6.0,9.0,2.0,0.0,0.0,4.0,7.0,0.0,1,Marlins,Away
34.0,1.0,7.0,1.0,4.0,6.0,13.0,9.0,12.0,8.0,7.0,2.0,7.0,1.0,0,D-backs,Home
38.0,8.0,12.0,7.0,2.0,7.0,20.0,9.0,7.0,1.0,1.0,4.0,6.0,0.0,1,Rockies,Away
40.0,16.0,15.0,15.0,3.0,6.0,6.0,9.0,4.0,2.0,1.0,1.0,4.0,1.0,1,Athletics,Home
31.0,2.0,4.0,1.0,1.0,4.0,9.0,8.0,15.0,16.0,9.0,3.0,6.0,6.0,0,Orioles,Away
36.0,9.0,14.0,9.0,5.0,4.0,18.0,9.0,4.0,0.0,0.0,3.0,10.0,0.0,1,Dodgers,Home
30.0,0.0,4.0,0.0,3.0,10.0,13.0,8.0,14.0,9.0,9.0,5.0,4.0,2.0,0,Giants,Away
33.0,4.0,8.0,3.0,3.0,11.0,17.0,9.0,4.0,1.0,1.0,3.0,7.0,0.0,1,Padres,Home
27.0,1.0,4.0,0.0,3.0,7.0,15.0,8.0,8.0,4.0,4.0,3.0,11.0,1.0,0,Brewers,Away
33.0,0.0,6.0,0.0,2.0,8.0,16.0,9.0,13.0,9.0,9.0,3.0,10.0,3.0,0,Mariners,Home
38.0,9.0,13.0,9.0,3.0,10.0,15.0,9.0,6.0,0.0,0.0,2.0,8.0,0.0,1,Royals,Away
