AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
30.0,2.0,5.0,2.0,4.0,7.0,14.0,9.0,11.0,4.0,4.0,0.0,8.0,2.0,0,Rays,Home
36.0,4.0,11.0,4.0,0.0,8.0,12.0,9.0,5.0,2.0,2.0,4.0,7.0,1.0,1,Orioles,Away
34.0,10.0,11.0,10.0,2.0,7.0,9.0,9.0,3.0,1.0,1.0,2.0,13.0,1.0,1,Yankees,Home
29.0,1.0,3.0,1.0,2.0,13.0,4.0,8.0,11.0,10.0,10.0,2.0,7.0,5.0,0,Rangers,Away
32.0,2.0,6.0,2.0,3.0,14.0,15.0,9.0,10.0,6.0,6.0,5.0,9.0,1.0,0,Reds,Home
33.0,6.0,10.0,6.0,5.0,9.0,14.0,9.0,6.0,2.0,2.0,3.0,14.0,0.0,1,Phillies,Away
37.0,11.0,15.0,11.0,3.0,6.0,13.0,9.0,11.0,10.0,6.0,3.0,7.0,4.0,1,Nationals,Home
35.0,10.0,11.0,10.0,3.0,7.0,10.0,8.1,15.0,11.0,11.0,3.0,6.0,2.0,0,Mets,Away
31.0,4.0,4.0,3.0,8.0,9.0,5.0,10.0,7.0,5.0,3.0,5.0,14.0,2.0,0,Pirates,Home
37.0,5.0,7.0,3.0,5.0,14.0,14.0,10.0,4.0,4.0,4.0,8.0,9.0,1.0,1,Marlins,Away
32.0,5.0,6.0,5.0,4.0,12.0,12.0,9.0,8.0,6.0,6.0,4.0,13.0,2.0,0,Red,Home
35.0,6.0,8.0,6.0,4.0,13.0,18.0,9.0,6.0,5.0,5.0,4.0,12.0,2.0,1,Twins,Away
32.0,5.0,6.0,5.0,2.0,16.0,4.0,9.0,7.0,6.0,6.0,4.0,12.0,3.0,0,Indians,Home
34.0,6.0,7.0,6.0,4.0,12.0,16.0,9.0,6.0,5.0,5.0,2.0,16.0,2.0,1,White,Away
31.0,7.0,8.0,7.0,5.0,8.0,14.0,9.0,6.0,2.0,2.0,3.0,5.0,1.0,1,Braves,Home
30.0,2.0,6.0,2.0,3.0,5.0,11.0,8.0,8.0,7.0,7.0,5.0,8.0,0.0,0,Blue,Away
31.0,4.0,9.0,4.0,2.0,5.0,11.0,9.0,6.0,2.0,2.0,0.0,7.0,1.0,1,Brewers,Home
31.0,2.0,6.0,2.0,0.0,7.0,5.0,8.0,9.0,4.0,4.0,2.0,5.0,1.0,0,Astros,Away
28.0,1.0,5.0,1.0,1.0,8.0,5.0,9.0,2.0,0.0,0.0,1.0,9.0,0.0,1,Cardinals,Home
29.0,0.0,2.0,0.0,1.0,9.0,6.0,8.0,5.0,1.0,1.0,1.0,8.0,1.0,0,Giants,Away
30.0,6.0,8.0,6.0,5.0,8.0,16.0,9.0,9.0,1.0,1.0,4.0,13.0,0.0,1,Cubs,Home
34.0,1.0,9.0,1.0,4.0,13.0,21.0,8.0,8.0,6.0,6.0,5.0,8.0,3.0,0,Mariners,Away
31.0,6.0,9.0,5.0,5.0,10.0,14.0,9.0,14.0,5.0,5.0,1.0,7.0,0.0,1,Royals,Home
38.0,5.0,14.0,5.0,1.0,7.0,15.0,8.1,9.0,6.0,6.0,5.0,10.0,2.0,0,Tigers,Away
31.0,2.0,7.0,2.0,4.0,6.0,24.0,9.0,7.0,1.0,1.0,4.0,14.0,0.0,1,D-backs,Home
34.0,1.0,7.0,1.0,4.0,14.0,18.0,8.0,7.0,2.0,2.0,4.0,6.0,0.0,0,Padres,Away
28.0,7.0,6.0,7.0,5.0,7.0,7.0,9.0,8.0,5.0,5.0,5.0,10.0,3.0,1,Athletics,Home
32.0,5.0,8.0,5.0,5.0,10.0,11.0,8.0,6.0,7.0,6.0,5.0,7.0,1.0,0,Angels,Away
29.0,5.0,6.0,5.0,3.0,4.0,11.0,9.0,8.0,3.0,3.0,2.0,10.0,2.0,1,Dodgers,Home
34.0,3.0,8.0,3.0,2.0,10.0,10.0,8.0,6.0,5.0,5.0,3.0,4.0,3.0,0,Rockies,Away
29.0,2.0,7.0,2.0,1.0,2.0,10.0,9.0,5.0,0.0,0.0,0.0,13.0,0.0,1,Rays,Home
30.0,0.0,5.0,0.0,0.0,13.0,9.0,8.0,7.0,2.0,2.0,1.0,2.0,1.0,0,Orioles,Away
