AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
26.0,2.0,3.0,2.0,3.0,4.0,11.0,9.0,9.0,1.0,1.0,5.0,12.0,1.0,1,Nationals,Home
34.0,1.0,9.0,1.0,5.0,12.0,24.0,8.0,3.0,2.0,2.0,3.0,4.0,0.0,0,Brewers,Away
30.0,3.0,5.0,3.0,4.0,3.0,8.0,9.0,5.0,2.0,2.0,2.0,10.0,0.0,1,Pirates,Home
31.0,2.0,5.0,2.0,2.0,10.0,8.0,8.2,5.0,3.0,3.0,4.0,3.0,0.0,0,Cubs,Away
36.0,8.0,12.0,7.0,2.0,9.0,13.0,9.0,7.0,4.0,4.0,2.0,6.0,0.0,1,Phillies,Home
32.0,4.0,7.0,3.0,2.0,6.0,8.0,8.0,12.0,8.0,7.0,2.0,9.0,3.0,0,Padres,Away
33.0,3.0,10.0,2.0,3.0,5.0,21.0,9.0,4.0,2.0,2.0,1.0,6.0,2.0,1,Yankees,Home
31.0,2.0,4.0,2.0,1.0,6.0,10.0,8.0,10.0,3.0,2.0,3.0,5.0,0.0,0,Indians,Away
33.0,7.0,11.0,7.0,1.0,5.0,8.0,9.0,7.0,3.0,3.0,3.0,7.0,0.0,1,Blue,Home
30.0,3.0,7.0,3.0,3.0,7.0,9.0,8.0,11.0,7.0,7.0,1.0,5.0,4.0,0,Mariners,Away
31.0,9.0,12.0,9.0,3.0,3.0,11.0,9.0,5.0,1.0,1.0,3.0,5.0,0.0,1,Red,Home
31.0,1.0,5.0,1.0,3.0,5.0,14.0,8.0,12.0,9.0,9.0,3.0,3.0,1.0,0,Orioles,Away
34.0,4.0,7.0,3.0,1.0,8.0,12.0,9.0,18.0,13.0,12.0,2.0,7.0,4.0,0,Reds,Home
44.0,13.0,18.0,12.0,2.0,7.0,14.0,9.0,7.0,4.0,3.0,1.0,8.0,1.0,1,Cardinals,Away
29.0,0.0,5.0,0.0,4.0,8.0,12.0,9.0,6.0,2.0,1.0,0.0,13.0,0.0,0,Rays,Home
33.0,2.0,6.0,1.0,0.0,13.0,9.0,9.0,5.0,0.0,0.0,4.0,8.0,0.0,1,Tigers,Away
32.0,3.0,6.0,3.0,5.0,10.0,14.0,9.0,11.0,8.0,8.0,4.0,8.0,4.0,0,Braves,Home
35.0,8.0,11.0,8.0,4.0,8.0,11.0,9.0,6.0,3.0,3.0,5.0,10.0,0.0,1,Dodgers,Away
34.0,3.0,9.0,2.0,4.0,8.0,15.0,9.0,9.0,4.0,3.0,2.0,7.0,2.0,0,Rangers,Home
35.0,4.0,9.0,4.0,2.0,7.0,9.0,9.0,9.0,3.0,3.0,4.0,8.0,0.0,1,Twins,Away
31.0,4.0,8.0,4.0,4.0,8.0,18.0,9.0,8.0,1.0,0.0,3.0,6.0,0.0,1,Royals,Home
33.0,1.0,8.0,1.0,3.0,6.0,20.0,8.0,8.0,4.0,4.0,4.0,8.0,0.0,0,Mets,Away
28.0,3.0,5.0,3.0,4.0,3.0,12.0,9.0,6.0,0.0,0.0,0.0,8.0,0.0,1,Rockies,Home
32.0,0.0,6.0,0.0,0.0,8.0,11.0,8.0,5.0,3.0,3.0,4.0,3.0,2.0,0,Marlins,Away
46.0,9.0,13.0,9.0,3.0,9.0,20.0,11.0,15.0,10.0,10.0,3.0,9.0,6.0,0,D-backs,Home
45.0,10.0,15.0,10.0,3.0,9.0,11.0,11.0,13.0,9.0,9.0,3.0,9.0,6.0,1,Giants,Away
34.0,2.0,6.0,2.0,3.0,13.0,24.0,9.0,10.0,7.0,7.0,2.0,6.0,1.0,0,Angels,Home
36.0,7.0,10.0,6.0,2.0,6.0,14.0,9.0,6.0,2.0,2.0,3.0,13.0,1.0,1,White,Away
45.0,3.0,8.0,3.0,1.0,19.0,10.0,13.0,9.0,2.0,2.0,5.0,12.0,0.0,1,Athletics,Home
47.0,2.0,9.0,2.0,5.0,12.0,19.0,12.2,8.0,3.0,3.0,1.0,19.0,2.0,0,Astros,Away
