AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
31.0,0.0,4.0,0.0,3.0,11.0,13.0,9.0,5.0,2.0,2.0,0.0,10.0,0.0,0,Nationals,Home
30.0,2.0,5.0,2.0,0.0,10.0,9.0,9.0,4.0,0.0,0.0,3.0,11.0,0.0,1,Orioles,Away
37.0,4.0,11.0,4.0,1.0,4.0,16.0,9.0,11.0,5.0,4.0,3.0,5.0,2.0,0,Phillies,Home
35.0,5.0,11.0,4.0,3.0,5.0,12.0,9.0,11.0,4.0,4.0,1.0,4.0,1.0,1,Pirates,Away
30.0,3.0,10.0,3.0,4.0,4.0,20.0,9.0,7.0,1.0,1.0,5.0,10.0,0.0,1,Blue,Home
34.0,1.0,7.0,1.0,5.0,10.0,21.0,8.0,10.0,3.0,3.0,4.0,4.0,1.0,0,Braves,Away
30.0,1.0,3.0,1.0,2.0,15.0,5.0,9.0,13.0,10.0,4.0,6.0,5.0,3.0,0,Tigers,Home
37.0,10.0,13.0,10.0,6.0,5.0,16.0,9.0,3.0,1.0,1.0,2.0,15.0,0.0,1,Indians,Away
32.0,2.0,6.0,2.0,1.0,7.0,9.0,9.0,11.0,5.0,5.0,2.0,10.0,2.0,0,Mets,Home
35.0,5.0,11.0,5.0,2.0,10.0,10.0,9.0,6.0,2.0,2.0,1.0,7.0,2.0,1,Cubs,Away
36.0,5.0,10.0,5.0,4.0,14.0,18.0,9.0,12.0,8.0,8.0,4.0,10.0,3.0,0,Marlins,Home
40.0,8.0,12.0,8.0,4.0,10.0,19.0,9.0,10.0,5.0,5.0,4.0,14.0,1.0,1,Reds,Away
34.0,3.0,7.0,3.0,2.0,12.0,14.0,9.0,11.0,6.0,6.0,5.0,5.0,2.0,0,Brewers,Home
34.0,6.0,11.0,6.0,5.0,5.0,17.0,9.0,7.0,3.0,3.0,2.0,12.0,1.0,1,Cardinals,Away
40.0,15.0,18.0,14.0,3.0,7.0,17.0,9.0,7.0,1.0,1.0,4.0,5.0,1.0,1,Astros,Home
33.0,1.0,7.0,1.0,4.0,5.0,22.0,8.0,18.0,15.0,13.0,3.0,7.0,3.0,0,Rays,Away
32.0,1.0,6.0,1.0,1.0,13.0,11.0,9.0,8.0,3.0,3.0,3.0,10.0,2.0,0,White,Home
33.0,3.0,8.0,3.0,3.0,10.0,15.0,9.0,6.0,1.0,1.0,1.0,13.0,1.0,1,Twins,Away
33.0,1.0,9.0,1.0,2.0,9.0,15.0,9.0,5.0,2.0,1.0,5.0,10.0,0.0,0,Royals,Home
29.0,2.0,5.0,2.0,5.0,10.0,11.0,9.0,9.0,1.0,1.0,2.0,9.0,0.0,1,Athletics,Away
41.0,6.0,15.0,6.0,1.0,9.0,16.0,9.0,10.0,10.0,8.0,8.0,4.0,3.0,0,Rockies,Home
35.0,10.0,10.0,9.0,8.0,4.0,14.0,9.0,15.0,6.0,6.0,1.0,9.0,2.0,1,Red,Away
31.0,2.0,5.0,2.0,2.0,3.0,7.0,9.0,7.0,3.0,3.0,4.0,6.0,1.0,0,Giants,Home
34.0,3.0,7.0,3.0,4.0,6.0,18.0,9.0,5.0,2.0,2.0,2.0,3.0,0.0,1,D-backs,Away
28.0,5.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,2.0,1.0,3.0,11.0,1.0,1,Angels,Home
33.0,2.0,6.0,2.0,3.0,11.0,11.0,8.0,5.0,5.0,5.0,3.0,4.0,1.0,0,Rangers,Away
30.0,0.0,5.0,0.0,2.0,13.0,16.0,9.0,14.0,9.0,9.0,3.0,4.0,2.0,0,Padres,Home
39.0,9.0,14.0,9.0,3.0,4.0,16.0,9.0,5.0,0.0,0.0,2.0,13.0,0.0,1,Dodgers,Away
30.0,0.0,3.0,0.0,1.0,8.0,11.0,9.0,11.0,7.0,6.0,5.0,7.0,2.0,0,Mariners,Home
39.0,7.0,11.0,7.0,5.0,7.0,19.0,9.0,3.0,0.0,0.0,1.0,8.0,0.0,1,Yankees,Away
