AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
33.0,4.0,7.0,4.0,4.0,4.0,16.0,9.0,20.0,10.0,10.0,5.0,8.0,2.0,0,Orioles,Home
44.0,10.0,20.0,10.0,5.0,8.0,29.0,9.0,7.0,4.0,4.0,4.0,4.0,1.0,1,Rangers,Away
36.0,4.0,12.0,4.0,0.0,5.0,7.0,9.0,3.0,3.0,2.0,6.0,6.0,1.0,1,Reds,Home
30.0,3.0,3.0,3.0,6.0,6.0,18.0,8.1,12.0,4.0,4.0,0.0,5.0,2.0,0,D-backs,Away
39.0,7.0,14.0,7.0,7.0,11.0,31.0,9.0,13.0,10.0,10.0,4.0,10.0,3.0,0,Mets,Home
38.0,10.0,13.0,10.0,4.0,10.0,14.0,9.0,14.0,7.0,7.0,7.0,11.0,2.0,1,Phillies,Away
32.0,8.0,10.0,8.0,2.0,5.0,11.0,9.0,6.0,3.0,3.0,2.0,10.0,1.0,1,Rays,Home
33.0,3.0,6.0,3.0,2.0,10.0,11.0,8.0,10.0,8.0,8.0,2.0,5.0,2.0,0,Blue,Away
34.0,9.0,13.0,8.0,4.0,7.0,14.0,9.0,4.0,0.0,0.0,2.0,8.0,0.0,1,Marlins,Home
30.0,0.0,4.0,0.0,2.0,8.0,10.0,8.0,13.0,9.0,9.0,4.0,7.0,1.0,0,Royals,Away
34.0,4.0,7.0,4.0,3.0,14.0,11.0,9.0,17.0,9.0,9.0,2.0,12.0,4.0,0,Braves,Home
42.0,9.0,17.0,9.0,2.0,12.0,18.0,9.0,7.0,4.0,4.0,3.0,14.0,2.0,1,Nationals,Away
30.0,0.0,5.0,0.0,1.0,11.0,15.0,9.0,5.0,2.0,2.0,4.0,4.0,0.0,0,Pirates,Home
30.0,2.0,5.0,2.0,4.0,4.0,11.0,9.0,5.0,0.0,0.0,1.0,11.0,0.0,1,Cardinals,Away
47.0,21.0,22.0,19.0,7.0,8.0,19.0,9.0,1.0,1.0,1.0,0.0,17.0,1.0,1,Astros,Home
28.0,1.0,1.0,1.0,0.0,17.0,0.0,8.0,22.0,21.0,17.0,7.0,8.0,2.0,0,Mariners,Away
32.0,2.0,5.0,2.0,4.0,10.0,13.0,9.0,11.0,5.0,5.0,4.0,10.0,2.0,0,Twins,Home
35.0,5.0,11.0,5.0,4.0,10.0,14.0,9.0,5.0,2.0,2.0,4.0,10.0,1.0,1,Indians,Away
34.0,5.0,11.0,5.0,5.0,5.0,21.0,9.0,5.0,1.0,1.0,6.0,8.0,0.0,1,White,Home
29.0,1.0,5.0,1.0,6.0,8.0,17.0,8.0,11.0,5.0,5.0,5.0,5.0,2.0,0,Angels,Away
31.0,8.0,9.0,7.0,5.0,13.0,17.0,9.0,7.0,5.0,5.0,2.0,11.0,1.0,1,Brewers,Home
34.0,5.0,7.0,4.0,2.0,11.0,9.0,8.0,9.0,8.0,8.0,5.0,13.0,2.0,0,Cubs,Away
30.0,3.0,7.0,3.0,1.0,5.0,11.0,9.0,2.0,1.0,1.0,3.0,13.0,1.0,1,Athletics,Home
29.0,1.0,2.0,1.0,3.0,13.0,6.0,8.0,7.0,3.0,3.0,1.0,5.0,0.0,0,Tigers,Away
28.0,5.0,5.0,5.0,3.0,7.0,6.0,9.0,4.0,0.0,0.0,1.0,11.0,0.0,1,Dodgers,Home
31.0,0.0,4.0,0.0,1.0,11.0,11.0,8.0,5.0,5.0,2.0,3.0,7.0,2.0,0,Giants,Away
33.0,2.0,7.0,2.0,7.0,7.0,16.0,10.0,4.0,1.0,1.0,2.0,11.0,0.0,1,Padres,Home
31.0,1.0,4.0,1.0,2.0,11.0,4.0,9.1,7.0,2.0,2.0,7.0,7.0,0.0,0,Rockies,Away
34.0,5.0,9.0,5.0,0.0,9.0,5.0,9.0,13.0,10.0,8.0,2.0,5.0,3.0,0,Red,Home
42.0,10.0,13.0,10.0,2.0,5.0,17.0,9.0,9.0,5.0,5.0,0.0,9.0,2.0,1,Yankees,Away
