AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
43.0,13.0,18.0,12.0,6.0,5.0,20.0,9.0,19.0,17.0,17.0,6.0,11.0,3.0,0,Red,Home
45.0,17.0,19.0,17.0,6.0,11.0,20.0,9.0,18.0,13.0,13.0,6.0,5.0,3.0,1,Yankees,Away
35.0,13.0,13.0,13.0,6.0,6.0,17.0,9.0,5.0,0.0,0.0,1.0,10.0,0.0,1,Orioles,Home
31.0,0.0,5.0,0.0,1.0,10.0,10.0,8.0,13.0,13.0,13.0,6.0,6.0,4.0,0,Indians,Away
29.0,7.0,6.0,7.0,7.0,11.0,12.0,9.0,7.0,5.0,5.0,5.0,10.0,1.0,1,Blue,Home
32.0,5.0,7.0,4.0,5.0,10.0,15.0,8.1,6.0,7.0,7.0,7.0,11.0,3.0,0,Royals,Away
33.0,0.0,7.0,0.0,0.0,6.0,16.0,9.0,8.0,6.0,5.0,5.0,8.0,2.0,0,Reds,Home
34.0,6.0,8.0,6.0,5.0,8.0,19.0,9.0,7.0,0.0,0.0,0.0,6.0,0.0,1,Cubs,Away
33.0,7.0,12.0,7.0,4.0,7.0,21.0,9.0,9.0,5.0,4.0,2.0,8.0,1.0,1,Tigers,Home
34.0,5.0,9.0,4.0,2.0,8.0,11.0,8.0,12.0,7.0,7.0,4.0,7.0,0.0,0,Nationals,Away
36.0,4.0,8.0,4.0,4.0,9.0,23.0,9.0,13.0,5.0,5.0,1.0,9.0,2.0,0,Mets,Home
38.0,5.0,13.0,5.0,1.0,9.0,17.0,9.0,8.0,4.0,4.0,4.0,9.0,1.0,1,Braves,Away
31.0,5.0,7.0,5.0,3.0,12.0,9.0,9.0,5.0,2.0,2.0,2.0,6.0,0.0,1,Rays,Home
31.0,2.0,5.0,1.0,2.0,6.0,9.0,8.0,7.0,5.0,5.0,3.0,12.0,3.0,0,Rangers,Away
39.0,9.0,15.0,9.0,2.0,5.0,19.0,9.0,7.0,6.0,4.0,4.0,7.0,1.0,1,Marlins,Home
34.0,6.0,7.0,6.0,4.0,7.0,15.0,8.0,15.0,9.0,9.0,2.0,5.0,1.0,0,Phillies,Away
34.0,3.0,7.0,3.0,1.0,12.0,12.0,9.0,13.0,10.0,10.0,3.0,6.0,5.0,0,White,Home
39.0,10.0,13.0,9.0,3.0,6.0,8.0,9.0,7.0,3.0,2.0,1.0,12.0,1.0,1,Twins,Away
30.0,5.0,7.0,5.0,1.0,8.0,8.0,9.0,8.0,3.0,2.0,2.0,13.0,0.0,1,Rockies,Home
34.0,3.0,8.0,3.0,2.0,13.0,15.0,8.0,7.0,5.0,4.0,1.0,8.0,1.0,0,Dodgers,Away
35.0,6.0,8.0,5.0,4.0,7.0,15.0,10.0,7.0,5.0,5.0,6.0,9.0,3.0,1,Astros,Home
36.0,5.0,7.0,5.0,6.0,9.0,12.0,9.0,8.0,6.0,4.0,4.0,7.0,0.0,0,Mariners,Away
28.0,3.0,5.0,2.0,3.0,6.0,12.0,9.0,6.0,1.0,1.0,0.0,7.0,0.0,1,Brewers,Home
31.0,1.0,6.0,1.0,0.0,7.0,10.0,8.0,5.0,3.0,3.0,3.0,6.0,1.0,0,Pirates,Away
32.0,3.0,7.0,3.0,2.0,9.0,13.0,9.0,11.0,4.0,2.0,3.0,8.0,0.0,0,Giants,Home
36.0,4.0,11.0,3.0,3.0,8.0,23.0,9.0,7.0,3.0,2.0,2.0,9.0,1.0,1,D-backs,Away
29.0,0.0,3.0,0.0,2.0,5.0,8.0,9.0,8.0,4.0,4.0,4.0,10.0,1.0,0,Angels,Home
33.0,4.0,8.0,4.0,4.0,10.0,13.0,9.0,3.0,0.0,0.0,2.0,5.0,0.0,1,Athletics,Away
36.0,12.0,12.0,12.0,4.0,11.0,15.0,9.0,5.0,2.0,1.0,2.0,12.0,1.0,1,Padres,Home
34.0,2.0,5.0,2.0,2.0,12.0,13.0,8.0,12.0,12.0,6.0,4.0,11.0,5.0,0,Cardinals,Away
