AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
31.0,2.0,7.0,2.0,6.0,12.0,17.0,9.0,9.0,7.0,6.0,9.0,6.0,0.0,0,Cubs,Home
34.0,7.0,9.0,7.0,9.0,6.0,24.0,9.0,7.0,2.0,2.0,6.0,12.0,0.0,1,Nationals,Away
30.0,2.0,6.0,2.0,2.0,12.0,11.0,9.0,5.0,1.0,1.0,3.0,10.0,1.0,1,Dodgers,Home
32.0,1.0,5.0,1.0,3.0,10.0,17.0,8.0,6.0,2.0,2.0,2.0,12.0,1.0,0,Yankees,Away
34.0,3.0,8.0,3.0,2.0,4.0,15.0,9.0,12.0,9.0,9.0,10.0,10.0,1.0,0,Marlins,Home
38.0,9.0,12.0,9.0,10.0,10.0,25.0,9.0,8.0,3.0,3.0,2.0,4.0,1.0,1,Phillies,Away
30.0,7.0,7.0,6.0,4.0,7.0,12.0,9.0,6.0,1.0,1.0,0.0,9.0,1.0,1,Orioles,Home
34.0,1.0,6.0,1.0,0.0,9.0,10.0,8.0,7.0,7.0,7.0,4.0,7.0,3.0,0,Rays,Away
33.0,14.0,10.0,13.0,4.0,5.0,7.0,9.0,7.0,0.0,0.0,3.0,8.0,0.0,1,Pirates,Home
31.0,0.0,7.0,0.0,3.0,8.0,14.0,8.0,10.0,14.0,13.0,4.0,5.0,2.0,0,Reds,Away
30.0,4.0,7.0,4.0,4.0,8.0,12.0,9.0,6.0,2.0,2.0,3.0,10.0,0.0,1,Indians,Home
34.0,2.0,6.0,2.0,3.0,10.0,17.0,8.0,7.0,4.0,4.0,4.0,8.0,1.0,0,Royals,Away
32.0,5.0,8.0,5.0,4.0,6.0,12.0,9.0,7.0,2.0,2.0,7.0,8.0,1.0,1,Astros,Home
32.0,2.0,7.0,2.0,7.0,8.0,17.0,8.0,8.0,5.0,5.0,4.0,6.0,2.0,0,Angels,Away
37.0,5.0,11.0,5.0,0.0,8.0,13.0,9.0,11.0,9.0,9.0,6.0,6.0,3.0,0,Mets,Home
37.0,9.0,11.0,8.0,6.0,6.0,13.0,9.0,11.0,5.0,5.0,0.0,8.0,1.0,1,Braves,Away
35.0,8.0,11.0,8.0,2.0,9.0,13.0,9.0,12.0,5.0,4.0,2.0,13.0,1.0,1,Twins,Home
37.0,5.0,12.0,4.0,2.0,13.0,30.0,8.0,11.0,8.0,8.0,2.0,9.0,3.0,0,Tigers,Away
36.0,0.0,8.0,0.0,0.0,14.0,18.0,9.0,9.0,4.0,3.0,1.0,11.0,2.0,0,White,Home
37.0,4.0,9.0,4.0,1.0,11.0,12.0,9.0,8.0,0.0,0.0,0.0,14.0,0.0,1,Rangers,Away
31.0,4.0,7.0,4.0,6.0,10.0,23.0,9.0,4.0,0.0,0.0,3.0,10.0,0.0,1,Brewers,Home
30.0,0.0,4.0,0.0,3.0,10.0,13.0,8.0,7.0,4.0,4.0,6.0,10.0,2.0,0,D-backs,Away
28.0,6.0,6.0,6.0,8.0,4.0,14.0,9.0,4.0,0.0,0.0,3.0,8.0,0.0,1,Cardinals,Home
29.0,0.0,4.0,0.0,3.0,8.0,9.0,8.0,6.0,6.0,6.0,8.0,4.0,2.0,0,Rockies,Away
32.0,4.0,7.0,4.0,6.0,12.0,16.0,9.0,10.0,5.0,5.0,5.0,9.0,1.0,0,Padres,Home
35.0,5.0,10.0,5.0,5.0,9.0,20.0,9.0,7.0,4.0,4.0,6.0,12.0,1.0,1,Red,Away
35.0,5.0,10.0,5.0,5.0,7.0,20.0,9.0,13.0,10.0,10.0,1.0,9.0,2.0,0,Athletics,Home
41.0,10.0,13.0,9.0,1.0,9.0,13.0,9.0,10.0,5.0,5.0,5.0,7.0,1.0,1,Giants,Away
36.0,5.0,8.0,5.0,6.0,8.0,24.0,9.0,7.0,7.0,7.0,8.0,8.0,2.0,0,Mariners,Home
32.0,7.0,7.0,7.0,8.0,8.0,11.0,9.0,8.0,5.0,4.0,6.0,8.0,1.0,1,Blue,Away
