AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
35.0,4.0,9.0,4.0,5.0,7.0,19.0,9.0,12.0,9.0,9.0,4.0,10.0,4.0,0,Red,Home
37.0,9.0,12.0,9.0,4.0,10.0,11.0,9.0,9.0,4.0,4.0,5.0,7.0,2.0,1,Orioles,Away
33.0,3.0,7.0,3.0,3.0,13.0,12.0,9.0,9.0,4.0,4.0,1.0,6.0,1.0,0,Royals,Home
35.0,4.0,9.0,4.0,1.0,6.0,12.0,9.0,7.0,3.0,3.0,3.0,13.0,2.0,1,Twins,Away
29.0,4.0,8.0,4.0,5.0,9.0,21.0,9.0,3.0,1.0,1.0,6.0,12.0,1.0,1,Blue,Home
29.0,1.0,3.0,1.0,6.0,12.0,16.0,8.0,8.0,4.0,4.0,5.0,9.0,1.0,0,Rays,Away
33.0,7.0,10.0,6.0,4.0,7.0,16.0,9.0,5.0,1.0,1.0,1.0,11.0,1.0,1,White,Home
30.0,1.0,5.0,1.0,1.0,11.0,7.0,8.0,10.0,7.0,5.0,4.0,7.0,2.0,0,Tigers,Away
34.0,10.0,11.0,10.0,5.0,8.0,18.0,9.0,9.0,7.0,7.0,5.0,12.0,4.0,1,Nationals,Home
35.0,7.0,9.0,7.0,5.0,12.0,14.0,8.0,11.0,10.0,10.0,5.0,8.0,1.0,0,Indians,Away
34.0,0.0,7.0,0.0,0.0,12.0,15.0,9.0,7.0,2.0,2.0,1.0,9.0,1.0,0,Giants,Home
32.0,2.0,7.0,2.0,1.0,9.0,10.0,9.0,7.0,0.0,0.0,0.0,12.0,0.0,1,Dodgers,Away
33.0,9.0,10.0,9.0,5.0,3.0,15.0,9.0,7.0,3.0,3.0,3.0,8.0,1.0,1,Phillies,Home
33.0,3.0,7.0,3.0,3.0,8.0,10.0,8.0,10.0,9.0,5.0,5.0,3.0,3.0,0,Marlins,Away
40.0,2.0,5.0,1.0,5.0,7.0,16.0,12.0,13.0,4.0,4.0,8.0,7.0,1.0,0,Pirates,Home
46.0,4.0,13.0,4.0,8.0,7.0,34.0,12.0,5.0,2.0,2.0,5.0,7.0,0.0,1,Reds,Away
26.0,3.0,4.0,3.0,2.0,11.0,3.0,9.0,4.0,0.0,0.0,5.0,12.0,0.0,1,Mets,Home
31.0,0.0,4.0,0.0,5.0,12.0,13.0,8.0,4.0,3.0,3.0,2.0,11.0,2.0,0,Braves,Away
32.0,6.0,6.0,5.0,6.0,14.0,16.0,9.0,16.0,8.0,8.0,1.0,7.0,4.0,0,Cardinals,Home
42.0,8.0,16.0,8.0,1.0,7.0,16.0,9.0,6.0,6.0,6.0,6.0,14.0,2.0,1,Cubs,Away
32.0,9.0,9.0,9.0,11.0,9.0,23.0,9.0,7.0,4.0,4.0,2.0,7.0,0.0,1,Rangers,Home
30.0,4.0,7.0,4.0,2.0,7.0,11.0,8.0,9.0,9.0,9.0,11.0,9.0,1.0,0,Yankees,Away
28.0,6.0,5.0,6.0,7.0,6.0,12.0,9.0,10.0,5.0,5.0,3.0,12.0,3.0,1,D-backs,Home
34.0,5.0,10.0,5.0,3.0,12.0,10.0,8.0,5.0,6.0,6.0,7.0,6.0,2.0,0,Padres,Away
37.0,3.0,10.0,3.0,2.0,12.0,15.0,10.0,8.0,2.0,2.0,2.0,11.0,1.0,1,Rockies,Home
35.0,2.0,8.0,2.0,2.0,11.0,4.0,9.0,10.0,3.0,3.0,2.0,12.0,3.0,0,Brewers,Away
32.0,3.0,5.0,3.0,1.0,13.0,7.0,9.0,6.0,6.0,6.0,5.0,9.0,2.0,0,Angels,Home
33.0,6.0,6.0,6.0,5.0,9.0,15.0,9.0,5.0,3.0,3.0,1.0,13.0,2.0,1,Astros,Away
33.0,0.0,6.0,0.0,1.0,6.0,15.0,9.0,6.0,1.0,1.0,4.0,8.0,1.0,0,Mariners,Home
31.0,1.0,6.0,1.0,4.0,8.0,13.0,9.0,6.0,0.0,0.0,1.0,6.0,0.0,1,Athletics,Away
33.0,3.0,8.0,3.0,2.0,9.0,15.0,9.0,8.0,4.0,3.0,2.0,9.0,1.0,0,White,Home
35.0,4.0,8.0,4.0,2.0,9.0,16.0,9.0,8.0,3.0,3.0,2.0,9.0,1.0,1,Tigers,Away
