AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
33.0,7.0,10.0,6.0,6.0,3.0,21.0,9.0,6.0,4.0,4.0,2.0,8.0,3.0,1,Tigers,Home
33.0,4.0,6.0,4.0,2.0,8.0,8.0,8.0,10.0,7.0,6.0,6.0,3.0,1.0,0,Royals,Away
32.0,6.0,11.0,6.0,2.0,10.0,6.0,9.0,7.0,5.0,4.0,6.0,11.0,2.0,1,Mets,Home
32.0,5.0,7.0,4.0,6.0,11.0,14.0,8.0,11.0,6.0,6.0,2.0,10.0,5.0,0,Nationals,Away
38.0,6.0,12.0,6.0,3.0,8.0,16.0,10.0,8.0,5.0,4.0,0.0,9.0,2.0,1,Pirates,Home
38.0,5.0,8.0,5.0,0.0,9.0,7.0,9.1,12.0,6.0,6.0,3.0,8.0,1.0,0,Reds,Away
32.0,2.0,7.0,2.0,3.0,6.0,12.0,9.0,7.0,6.0,6.0,5.0,1.0,3.0,0,Phillies,Home
33.0,6.0,7.0,5.0,5.0,1.0,17.0,9.0,7.0,2.0,2.0,3.0,6.0,1.0,1,Twins,Away
37.0,2.0,10.0,2.0,1.0,10.0,16.0,9.0,14.0,9.0,9.0,6.0,11.0,3.0,0,White,Home
38.0,9.0,14.0,9.0,6.0,11.0,19.0,9.0,10.0,2.0,2.0,1.0,10.0,2.0,1,Mariners,Away
34.0,4.0,9.0,4.0,6.0,10.0,24.0,9.0,9.0,6.0,4.0,10.0,8.0,3.0,0,Cardinals,Home
35.0,6.0,9.0,6.0,10.0,8.0,23.0,9.0,9.0,4.0,3.0,6.0,10.0,1.0,1,Padres,Away
33.0,5.0,10.0,5.0,5.0,7.0,24.0,9.0,6.0,1.0,1.0,1.0,12.0,0.0,1,Angels,Home
31.0,1.0,6.0,1.0,1.0,12.0,13.0,8.0,10.0,5.0,5.0,5.0,7.0,2.0,0,Rangers,Away
30.0,6.0,8.0,6.0,3.0,4.0,9.0,9.0,9.0,4.0,4.0,2.0,5.0,0.0,1,Giants,Home
35.0,4.0,9.0,4.0,2.0,5.0,12.0,8.0,8.0,6.0,6.0,3.0,4.0,1.0,0,Rays,Away
33.0,7.0,8.0,5.0,6.0,13.0,19.0,9.0,10.0,2.0,2.0,1.0,14.0,1.0,1,Indians,Home
37.0,2.0,10.0,2.0,1.0,14.0,20.0,8.0,8.0,7.0,6.0,6.0,13.0,0.0,0,Blue,Away
36.0,4.0,8.0,4.0,3.0,9.0,26.0,9.0,11.0,6.0,6.0,3.0,7.0,3.0,0,Orioles,Home
35.0,6.0,11.0,6.0,3.0,7.0,10.0,9.0,8.0,4.0,4.0,3.0,9.0,1.0,1,Yankees,Away
34.0,6.0,11.0,6.0,2.0,4.0,12.0,9.0,6.0,0.0,0.0,4.0,7.0,0.0,1,Astros,Home
32.0,0.0,6.0,0.0,4.0,7.0,18.0,8.0,11.0,6.0,6.0,2.0,4.0,3.0,0,Athletics,Away
35.0,8.0,10.0,8.0,3.0,7.0,12.0,9.0,12.0,14.0,14.0,9.0,11.0,4.0,0,Brewers,Home
39.0,14.0,12.0,14.0,9.0,11.0,16.0,9.0,10.0,8.0,8.0,3.0,7.0,3.0,1,Cubs,Away
34.0,2.0,6.0,2.0,8.0,7.0,30.0,9.0,8.0,4.0,4.0,3.0,7.0,3.0,0,Braves,Home
32.0,4.0,8.0,4.0,3.0,7.0,11.0,9.0,6.0,2.0,2.0,8.0,7.0,0.0,1,Marlins,Away
34.0,5.0,11.0,5.0,1.0,6.0,9.0,9.0,6.0,4.0,4.0,6.0,7.0,0.0,1,D-backs,Home
30.0,4.0,6.0,4.0,6.0,7.0,14.0,8.2,11.0,5.0,5.0,1.0,6.0,0.0,0,Red,Away
32.0,2.0,6.0,2.0,4.0,6.0,16.0,9.0,11.0,7.0,7.0,3.0,9.0,1.0,0,Rockies,Home
31.0,7.0,11.0,7.0,3.0,9.0,10.0,9.0,6.0,2.0,2.0,4.0,6.0,1.0,1,Dodgers,Away
