AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
31.0,2.0,7.0,2.0,0.0,13.0,11.0,9.0,3.0,1.0,1.0,4.0,6.0,1.0,1,Orioles,Home
28.0,1.0,3.0,1.0,4.0,6.0,13.0,8.0,7.0,2.0,2.0,0.0,13.0,1.0,0,Rays,Away
34.0,1.0,8.0,1.0,3.0,8.0,16.0,9.0,8.0,2.0,2.0,2.0,9.0,0.0,0,Yankees,Home
35.0,2.0,8.0,2.0,2.0,9.0,16.0,9.0,8.0,1.0,1.0,3.0,8.0,0.0,1,Blue,Away
36.0,10.0,13.0,10.0,6.0,9.0,14.0,9.0,11.0,4.0,4.0,0.0,7.0,3.0,1,Cubs,Home
37.0,4.0,11.0,4.0,0.0,7.0,16.0,8.0,13.0,10.0,10.0,6.0,9.0,2.0,0,Pirates,Away
34.0,13.0,13.0,13.0,8.0,5.0,21.0,9.0,7.0,2.0,2.0,3.0,7.0,0.0,1,Athletics,Home
34.0,2.0,7.0,2.0,3.0,7.0,15.0,8.0,13.0,13.0,12.0,8.0,5.0,1.0,0,White,Away
33.0,2.0,6.0,2.0,0.0,12.0,9.0,9.0,8.0,4.0,4.0,6.0,12.0,2.0,0,Marlins,Home
33.0,4.0,8.0,4.0,6.0,12.0,16.0,9.0,6.0,2.0,2.0,0.0,12.0,0.0,1,Mets,Away
37.0,4.0,10.0,4.0,2.0,10.0,19.0,9.0,15.0,12.0,12.0,1.0,7.0,6.0,0,Orioles,Home
41.0,12.0,15.0,12.0,1.0,7.0,15.0,9.0,10.0,4.0,4.0,2.0,10.0,1.0,1,Rays,Away
30.0,2.0,5.0,2.0,2.0,6.0,10.0,9.0,11.0,6.0,5.0,3.0,15.0,3.0,0,Indians,Home
37.0,6.0,11.0,6.0,3.0,15.0,21.0,9.0,5.0,2.0,2.0,2.0,6.0,2.0,1,Twins,Away
32.0,2.0,6.0,2.0,1.0,10.0,10.0,9.0,14.0,11.0,11.0,4.0,12.0,4.0,0,Red,Home
39.0,11.0,14.0,10.0,4.0,12.0,17.0,9.0,6.0,2.0,2.0,1.0,10.0,1.0,1,Dodgers,Away
28.0,4.0,8.0,4.0,4.0,10.0,14.0,9.0,4.0,1.0,1.0,0.0,8.0,0.0,1,Royals,Home
31.0,1.0,4.0,1.0,0.0,8.0,4.0,8.0,8.0,4.0,4.0,4.0,10.0,0.0,0,Tigers,Away
31.0,4.0,7.0,4.0,4.0,7.0,14.0,9.0,4.0,2.0,2.0,5.0,10.0,1.0,1,Cardinals,Home
31.0,2.0,4.0,2.0,5.0,10.0,15.0,8.0,7.0,4.0,1.0,4.0,7.0,1.0,0,D-backs,Away
32.0,3.0,7.0,3.0,3.0,11.0,11.0,9.0,9.0,4.0,3.0,5.0,10.0,1.0,0,Phillies,Home
36.0,4.0,9.0,3.0,5.0,10.0,17.0,9.0,7.0,3.0,3.0,3.0,11.0,1.0,1,Nationals,Away
39.0,5.0,15.0,4.0,3.0,11.0,23.0,9.0,7.0,4.0,2.0,5.0,13.0,0.0,1,Brewers,Home
32.0,4.0,7.0,3.0,5.0,13.0,16.0,8.2,15.0,5.0,3.0,3.0,11.0,0.0,0,Giants,Away
40.0,6.0,6.0,5.0,3.0,12.0,10.0,11.0,13.0,7.0,7.0,6.0,12.0,1.0,0,Rangers,Home
43.0,7.0,13.0,7.0,6.0,12.0,20.0,11.0,6.0,6.0,4.0,3.0,12.0,3.0,1,Astros,Away
39.0,9.0,15.0,9.0,3.0,6.0,14.0,9.0,24.0,17.0,17.0,4.0,8.0,3.0,0,Rockies,Home
48.0,17.0,24.0,17.0,4.0,8.0,19.0,9.0,15.0,9.0,8.0,3.0,6.0,3.0,1,Reds,Away
32.0,5.0,5.0,4.0,8.0,11.0,15.0,10.0,11.0,7.0,7.0,5.0,10.0,2.0,0,Padres,Home
40.0,7.0,11.0,7.0,5.0,10.0,17.0,10.0,5.0,5.0,4.0,8.0,11.0,3.0,1,Braves,Away
34.0,9.0,12.0,9.0,3.0,8.0,9.0,9.0,6.0,2.0,2.0,4.0,9.0,0.0,1,Angels,Home
30.0,2.0,6.0,2.0,4.0,9.0,12.0,8.0,12.0,9.0,9.0,3.0,8.0,3.0,0,Mariners,Away
