AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
26.0,3.0,6.0,3.0,5.0,8.0,10.0,9.0,4.0,1.0,1.0,1.0,12.0,1.0,1,Cubs,Home
30.0,1.0,4.0,1.0,1.0,12.0,4.0,8.0,6.0,3.0,3.0,5.0,8.0,1.0,0,Cardinals,Away
30.0,4.0,6.0,2.0,1.0,5.0,10.0,9.0,6.0,2.0,1.0,5.0,11.0,1.0,1,Phillies,Home
34.0,2.0,6.0,2.0,5.0,11.0,20.0,8.0,6.0,4.0,3.0,1.0,5.0,1.0,0,Reds,Away
31.0,2.0,5.0,1.0,2.0,4.0,6.0,9.0,10.0,8.0,8.0,3.0,8.0,3.0,0,Blue,Home
36.0,8.0,10.0,8.0,3.0,8.0,9.0,9.0,5.0,2.0,1.0,2.0,4.0,1.0,1,D-backs,Away
31.0,1.0,4.0,1.0,2.0,7.0,14.0,9.0,10.0,5.0,5.0,1.0,9.0,2.0,0,Red,Home
36.0,5.0,10.0,5.0,1.0,9.0,14.0,9.0,4.0,1.0,1.0,2.0,7.0,0.0,1,Rays,Away
29.0,5.0,7.0,5.0,2.0,7.0,7.0,9.0,6.0,2.0,2.0,1.0,8.0,1.0,1,Indians,Home
31.0,2.0,6.0,2.0,1.0,8.0,6.0,8.0,7.0,5.0,5.0,2.0,7.0,2.0,0,Yankees,Away
36.0,3.0,11.0,3.0,2.0,7.0,19.0,9.0,14.0,6.0,6.0,2.0,10.0,3.0,0,Tigers,Home
40.0,6.0,14.0,6.0,2.0,10.0,17.0,9.0,11.0,3.0,3.0,2.0,7.0,0.0,1,Twins,Away
32.0,1.0,6.0,1.0,2.0,3.0,13.0,9.0,10.0,5.0,5.0,1.0,15.0,2.0,0,Mets,Home
37.0,5.0,10.0,5.0,1.0,15.0,13.0,9.0,6.0,1.0,1.0,2.0,3.0,1.0,1,Rockies,Away
31.0,1.0,5.0,1.0,2.0,7.0,14.0,9.0,14.0,7.0,7.0,4.0,8.0,2.0,0,Marlins,Home
39.0,7.0,14.0,7.0,4.0,8.0,20.0,9.0,5.0,1.0,1.0,2.0,7.0,0.0,1,Braves,Away
36.0,3.0,10.0,3.0,3.0,7.0,20.0,9.0,10.0,5.0,4.0,1.0,10.0,2.0,0,Rangers,Home
37.0,5.0,10.0,5.0,1.0,10.0,18.0,9.0,10.0,3.0,3.0,3.0,7.0,1.0,1,Athletics,Away
37.0,4.0,6.0,4.0,4.0,6.0,13.0,11.0,5.0,3.0,1.0,0.0,17.0,1.0,1,Astros,Home
39.0,3.0,5.0,3.0,0.0,17.0,7.0,10.2,6.0,4.0,4.0,4.0,6.0,2.0,0,Orioles,Away
37.0,10.0,15.0,10.0,5.0,6.0,22.0,9.0,7.0,4.0,4.0,2.0,14.0,1.0,1,Brewers,Home
32.0,4.0,7.0,4.0,2.0,14.0,12.0,8.0,15.0,10.0,10.0,5.0,6.0,2.0,0,Pirates,Away
33.0,6.0,10.0,6.0,2.0,7.0,15.0,9.0,10.0,4.0,4.0,2.0,8.0,0.0,1,Royals,Home
36.0,4.0,10.0,4.0,2.0,8.0,18.0,8.0,10.0,6.0,6.0,2.0,7.0,0.0,0,White,Away
31.0,2.0,4.0,2.0,5.0,7.0,12.0,9.0,8.0,6.0,6.0,5.0,13.0,3.0,0,Angels,Home
35.0,6.0,8.0,6.0,5.0,13.0,14.0,9.0,4.0,2.0,2.0,5.0,7.0,1.0,1,Mariners,Away
33.0,5.0,8.0,5.0,1.0,9.0,7.0,9.0,10.0,4.0,4.0,0.0,6.0,0.0,1,Padres,Home
33.0,4.0,10.0,3.0,0.0,6.0,13.0,8.2,8.0,5.0,5.0,1.0,9.0,1.0,0,Nationals,Away
30.0,2.0,7.0,2.0,2.0,4.0,14.0,9.0,6.0,1.0,1.0,2.0,11.0,1.0,1,Giants,Home
32.0,1.0,6.0,1.0,2.0,11.0,12.0,8.0,7.0,2.0,2.0,2.0,4.0,0.0,0,Dodgers,Away
