AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
37.0,4.0,11.0,3.0,3.0,11.0,24.0,9.0,7.0,3.0,3.0,4.0,15.0,1.0,1,Marlins,Home
33.0,3.0,7.0,3.0,4.0,15.0,13.0,8.1,11.0,4.0,2.0,3.0,11.0,1.0,0,Padres,Away
32.0,7.0,10.0,7.0,1.0,9.0,12.0,9.0,10.0,6.0,6.0,3.0,9.0,4.0,1,Phillies,Home
36.0,6.0,10.0,6.0,3.0,9.0,11.0,8.0,10.0,7.0,6.0,1.0,9.0,1.0,0,Dodgers,Away
31.0,5.0,7.0,5.0,5.0,9.0,15.0,9.0,2.0,0.0,0.0,2.0,15.0,0.0,1,Red,Home
28.0,0.0,2.0,0.0,2.0,15.0,12.0,8.0,7.0,5.0,5.0,5.0,9.0,2.0,0,Blue,Away
34.0,6.0,13.0,6.0,3.0,5.0,21.0,9.0,11.0,5.0,3.0,3.0,9.0,1.0,1,Royals,Home
36.0,5.0,11.0,4.0,3.0,9.0,19.0,8.0,13.0,6.0,6.0,3.0,5.0,2.0,0,White,Away
35.0,6.0,10.0,6.0,2.0,9.0,16.0,9.0,5.0,2.0,2.0,3.0,10.0,2.0,1,Yankees,Home
30.0,2.0,5.0,2.0,3.0,10.0,9.0,8.0,10.0,6.0,5.0,2.0,9.0,2.0,0,Rays,Away
34.0,4.0,10.0,4.0,4.0,8.0,22.0,9.0,10.0,7.0,7.0,4.0,9.0,2.0,0,Reds,Home
33.0,7.0,10.0,7.0,4.0,9.0,13.0,9.0,10.0,4.0,4.0,4.0,8.0,1.0,1,Cardinals,Away
30.0,6.0,8.0,6.0,2.0,9.0,7.0,9.0,8.0,3.0,3.0,2.0,14.0,2.0,1,Indians,Home
34.0,3.0,8.0,3.0,2.0,14.0,13.0,8.0,8.0,6.0,5.0,2.0,9.0,2.0,0,Tigers,Away
36.0,4.0,10.0,4.0,2.0,14.0,15.0,9.0,16.0,13.0,13.0,7.0,8.0,1.0,0,Braves,Home
41.0,13.0,16.0,13.0,7.0,8.0,20.0,9.0,10.0,4.0,4.0,2.0,14.0,1.0,1,Nationals,Away
28.0,6.0,9.0,5.0,5.0,5.0,9.0,9.0,8.0,3.0,3.0,0.0,8.0,1.0,1,Twins,Home
37.0,3.0,8.0,3.0,0.0,8.0,15.0,8.0,9.0,6.0,6.0,5.0,5.0,3.0,0,Athletics,Away
33.0,2.0,7.0,2.0,2.0,9.0,13.0,9.0,8.0,6.0,6.0,5.0,5.0,2.0,0,Angels,Home
33.0,6.0,8.0,6.0,5.0,5.0,9.0,9.0,7.0,2.0,1.0,2.0,9.0,0.0,1,Astros,Away
31.0,1.0,7.0,1.0,3.0,1.0,15.0,9.0,8.0,5.0,5.0,1.0,8.0,1.0,0,D-backs,Home
32.0,5.0,8.0,4.0,1.0,8.0,7.0,9.0,7.0,1.0,1.0,3.0,1.0,0.0,1,Brewers,Away
56.0,3.0,14.0,3.0,4.0,18.0,23.0,16.0,11.0,2.0,2.0,4.0,16.0,1.0,1,Giants,Home
56.0,2.0,11.0,1.0,4.0,16.0,22.0,15.0,14.0,3.0,3.0,4.0,18.0,0.0,0,Mets,Away
28.0,5.0,6.0,4.0,6.0,4.0,12.0,9.0,5.0,1.0,1.0,5.0,9.0,0.0,1,Yankees,Home
32.0,1.0,5.0,1.0,5.0,9.0,24.0,8.0,6.0,5.0,5.0,6.0,4.0,1.0,0,Rays,Away
