AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
32.0,6.0,9.0,6.0,4.0,9.0,17.0,9.0,6.0,1.0,1.0,1.0,5.0,1.0,1,Blue,Home
33.0,1.0,6.0,1.0,1.0,5.0,11.0,8.0,9.0,6.0,6.0,4.0,9.0,1.0,0,Orioles,Away
31.0,1.0,4.0,1.0,4.0,10.0,20.0,9.0,18.0,11.0,11.0,3.0,14.0,4.0,0,Reds,Home
43.0,11.0,18.0,11.0,3.0,14.0,17.0,9.0,4.0,1.0,1.0,4.0,10.0,0.0,1,Indians,Away
33.0,3.0,6.0,3.0,4.0,13.0,16.0,9.0,9.0,6.0,6.0,2.0,8.0,1.0,0,Tigers,Home
36.0,6.0,9.0,5.0,2.0,8.0,14.0,9.0,6.0,3.0,3.0,4.0,13.0,1.0,1,Red,Away
33.0,3.0,5.0,3.0,4.0,6.0,13.0,9.0,13.0,8.0,8.0,2.0,10.0,3.0,0,Mets,Home
38.0,8.0,13.0,8.0,2.0,10.0,12.0,9.0,5.0,3.0,2.0,4.0,6.0,2.0,1,Phillies,Away
34.0,2.0,10.0,2.0,0.0,13.0,20.0,9.0,5.0,1.0,1.0,1.0,14.0,1.0,1,Rays,Home
32.0,1.0,5.0,1.0,1.0,14.0,10.0,8.0,10.0,2.0,2.0,0.0,13.0,0.0,0,Yankees,Away
32.0,4.0,9.0,4.0,6.0,10.0,18.0,9.0,9.0,3.0,3.0,2.0,5.0,1.0,1,Braves,Home
35.0,3.0,9.0,3.0,2.0,5.0,17.0,8.0,9.0,4.0,4.0,6.0,10.0,1.0,0,Marlins,Away
31.0,5.0,8.0,5.0,3.0,6.0,11.0,9.0,9.0,2.0,2.0,0.0,11.0,0.0,1,Nationals,Home
35.0,2.0,9.0,2.0,0.0,11.0,12.0,8.0,8.0,5.0,4.0,3.0,6.0,2.0,0,Royals,Away
32.0,6.0,10.0,6.0,4.0,9.0,11.0,9.0,8.0,5.0,5.0,3.0,9.0,3.0,1,Pirates,Home
34.0,5.0,8.0,5.0,3.0,9.0,12.0,8.0,10.0,6.0,6.0,4.0,9.0,1.0,0,Brewers,Away
46.0,11.0,19.0,11.0,8.0,10.0,33.0,10.0,16.0,10.0,10.0,4.0,12.0,3.0,1,Astros,Home
45.0,10.0,16.0,8.0,4.0,12.0,19.0,9.1,19.0,11.0,11.0,8.0,10.0,2.0,0,Angels,Away
41.0,1.0,8.0,1.0,3.0,8.0,20.0,11.0,10.0,4.0,4.0,5.0,16.0,1.0,0,Twins,Home
41.0,4.0,10.0,4.0,5.0,16.0,22.0,11.0,8.0,1.0,1.0,3.0,8.0,0.0,1,Rangers,Away
30.0,3.0,8.0,3.0,3.0,11.0,13.0,9.0,7.0,1.0,1.0,2.0,6.0,1.0,1,White,Home
32.0,1.0,7.0,1.0,2.0,6.0,14.0,8.0,8.0,3.0,3.0,3.0,11.0,2.0,0,Cubs,Away
25.0,1.0,2.0,1.0,2.0,7.0,6.0,9.0,6.0,0.0,0.0,0.0,5.0,0.0,1,Giants,Home
31.0,0.0,6.0,0.0,0.0,5.0,9.0,8.0,2.0,1.0,1.0,2.0,7.0,1.0,0,Cardinals,Away
33.0,5.0,8.0,5.0,1.0,7.0,10.0,9.0,4.0,3.0,3.0,1.0,7.0,2.0,1,D-backs,Home
30.0,3.0,4.0,3.0,1.0,7.0,4.0,8.0,8.0,5.0,4.0,1.0,7.0,1.0,0,Rockies,Away
33.0,3.0,7.0,3.0,0.0,7.0,6.0,9.0,8.0,5.0,5.0,0.0,11.0,3.0,0,Dodgers,Home
34.0,5.0,8.0,5.0,0.0,11.0,7.0,9.0,7.0,3.0,3.0,0.0,7.0,2.0,1,Padres,Away
37.0,4.0,11.0,4.0,0.0,5.0,11.0,9.0,8.0,7.0,6.0,3.0,4.0,3.0,0,Mariners,Home
35.0,7.0,8.0,6.0,3.0,4.0,7.0,9.0,11.0,4.0,4.0,0.0,5.0,2.0,1,Athletics,Away
