AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
30.0,1.0,3.0,1.0,0.0,9.0,6.0,9.0,5.0,4.0,4.0,4.0,11.0,2.0,0,Orioles,Home
30.0,4.0,5.0,4.0,4.0,11.0,9.0,9.0,3.0,1.0,1.0,0.0,9.0,0.0,1,Rays,Away
32.0,4.0,7.0,4.0,2.0,7.0,11.0,9.0,7.0,3.0,3.0,4.0,9.0,0.0,1,Phillies,Home
30.0,3.0,7.0,3.0,4.0,9.0,13.0,8.1,7.0,4.0,4.0,2.0,7.0,2.0,0,Nationals,Away
32.0,4.0,10.0,3.0,2.0,10.0,17.0,9.0,6.0,2.0,2.0,1.0,10.0,2.0,1,Yankees,Home
35.0,2.0,6.0,2.0,1.0,10.0,15.0,8.0,10.0,4.0,4.0,2.0,10.0,1.0,0,Blue,Away
31.0,4.0,7.0,4.0,3.0,9.0,12.0,9.0,7.0,3.0,3.0,1.0,15.0,0.0,1,Indians,Home
35.0,3.0,7.0,3.0,1.0,15.0,22.0,8.0,7.0,4.0,4.0,3.0,9.0,1.0,0,Twins,Away
36.0,2.0,11.0,2.0,5.0,9.0,26.0,9.0,12.0,6.0,6.0,2.0,7.0,2.0,0,Marlins,Home
38.0,6.0,12.0,6.0,2.0,7.0,25.0,9.0,11.0,2.0,2.0,5.0,9.0,1.0,1,Mets,Away
35.0,3.0,8.0,3.0,1.0,10.0,15.0,9.0,11.0,8.0,7.0,6.0,11.0,1.0,0,Brewers,Home
36.0,8.0,11.0,8.0,6.0,11.0,17.0,9.0,8.0,3.0,3.0,1.0,10.0,1.0,1,Giants,Away
36.0,8.0,10.0,7.0,1.0,4.0,8.0,9.0,19.0,12.0,12.0,1.0,11.0,1.0,0,Royals,Home
45.0,12.0,19.0,12.0,1.0,11.0,20.0,9.0,10.0,8.0,8.0,1.0,4.0,1.0,1,Tigers,Away
30.0,5.0,9.0,5.0,1.0,7.0,5.0,9.0,8.0,2.0,2.0,4.0,10.0,0.0,1,Cardinals,Home
34.0,2.0,8.0,2.0,4.0,10.0,24.0,8.0,9.0,5.0,5.0,1.0,7.0,1.0,0,D-backs,Away
33.0,8.0,13.0,8.0,5.0,6.0,13.0,9.0,9.0,3.0,3.0,2.0,4.0,0.0,1,Cubs,Home
32.0,3.0,9.0,3.0,2.0,4.0,10.0,8.0,13.0,8.0,8.0,5.0,6.0,3.0,0,Pirates,Away
31.0,4.0,5.0,4.0,5.0,10.0,10.0,9.0,12.0,12.0,9.0,7.0,10.0,2.0,0,Rangers,Home
38.0,12.0,12.0,12.0,7.0,10.0,18.0,9.0,5.0,4.0,4.0,5.0,10.0,0.0,1,Astros,Away
39.0,10.0,14.0,9.0,0.0,8.0,11.0,9.0,9.0,9.0,9.0,2.0,8.0,1.0,1,Rockies,Home
33.0,9.0,9.0,8.0,2.0,8.0,6.0,8.0,14.0,10.0,6.0,0.0,8.0,0.0,0,Reds,Away
29.0,6.0,6.0,6.0,7.0,6.0,11.0,9.0,10.0,3.0,3.0,1.0,15.0,2.0,1,Angels,Home
35.0,3.0,10.0,3.0,1.0,15.0,13.0,8.0,6.0,6.0,6.0,7.0,6.0,2.0,0,Mariners,Away
32.0,3.0,7.0,2.0,2.0,9.0,13.0,9.0,7.0,2.0,2.0,1.0,6.0,1.0,1,Athletics,Home
31.0,2.0,7.0,2.0,1.0,6.0,10.0,8.0,7.0,3.0,1.0,2.0,9.0,1.0,0,White,Away
36.0,1.0,10.0,1.0,2.0,10.0,23.0,9.0,7.0,4.0,4.0,2.0,8.0,1.0,0,Padres,Home
35.0,4.0,7.0,4.0,2.0,8.0,14.0,9.0,10.0,1.0,1.0,2.0,10.0,0.0,1,Braves,Away
46.0,4.0,11.0,3.0,6.0,15.0,22.0,12.0,9.0,7.0,2.0,7.0,15.0,1.0,0,Red,Home
45.0,7.0,9.0,7.0,7.0,15.0,29.0,12.0,11.0,4.0,2.0,6.0,15.0,2.0,1,Dodgers,Away
