AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
28.0,5.0,7.0,5.0,3.0,10.0,6.0,9.0,1.0,0.0,0.0,3.0,12.0,0.0,1,Orioles,Home
27.0,0.0,1.0,0.0,3.0,12.0,11.0,8.0,7.0,5.0,5.0,3.0,10.0,3.0,0,Red,Away
31.0,4.0,4.0,4.0,3.0,6.0,8.0,9.0,10.0,8.0,4.0,6.0,13.0,1.0,0,Yankees,Home
36.0,8.0,10.0,7.0,6.0,13.0,21.0,9.0,4.0,4.0,4.0,3.0,6.0,3.0,1,Rockies,Away
34.0,1.0,7.0,1.0,3.0,14.0,22.0,9.0,6.0,3.0,2.0,2.0,15.0,1.0,0,Reds,Home
33.0,3.0,6.0,2.0,2.0,15.0,13.0,9.0,7.0,1.0,1.0,3.0,14.0,1.0,1,Cardinals,Away
33.0,5.0,9.0,5.0,2.0,2.0,15.0,9.0,8.0,4.0,4.0,2.0,10.0,2.0,1,Indians,Home
35.0,4.0,8.0,4.0,2.0,10.0,8.0,8.0,9.0,5.0,4.0,2.0,2.0,2.0,0,Royals,Away
37.0,4.0,12.0,3.0,1.0,13.0,19.0,10.0,5.0,3.0,2.0,2.0,6.0,1.0,1,Tigers,Home
34.0,3.0,5.0,3.0,2.0,6.0,10.0,9.0,12.0,4.0,4.0,1.0,13.0,2.0,0,Blue,Away
25.0,4.0,3.0,4.0,5.0,7.0,6.0,9.0,5.0,2.0,2.0,3.0,14.0,0.0,1,Rays,Home
31.0,2.0,5.0,2.0,3.0,14.0,11.0,8.0,3.0,4.0,4.0,5.0,7.0,1.0,0,White,Away
36.0,1.0,6.0,1.0,4.0,13.0,19.0,11.0,6.0,2.0,2.0,2.0,8.0,1.0,0,Pirates,Home
38.0,2.0,6.0,2.0,2.0,8.0,13.0,11.0,6.0,1.0,1.0,4.0,13.0,0.0,1,Phillies,Away
32.0,5.0,9.0,5.0,2.0,14.0,8.0,9.0,6.0,3.0,3.0,3.0,13.0,2.0,1,Astros,Home
33.0,3.0,6.0,3.0,3.0,13.0,12.0,8.0,9.0,5.0,5.0,2.0,14.0,3.0,0,Rangers,Away
39.0,7.0,13.0,7.0,7.0,5.0,28.0,9.0,7.0,6.0,5.0,9.0,14.0,1.0,1,Twins,Home
31.0,6.0,7.0,5.0,9.0,14.0,17.0,8.2,13.0,7.0,7.0,7.0,5.0,1.0,0,Athletics,Away
32.0,1.0,6.0,1.0,0.0,10.0,8.0,9.0,6.0,5.0,5.0,5.0,6.0,1.0,0,Cubs,Home
31.0,5.0,6.0,5.0,5.0,6.0,10.0,9.0,6.0,1.0,1.0,0.0,10.0,0.0,1,Padres,Away
40.0,3.0,7.0,3.0,3.0,10.0,17.0,12.0,5.0,2.0,2.0,4.0,14.0,2.0,1,Giants,Home
39.0,2.0,5.0,2.0,4.0,14.0,13.0,11.1,7.0,3.0,3.0,3.0,10.0,1.0,0,Mets,Away
34.0,4.0,9.0,4.0,5.0,11.0,15.0,9.0,8.0,7.0,7.0,5.0,12.0,1.0,0,D-backs,Home
34.0,7.0,8.0,7.0,5.0,12.0,12.0,9.0,9.0,4.0,4.0,5.0,11.0,1.0,1,Brewers,Away
34.0,9.0,9.0,9.0,3.0,9.0,13.0,9.0,6.0,0.0,0.0,0.0,14.0,0.0,1,Dodgers,Home
33.0,0.0,6.0,0.0,0.0,14.0,8.0,8.0,9.0,9.0,8.0,3.0,9.0,3.0,0,Marlins,Away
37.0,3.0,12.0,2.0,5.0,10.0,25.0,9.0,12.0,9.0,9.0,1.0,9.0,4.0,0,Mariners,Home
37.0,9.0,12.0,9.0,1.0,9.0,6.0,9.0,12.0,3.0,3.0,5.0,10.0,0.0,1,Angels,Away
33.0,7.0,11.0,7.0,6.0,11.0,15.0,9.0,6.0,1.0,1.0,0.0,8.0,0.0,1,Braves,Home
32.0,1.0,6.0,1.0,0.0,8.0,10.0,8.0,11.0,7.0,7.0,6.0,11.0,2.0,0,Nationals,Away
