AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
31.0,4.0,7.0,4.0,5.0,7.0,19.0,9.0,6.0,5.0,4.0,3.0,8.0,2.0,0,Orioles,Home
34.0,5.0,6.0,5.0,3.0,8.0,12.0,9.0,7.0,4.0,4.0,5.0,7.0,2.0,1,Royals,Away
30.0,0.0,4.0,0.0,2.0,4.0,9.0,9.0,15.0,13.0,11.0,4.0,11.0,4.0,0,Pirates,Home
39.0,13.0,15.0,13.0,4.0,11.0,12.0,9.0,4.0,0.0,0.0,2.0,4.0,0.0,1,Nationals,Away
34.0,2.0,8.0,2.0,3.0,14.0,14.0,9.0,5.0,3.0,2.0,1.0,14.0,1.0,0,Reds,Home
33.0,3.0,5.0,2.0,1.0,14.0,9.0,9.0,8.0,2.0,2.0,3.0,14.0,1.0,1,Padres,Away
33.0,3.0,6.0,3.0,3.0,8.0,14.0,9.0,9.0,9.0,5.0,4.0,9.0,3.0,0,Rays,Home
35.0,9.0,9.0,8.0,4.0,9.0,13.0,9.0,6.0,3.0,3.0,3.0,8.0,2.0,1,Mariners,Away
27.0,3.0,5.0,3.0,2.0,5.0,8.0,9.0,1.0,0.0,0.0,5.0,8.0,0.0,1,Cardinals,Home
29.0,0.0,1.0,0.0,5.0,8.0,10.0,8.0,5.0,3.0,3.0,2.0,5.0,1.0,0,Brewers,Away
45.0,8.0,13.0,6.0,9.0,11.0,30.0,11.0,13.0,7.0,6.0,7.0,8.0,1.0,1,Rangers,Home
44.0,7.0,13.0,7.0,7.0,8.0,20.0,10.2,13.0,8.0,4.0,9.0,11.0,1.0,0,Angels,Away
31.0,5.0,8.0,4.0,5.0,12.0,16.0,9.0,14.0,4.0,4.0,1.0,14.0,2.0,1,Astros,Home
40.0,4.0,14.0,4.0,1.0,14.0,18.0,8.0,8.0,5.0,4.0,5.0,12.0,0.0,0,Tigers,Away
40.0,4.0,15.0,4.0,1.0,6.0,18.0,9.0,8.0,6.0,6.0,2.0,7.0,1.0,0,Twins,Home
34.0,6.0,8.0,6.0,2.0,7.0,11.0,9.0,15.0,4.0,4.0,1.0,6.0,1.0,1,White,Away
30.0,5.0,6.0,5.0,2.0,4.0,9.0,9.0,9.0,3.0,3.0,6.0,10.0,1.0,1,D-backs,Home
33.0,3.0,9.0,3.0,6.0,10.0,14.0,8.0,6.0,5.0,5.0,2.0,4.0,2.0,0,Rockies,Away
