AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
35.0,5.0,6.0,5.0,8.0,9.0,18.0,11.0,8.0,6.0,4.0,8.0,17.0,1.0,0,Pirates,Home
40.0,6.0,8.0,5.0,8.0,17.0,28.0,11.0,6.0,5.0,5.0,8.0,9.0,1.0,1,Cardinals,Away
32.0,5.0,8.0,4.0,5.0,6.0,20.0,9.0,3.0,3.0,2.0,4.0,14.0,1.0,1,Indians,Home
30.0,3.0,3.0,3.0,4.0,14.0,13.0,8.0,8.0,5.0,4.0,5.0,6.0,0.0,0,White,Away
29.0,3.0,5.0,2.0,4.0,8.0,11.0,9.0,2.0,1.0,0.0,7.0,9.0,0.0,1,Yankees,Home
29.0,1.0,2.0,0.0,7.0,9.0,17.0,8.0,5.0,3.0,2.0,4.0,8.0,2.0,0,Tigers,Away
34.0,3.0,8.0,3.0,4.0,9.0,23.0,9.0,11.0,4.0,4.0,5.0,9.0,0.0,0,Reds,Home
36.0,4.0,11.0,4.0,5.0,9.0,17.0,9.0,8.0,3.0,3.0,4.0,9.0,0.0,1,Brewers,Away
31.0,5.0,6.0,5.0,2.0,10.0,6.0,9.0,6.0,6.0,4.0,3.0,12.0,2.0,0,Blue,Home
32.0,6.0,6.0,5.0,3.0,12.0,10.0,9.0,6.0,5.0,5.0,2.0,10.0,2.0,1,Orioles,Away
32.0,7.0,9.0,7.0,4.0,9.0,11.0,9.0,6.0,1.0,1.0,1.0,12.0,0.0,1,Rays,Home
32.0,1.0,6.0,1.0,1.0,12.0,13.0,8.0,9.0,7.0,7.0,4.0,9.0,2.0,0,Rockies,Away
36.0,8.0,12.0,6.0,7.0,9.0,19.0,9.0,9.0,0.0,0.0,4.0,5.0,0.0,1,Braves,Home
33.0,0.0,9.0,0.0,4.0,5.0,19.0,8.0,12.0,8.0,2.0,7.0,9.0,2.0,0,Cubs,Away
35.0,3.0,9.0,3.0,1.0,7.0,20.0,9.0,10.0,7.0,7.0,2.0,16.0,2.0,0,Marlins,Home
36.0,7.0,10.0,6.0,2.0,16.0,13.0,9.0,9.0,3.0,1.0,1.0,7.0,1.0,1,Mets,Away
28.0,1.0,2.0,1.0,0.0,7.0,0.0,9.0,8.0,2.0,2.0,4.0,5.0,1.0,0,Rangers,Home
33.0,2.0,8.0,2.0,4.0,5.0,15.0,9.0,2.0,1.0,1.0,0.0,7.0,1.0,1,Astros,Away
34.0,7.0,9.0,7.0,2.0,11.0,12.0,9.0,4.0,0.0,0.0,2.0,11.0,0.0,1,Athletics,Home
29.0,0.0,4.0,0.0,2.0,11.0,5.0,8.0,9.0,7.0,6.0,2.0,11.0,4.0,0,Red,Away
32.0,2.0,7.0,2.0,2.0,8.0,10.0,9.0,9.0,4.0,4.0,0.0,11.0,1.0,0,Dodgers,Home
36.0,4.0,9.0,4.0,0.0,11.0,12.0,9.0,7.0,2.0,2.0,2.0,8.0,2.0,1,Giants,Away
31.0,3.0,6.0,3.0,2.0,5.0,8.0,9.0,15.0,10.0,9.0,4.0,8.0,1.0,0,Padres,Home
40.0,10.0,15.0,9.0,4.0,8.0,16.0,9.0,6.0,3.0,3.0,2.0,5.0,1.0,1,D-backs,Away
33.0,6.0,10.0,6.0,6.0,7.0,25.0,9.0,8.0,3.0,1.0,1.0,5.0,0.0,1,Mariners,Home
35.0,3.0,8.0,3.0,1.0,5.0,14.0,8.0,10.0,6.0,6.0,6.0,7.0,1.0,0,Angels,Away
