AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
31.0,6.0,8.0,5.0,1.0,9.0,4.0,9.0,9.0,5.0,5.0,5.0,7.0,0.0,1,Yankees,Home
33.0,5.0,9.0,4.0,5.0,7.0,14.0,8.0,8.0,6.0,5.0,1.0,9.0,4.0,0,Indians,Away
31.0,0.0,4.0,0.0,6.0,5.0,32.0,9.0,4.0,2.0,2.0,2.0,10.0,1.0,0,Pirates,Home
29.0,2.0,4.0,1.0,2.0,10.0,10.0,9.0,4.0,0.0,0.0,6.0,5.0,0.0,1,Cubs,Away
34.0,3.0,9.0,3.0,3.0,6.0,10.0,9.0,6.0,4.0,4.0,5.0,5.0,2.0,0,Blue,Home
28.0,4.0,6.0,4.0,5.0,5.0,8.0,9.0,9.0,3.0,3.0,3.0,6.0,2.0,1,Mariners,Away
35.0,8.0,13.0,8.0,3.0,6.0,14.0,9.0,10.0,4.0,4.0,2.0,5.0,2.0,1,Athletics,Home
35.0,4.0,10.0,4.0,2.0,5.0,17.0,8.0,13.0,8.0,8.0,3.0,6.0,0.0,0,Astros,Away
43.0,1.0,6.0,1.0,5.0,11.0,17.0,13.0,3.0,0.0,0.0,0.0,24.0,0.0,1,Rays,Home
41.0,0.0,3.0,0.0,0.0,24.0,7.0,12.2,6.0,1.0,1.0,5.0,11.0,0.0,0,Tigers,Away
32.0,6.0,11.0,6.0,3.0,7.0,13.0,9.0,7.0,1.0,1.0,5.0,10.0,1.0,1,Reds,Home
33.0,1.0,7.0,1.0,5.0,10.0,20.0,8.0,11.0,6.0,6.0,3.0,7.0,2.0,0,Cardinals,Away
58.0,14.0,18.0,13.0,10.0,13.0,29.0,14.0,20.0,15.0,15.0,8.0,18.0,7.0,0,Nationals,Home
57.0,15.0,20.0,15.0,8.0,18.0,16.0,14.0,18.0,14.0,13.0,10.0,13.0,4.0,1,Brewers,Away
33.0,3.0,6.0,3.0,1.0,9.0,12.0,9.0,12.0,5.0,5.0,3.0,5.0,0.0,0,Phillies,Home
37.0,5.0,12.0,5.0,3.0,5.0,18.0,9.0,6.0,3.0,3.0,1.0,9.0,1.0,1,Padres,Away
30.0,4.0,7.0,3.0,4.0,8.0,14.0,9.0,5.0,0.0,0.0,2.0,8.0,0.0,1,Red,Home
31.0,0.0,5.0,0.0,2.0,8.0,15.0,8.0,7.0,4.0,4.0,4.0,8.0,2.0,0,Orioles,Away
30.0,1.0,4.0,1.0,2.0,6.0,9.0,9.0,11.0,4.0,4.0,3.0,9.0,0.0,0,Royals,Home
36.0,4.0,11.0,4.0,3.0,9.0,19.0,9.0,4.0,1.0,1.0,2.0,6.0,0.0,1,Mets,Away
30.0,4.0,7.0,4.0,1.0,8.0,8.0,9.0,9.0,3.0,3.0,4.0,11.0,2.0,1,Braves,Home
36.0,3.0,9.0,3.0,4.0,11.0,17.0,8.0,7.0,4.0,4.0,1.0,8.0,2.0,0,Dodgers,Away
37.0,7.0,10.0,7.0,3.0,9.0,16.0,9.0,18.0,12.0,6.0,3.0,6.0,2.0,0,Rangers,Home
44.0,12.0,18.0,11.0,3.0,6.0,22.0,9.0,10.0,7.0,3.0,3.0,9.0,2.0,1,Twins,Away
36.0,6.0,12.0,5.0,2.0,8.0,12.0,9.0,18.0,11.0,9.0,2.0,8.0,1.0,0,D-backs,Home
44.0,11.0,18.0,10.0,2.0,8.0,20.0,9.0,12.0,6.0,5.0,2.0,8.0,2.0,1,Giants,Away
33.0,11.0,13.0,11.0,6.0,3.0,12.0,9.0,8.0,4.0,4.0,3.0,11.0,2.0,1,Rockies,Home
34.0,4.0,8.0,4.0,3.0,11.0,13.0,8.0,13.0,11.0,11.0,6.0,3.0,5.0,0,Marlins,Away
30.0,6.0,7.0,6.0,7.0,8.0,17.0,9.0,9.0,5.0,5.0,3.0,10.0,1.0,1,Angels,Home
35.0,5.0,9.0,5.0,3.0,10.0,15.0,8.0,7.0,6.0,6.0,7.0,8.0,2.0,0,White,Away
