AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
31.0,3.0,8.0,3.0,2.0,9.0,11.0,9.0,2.0,0.0,0.0,1.0,10.0,0.0,1,Yankees,Home
28.0,0.0,2.0,0.0,1.0,10.0,5.0,8.0,8.0,3.0,3.0,2.0,9.0,2.0,0,Rays,Away
34.0,5.0,8.0,5.0,3.0,8.0,11.0,9.0,13.0,10.0,10.0,6.0,6.0,4.0,0,Blue,Home
38.0,10.0,13.0,10.0,6.0,6.0,16.0,9.0,8.0,5.0,5.0,3.0,8.0,3.0,1,Angels,Away
28.0,3.0,6.0,3.0,4.0,9.0,10.0,9.0,4.0,2.0,2.0,9.0,9.0,0.0,1,Reds,Home
30.0,2.0,4.0,1.0,9.0,9.0,18.0,8.0,6.0,3.0,3.0,4.0,9.0,0.0,0,Astros,Away
40.0,12.0,16.0,11.0,7.0,5.0,25.0,9.0,7.0,3.0,3.0,4.0,5.0,1.0,1,Braves,Home
32.0,3.0,7.0,3.0,4.0,5.0,16.0,8.0,16.0,12.0,11.0,7.0,5.0,3.0,0,Mets,Away
32.0,7.0,8.0,6.0,4.0,11.0,9.0,9.0,8.0,2.0,2.0,0.0,10.0,2.0,1,Rangers,Home
34.0,2.0,8.0,2.0,0.0,10.0,8.0,8.0,8.0,7.0,7.0,4.0,11.0,1.0,0,Indians,Away
31.0,0.0,5.0,0.0,2.0,9.0,12.0,9.0,7.0,2.0,2.0,0.0,10.0,0.0,0,Twins,Home
33.0,2.0,7.0,2.0,0.0,10.0,8.0,9.0,5.0,0.0,0.0,2.0,9.0,0.0,1,Red,Away
33.0,5.0,8.0,4.0,0.0,8.0,11.0,9.0,8.0,0.0,0.0,0.0,6.0,0.0,1,Cardinals,Home
33.0,0.0,8.0,0.0,0.0,6.0,10.0,8.0,8.0,5.0,4.0,0.0,8.0,2.0,0,Marlins,Away
29.0,3.0,5.0,1.0,3.0,5.0,12.0,9.0,4.0,2.0,1.0,2.0,6.0,0.0,1,Athletics,Home
29.0,2.0,4.0,1.0,2.0,6.0,2.0,8.0,5.0,3.0,1.0,3.0,5.0,0.0,0,Orioles,Away
32.0,2.0,5.0,2.0,5.0,9.0,15.0,9.0,3.0,3.0,2.0,5.0,8.0,0.0,0,Dodgers,Home
30.0,3.0,3.0,2.0,5.0,8.0,12.0,9.0,5.0,2.0,2.0,5.0,9.0,1.0,1,Giants,Away
30.0,2.0,7.0,1.0,3.0,11.0,17.0,9.0,4.0,0.0,0.0,3.0,8.0,0.0,1,Padres,Home
29.0,0.0,4.0,0.0,3.0,8.0,10.0,8.0,7.0,2.0,2.0,3.0,11.0,1.0,0,Brewers,Away
35.0,4.0,10.0,4.0,4.0,12.0,24.0,9.0,9.0,6.0,6.0,1.0,9.0,2.0,0,Mariners,Home
35.0,6.0,9.0,6.0,1.0,9.0,8.0,9.0,10.0,4.0,4.0,4.0,12.0,1.0,1,Royals,Away
