AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
32.0,8.0,10.0,8.0,4.0,3.0,13.0,9.0,18.0,7.0,7.0,3.0,7.0,2.0,1,Twins,Home
43.0,7.0,18.0,7.0,3.0,7.0,26.0,8.0,10.0,8.0,8.0,4.0,3.0,2.0,0,Angels,Away
32.0,5.0,7.0,5.0,1.0,6.0,7.0,9.0,7.0,3.0,3.0,0.0,10.0,2.0,1,Yankees,Home
33.0,3.0,7.0,3.0,0.0,10.0,7.0,8.0,7.0,5.0,4.0,1.0,6.0,4.0,0,Orioles,Away
35.0,11.0,11.0,11.0,4.0,12.0,11.0,9.0,6.0,1.0,1.0,1.0,7.0,0.0,1,D-backs,Home
32.0,1.0,6.0,1.0,1.0,7.0,13.0,8.0,11.0,11.0,10.0,4.0,12.0,3.0,0,Pirates,Away
31.0,4.0,8.0,4.0,2.0,6.0,15.0,9.0,5.0,3.0,2.0,3.0,11.0,0.0,1,Giants,Home
32.0,3.0,5.0,2.0,3.0,11.0,16.0,8.0,8.0,4.0,3.0,2.0,6.0,2.0,0,Blue,Away
39.0,6.0,12.0,6.0,2.0,14.0,7.0,10.0,9.0,5.0,4.0,1.0,11.0,3.0,1,Reds,Home
38.0,5.0,9.0,5.0,1.0,11.0,8.0,9.1,12.0,6.0,6.0,2.0,14.0,2.0,0,Cubs,Away
31.0,5.0,9.0,5.0,2.0,5.0,11.0,9.0,4.0,1.0,1.0,1.0,13.0,0.0,1,Nationals,Home
30.0,1.0,4.0,1.0,1.0,13.0,4.0,8.0,9.0,5.0,5.0,2.0,5.0,1.0,0,Mets,Away
34.0,2.0,9.0,2.0,1.0,6.0,14.0,9.0,7.0,5.0,4.0,7.0,9.0,0.0,0,Phillies,Home
33.0,5.0,7.0,4.0,7.0,9.0,26.0,9.0,9.0,2.0,2.0,1.0,6.0,1.0,1,Brewers,Away
38.0,6.0,13.0,5.0,5.0,8.0,16.0,10.0,11.0,5.0,5.0,2.0,16.0,0.0,1,Red,Home
39.0,5.0,11.0,5.0,2.0,16.0,18.0,9.0,13.0,6.0,6.0,5.0,8.0,1.0,0,Rockies,Away
30.0,1.0,2.0,1.0,2.0,14.0,5.0,9.0,8.0,5.0,4.0,5.0,5.0,1.0,0,Tigers,Home
33.0,5.0,8.0,5.0,5.0,5.0,19.0,9.0,2.0,1.0,1.0,2.0,14.0,1.0,1,Astros,Away
34.0,0.0,7.0,0.0,4.0,12.0,22.0,9.0,7.0,1.0,1.0,3.0,7.0,0.0,0,Marlins,Home
31.0,1.0,7.0,1.0,3.0,7.0,12.0,9.0,7.0,0.0,0.0,4.0,12.0,0.0,1,Rays,Away
30.0,4.0,6.0,3.0,4.0,10.0,10.0,9.0,3.0,0.0,0.0,5.0,6.0,0.0,1,Braves,Home
27.0,0.0,3.0,0.0,5.0,6.0,12.0,8.0,6.0,4.0,3.0,4.0,10.0,2.0,0,Cardinals,Away
33.0,1.0,9.0,1.0,3.0,7.0,22.0,9.0,12.0,6.0,6.0,2.0,10.0,3.0,0,Royals,Home
37.0,6.0,12.0,6.0,2.0,10.0,16.0,9.0,9.0,1.0,1.0,3.0,7.0,0.0,1,Rangers,Away
32.0,2.0,8.0,2.0,2.0,6.0,19.0,9.0,4.0,0.0,0.0,1.0,16.0,0.0,1,Dodgers,Home
32.0,0.0,4.0,0.0,1.0,16.0,14.0,8.0,8.0,2.0,2.0,2.0,6.0,0.0,0,Padres,Away
31.0,3.0,7.0,3.0,2.0,10.0,10.0,9.0,7.0,1.0,1.0,1.0,12.0,0.0,1,Yankees,Home
32.0,1.0,7.0,1.0,1.0,12.0,13.0,8.0,7.0,3.0,3.0,2.0,10.0,1.0,0,Orioles,Away
