AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
29.0,5.0,5.0,5.0,8.0,14.0,11.0,9.0,5.0,4.0,4.0,6.0,9.0,2.0,1,Blue,Home
30.0,4.0,5.0,4.0,6.0,9.0,9.0,8.0,5.0,5.0,5.0,8.0,14.0,1.0,0,Yankees,Away
36.0,4.0,9.0,4.0,3.0,8.0,17.0,9.0,11.0,12.0,11.0,3.0,6.0,2.0,0,Red,Home
37.0,12.0,11.0,10.0,3.0,6.0,6.0,9.0,9.0,4.0,4.0,3.0,8.0,1.0,1,Angels,Away
28.0,3.0,5.0,3.0,2.0,6.0,12.0,9.0,3.0,1.0,1.0,1.0,7.0,1.0,1,Giants,Home
29.0,1.0,3.0,1.0,1.0,7.0,4.0,8.0,5.0,3.0,3.0,2.0,6.0,2.0,0,Phillies,Away
32.0,0.0,6.0,0.0,0.0,14.0,10.0,9.0,5.0,7.0,5.0,5.0,7.0,1.0,0,Tigers,Home
33.0,7.0,5.0,5.0,5.0,7.0,15.0,9.0,6.0,0.0,0.0,0.0,14.0,0.0,1,Royals,Away
38.0,7.0,13.0,7.0,3.0,8.0,14.0,10.0,7.0,6.0,6.0,6.0,10.0,1.0,1,Marlins,Home
36.0,6.0,7.0,6.0,6.0,10.0,14.0,9.1,13.0,7.0,6.0,3.0,8.0,1.0,0,Braves,Away
32.0,2.0,6.0,2.0,3.0,11.0,14.0,9.0,25.0,23.0,23.0,2.0,4.0,6.0,0,Orioles,Home
50.0,23.0,25.0,21.0,2.0,4.0,14.0,9.0,6.0,2.0,2.0,3.0,11.0,1.0,1,Astros,Away
40.0,10.0,18.0,10.0,3.0,6.0,16.0,9.0,7.0,1.0,1.0,4.0,9.0,1.0,1,Reds,Home
33.0,1.0,7.0,1.0,4.0,9.0,23.0,8.0,18.0,10.0,10.0,3.0,6.0,6.0,0,Cubs,Away
29.0,4.0,5.0,4.0,2.0,9.0,6.0,9.0,8.0,3.0,3.0,2.0,8.0,2.0,1,Mets,Home
33.0,3.0,8.0,3.0,2.0,8.0,10.0,8.0,5.0,4.0,3.0,2.0,9.0,3.0,0,Nationals,Away
32.0,4.0,10.0,4.0,2.0,4.0,7.0,9.0,8.0,1.0,1.0,4.0,10.0,1.0,1,Twins,Home
34.0,1.0,8.0,1.0,4.0,10.0,20.0,8.0,10.0,4.0,4.0,2.0,4.0,2.0,0,Indians,Away
30.0,3.0,7.0,2.0,1.0,9.0,12.0,9.0,10.0,2.0,0.0,7.0,7.0,0.0,1,White,Home
35.0,2.0,10.0,0.0,7.0,7.0,21.0,8.0,7.0,3.0,2.0,1.0,9.0,1.0,0,Athletics,Away
30.0,3.0,9.0,2.0,5.0,6.0,21.0,9.0,5.0,2.0,2.0,3.0,12.0,2.0,1,Brewers,Home
31.0,2.0,5.0,2.0,3.0,12.0,11.0,8.0,9.0,3.0,3.0,5.0,6.0,1.0,0,Rangers,Away
26.0,3.0,7.0,1.0,3.0,9.0,5.0,9.0,6.0,1.0,1.0,2.0,9.0,1.0,1,Cardinals,Home
33.0,1.0,6.0,1.0,2.0,9.0,14.0,8.0,7.0,3.0,3.0,3.0,9.0,0.0,0,Pirates,Away
35.0,8.0,11.0,8.0,3.0,8.0,11.0,9.0,8.0,5.0,5.0,3.0,10.0,2.0,1,Padres,Home
36.0,5.0,8.0,5.0,3.0,10.0,11.0,8.0,11.0,8.0,8.0,3.0,8.0,3.0,0,Rockies,Away
29.0,4.0,6.0,4.0,5.0,6.0,16.0,9.0,4.0,0.0,0.0,1.0,6.0,0.0,1,Dodgers,Home
30.0,0.0,4.0,0.0,1.0,6.0,7.0,8.0,6.0,4.0,4.0,5.0,6.0,1.0,0,D-backs,Away
34.0,4.0,9.0,4.0,1.0,15.0,13.0,9.0,8.0,5.0,5.0,0.0,3.0,3.0,0,Mariners,Home
35.0,5.0,8.0,5.0,0.0,3.0,4.0,9.0,9.0,4.0,4.0,1.0,15.0,1.0,1,Rays,Away
