AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
32.0,3.0,7.0,2.0,4.0,9.0,11.0,9.0,12.0,7.0,6.0,2.0,5.0,3.0,0,Yankees,Home
39.0,7.0,12.0,6.0,2.0,5.0,20.0,9.0,7.0,3.0,3.0,4.0,9.0,1.0,1,Twins,Away
29.0,6.0,7.0,6.0,4.0,10.0,7.0,9.0,9.0,5.0,5.0,6.0,11.0,1.0,1,Cubs,Home
35.0,5.0,9.0,5.0,6.0,11.0,21.0,8.0,7.0,6.0,5.0,4.0,10.0,2.0,0,Cardinals,Away
29.0,5.0,9.0,5.0,2.0,7.0,5.0,9.0,7.0,4.0,4.0,1.0,12.0,4.0,1,Indians,Home
33.0,4.0,7.0,4.0,1.0,12.0,6.0,8.0,9.0,5.0,5.0,2.0,7.0,2.0,0,Mariners,Away
35.0,3.0,8.0,3.0,2.0,6.0,15.0,9.0,19.0,15.0,14.0,10.0,6.0,2.0,0,Tigers,Home
43.0,15.0,19.0,15.0,10.0,6.0,28.0,9.0,8.0,3.0,3.0,2.0,6.0,2.0,1,Royals,Away
32.0,2.0,3.0,2.0,2.0,9.0,14.0,9.0,12.0,9.0,9.0,6.0,6.0,1.0,0,Marlins,Home
41.0,9.0,12.0,9.0,6.0,6.0,23.0,9.0,3.0,2.0,0.0,2.0,9.0,0.0,1,Braves,Away
30.0,3.0,7.0,2.0,1.0,4.0,8.0,9.0,3.0,0.0,0.0,2.0,5.0,0.0,1,Orioles,Home
28.0,0.0,3.0,0.0,2.0,5.0,11.0,8.0,7.0,3.0,3.0,1.0,4.0,1.0,0,Rays,Away
35.0,6.0,12.0,6.0,4.0,8.0,20.0,9.0,10.0,4.0,4.0,2.0,8.0,0.0,1,Pirates,Home
36.0,4.0,10.0,4.0,2.0,8.0,13.0,8.0,12.0,6.0,6.0,4.0,8.0,2.0,0,Athletics,Away
38.0,8.0,12.0,8.0,5.0,8.0,21.0,9.0,13.0,10.0,7.0,2.0,8.0,3.0,0,Phillies,Home
38.0,10.0,13.0,7.0,2.0,8.0,14.0,9.0,12.0,8.0,8.0,5.0,8.0,0.0,1,Nationals,Away
35.0,2.0,8.0,2.0,4.0,5.0,18.0,9.0,14.0,14.0,14.0,5.0,5.0,5.0,0,Angels,Home
38.0,14.0,14.0,14.0,5.0,5.0,11.0,9.0,8.0,2.0,2.0,4.0,5.0,1.0,1,Astros,Away
31.0,9.0,9.0,9.0,5.0,3.0,5.0,9.0,5.0,2.0,2.0,2.0,11.0,0.0,1,Reds,Home
32.0,2.0,5.0,2.0,2.0,11.0,9.0,8.0,9.0,9.0,9.0,5.0,3.0,5.0,0,Giants,Away
32.0,2.0,7.0,2.0,3.0,11.0,12.0,9.0,21.0,15.0,13.0,5.0,8.0,4.0,0,White,Home
48.0,15.0,21.0,14.0,5.0,8.0,22.0,9.0,7.0,2.0,2.0,3.0,11.0,1.0,1,Red,Away
62.0,4.0,11.0,4.0,7.0,18.0,23.0,18.0,10.0,3.0,3.0,1.0,17.0,1.0,1,Brewers,Home
62.0,3.0,10.0,3.0,1.0,17.0,9.0,17.1,11.0,4.0,4.0,7.0,18.0,0.0,0,Mets,Away
31.0,8.0,7.0,8.0,7.0,7.0,13.0,9.0,9.0,5.0,5.0,5.0,6.0,0.0,1,Rangers,Home
32.0,5.0,9.0,5.0,5.0,6.0,13.0,8.0,7.0,8.0,7.0,7.0,7.0,1.0,0,Blue,Away
32.0,2.0,5.0,2.0,1.0,11.0,8.0,9.0,12.0,9.0,9.0,4.0,3.0,3.0,0,Rockies,Home
37.0,9.0,12.0,9.0,4.0,3.0,12.0,9.0,5.0,2.0,2.0,1.0,11.0,0.0,1,D-backs,Away
35.0,6.0,10.0,6.0,4.0,8.0,18.0,9.0,11.0,7.0,7.0,5.0,10.0,1.0,0,Padres,Home
38.0,7.0,11.0,7.0,5.0,10.0,16.0,9.0,10.0,6.0,6.0,4.0,8.0,2.0,1,Dodgers,Away
