AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
34.0,1.0,7.0,0.0,1.0,10.0,17.0,9.0,10.0,6.0,6.0,5.0,6.0,1.0,0,Red,Home
36.0,6.0,10.0,5.0,5.0,6.0,16.0,9.0,7.0,1.0,0.0,1.0,10.0,0.0,1,Blue,Away
29.0,4.0,4.0,4.0,5.0,10.0,15.0,9.0,16.0,6.0,6.0,5.0,8.0,3.0,0,Phillies,Home
38.0,6.0,16.0,5.0,5.0,8.0,24.0,9.0,4.0,4.0,4.0,5.0,10.0,0.0,1,Marlins,Away
34.0,8.0,10.0,7.0,2.0,10.0,8.0,9.0,8.0,3.0,3.0,2.0,4.0,1.0,1,Indians,Home
33.0,3.0,8.0,3.0,2.0,4.0,16.0,8.0,10.0,8.0,8.0,2.0,10.0,1.0,0,Tigers,Away
37.0,3.0,10.0,3.0,2.0,6.0,15.0,10.0,7.0,4.0,4.0,2.0,9.0,3.0,0,Nationals,Home
36.0,4.0,7.0,4.0,2.0,9.0,11.0,10.0,10.0,3.0,2.0,2.0,6.0,1.0,1,Braves,Away
47.0,11.0,17.0,11.0,4.0,9.0,20.0,11.0,13.0,10.0,10.0,8.0,13.0,0.0,1,Pirates,Home
46.0,10.0,13.0,10.0,8.0,13.0,25.0,10.2,17.0,11.0,9.0,4.0,9.0,0.0,0,Padres,Away
32.0,4.0,6.0,4.0,2.0,11.0,8.0,9.0,14.0,9.0,9.0,2.0,7.0,4.0,0,Yankees,Home
38.0,9.0,14.0,9.0,2.0,7.0,8.0,9.0,6.0,4.0,4.0,2.0,11.0,1.0,1,Astros,Away
33.0,7.0,11.0,7.0,4.0,13.0,12.0,9.0,10.0,5.0,5.0,2.0,12.0,1.0,1,Brewers,Home
34.0,5.0,10.0,5.0,2.0,12.0,10.0,8.0,11.0,7.0,7.0,4.0,13.0,2.0,0,Reds,Away
34.0,6.0,11.0,6.0,0.0,6.0,6.0,9.0,9.0,1.0,1.0,1.0,9.0,1.0,1,Royals,Home
36.0,1.0,9.0,1.0,1.0,9.0,19.0,8.0,11.0,6.0,6.0,0.0,6.0,1.0,0,Twins,Away
33.0,5.0,12.0,5.0,2.0,11.0,14.0,9.0,7.0,3.0,3.0,3.0,7.0,2.0,1,Cubs,Home
29.0,3.0,7.0,3.0,3.0,7.0,10.0,8.0,12.0,5.0,5.0,2.0,11.0,1.0,0,Mets,Away
32.0,7.0,11.0,7.0,1.0,9.0,12.0,9.0,10.0,4.0,3.0,3.0,7.0,0.0,1,Rangers,Home
34.0,4.0,10.0,3.0,3.0,7.0,20.0,8.0,11.0,7.0,5.0,1.0,9.0,2.0,0,White,Away
33.0,2.0,6.0,1.0,2.0,7.0,10.0,9.0,15.0,8.0,8.0,3.0,3.0,1.0,0,Athletics,Home
39.0,8.0,15.0,8.0,3.0,3.0,21.0,9.0,6.0,2.0,1.0,2.0,7.0,0.0,1,Rays,Away
33.0,3.0,7.0,3.0,3.0,4.0,6.0,10.0,4.0,2.0,2.0,2.0,12.0,1.0,1,D-backs,Home
34.0,2.0,4.0,2.0,2.0,12.0,8.0,9.1,7.0,3.0,3.0,3.0,4.0,0.0,0,Giants,Away
34.0,6.0,7.0,6.0,3.0,6.0,8.0,9.0,10.0,3.0,3.0,2.0,10.0,1.0,1,Dodgers,Home
37.0,3.0,10.0,3.0,2.0,10.0,16.0,8.2,7.0,6.0,3.0,3.0,6.0,2.0,0,Rockies,Away
35.0,13.0,13.0,12.0,5.0,4.0,16.0,9.0,7.0,3.0,3.0,5.0,8.0,1.0,1,Mariners,Home
33.0,3.0,7.0,3.0,5.0,8.0,14.0,8.0,13.0,13.0,12.0,5.0,4.0,2.0,0,Orioles,Away
37.0,4.0,10.0,4.0,1.0,7.0,9.0,9.0,15.0,6.0,6.0,7.0,9.0,0.0,0,Cardinals,Home
40.0,6.0,15.0,6.0,7.0,9.0,25.0,9.0,10.0,4.0,4.0,1.0,7.0,1.0,1,Angels,Away
