AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
37.0,6.0,10.0,5.0,1.0,8.0,14.0,9.0,9.0,9.0,9.0,8.0,9.0,3.0,0,Pirates,Home
35.0,9.0,9.0,9.0,8.0,9.0,15.0,9.0,10.0,6.0,6.0,1.0,8.0,2.0,1,Rangers,Away
45.0,2.0,8.0,1.0,6.0,23.0,28.0,13.0,9.0,3.0,3.0,8.0,19.0,0.0,0,Rays,Home
44.0,3.0,9.0,3.0,8.0,19.0,26.0,13.0,8.0,2.0,1.0,6.0,23.0,0.0,1,D-backs,Away
36.0,7.0,11.0,7.0,6.0,7.0,21.0,9.0,8.0,3.0,3.0,1.0,15.0,0.0,1,Brewers,Home
34.0,3.0,8.0,3.0,1.0,15.0,15.0,8.0,11.0,7.0,4.0,6.0,7.0,3.0,0,Nationals,Away
28.0,0.0,3.0,0.0,3.0,5.0,11.0,9.0,7.0,5.0,4.0,3.0,6.0,1.0,0,Cardinals,Home
33.0,5.0,7.0,5.0,3.0,6.0,11.0,9.0,3.0,0.0,0.0,3.0,5.0,0.0,1,Phillies,Away
29.0,3.0,5.0,3.0,1.0,7.0,7.0,9.0,7.0,2.0,2.0,2.0,13.0,1.0,1,Padres,Home
33.0,2.0,7.0,2.0,2.0,13.0,14.0,8.0,5.0,3.0,3.0,1.0,7.0,2.0,0,Mets,Away
37.0,5.0,12.0,5.0,1.0,6.0,20.0,9.0,9.0,3.0,3.0,1.0,7.0,1.0,1,Indians,Home
34.0,3.0,9.0,3.0,1.0,7.0,11.0,8.2,12.0,5.0,5.0,1.0,6.0,1.0,0,White,Away
30.0,1.0,5.0,1.0,1.0,4.0,8.0,9.0,14.0,10.0,10.0,4.0,11.0,3.0,0,Yankees,Home
39.0,10.0,14.0,10.0,4.0,11.0,17.0,9.0,5.0,1.0,1.0,1.0,4.0,0.0,1,Mariners,Away
41.0,1.0,5.0,1.0,0.0,22.0,15.0,12.0,8.0,2.0,2.0,5.0,11.0,2.0,0,Orioles,Home
43.0,2.0,8.0,2.0,5.0,11.0,21.0,12.0,5.0,1.0,1.0,0.0,22.0,0.0,1,Red,Away
29.0,1.0,2.0,1.0,2.0,14.0,7.0,9.0,18.0,9.0,9.0,3.0,12.0,4.0,0,Blue,Home
44.0,9.0,18.0,9.0,3.0,12.0,24.0,9.0,2.0,1.0,1.0,2.0,14.0,1.0,1,Twins,Away
34.0,10.0,10.0,9.0,3.0,8.0,11.0,9.0,7.0,3.0,3.0,1.0,9.0,2.0,1,Tigers,Home
35.0,3.0,7.0,3.0,1.0,9.0,12.0,8.0,10.0,10.0,9.0,3.0,8.0,1.0,0,Angels,Away
33.0,3.0,6.0,2.0,4.0,6.0,9.0,11.0,8.0,2.0,1.0,0.0,9.0,0.0,1,Cubs,Home
39.0,2.0,8.0,2.0,0.0,9.0,17.0,10.0,6.0,3.0,2.0,4.0,6.0,1.0,0,Marlins,Away
32.0,9.0,11.0,9.0,4.0,6.0,12.0,9.0,3.0,0.0,0.0,2.0,17.0,0.0,1,Astros,Home
31.0,0.0,3.0,0.0,2.0,17.0,16.0,8.0,11.0,9.0,9.0,4.0,6.0,4.0,0,Royals,Away
44.0,5.0,11.0,4.0,7.0,13.0,19.0,13.0,8.0,4.0,4.0,7.0,7.0,0.0,1,Athletics,Home
45.0,4.0,8.0,4.0,7.0,7.0,21.0,12.0,11.0,5.0,4.0,7.0,13.0,2.0,0,Reds,Away
33.0,9.0,9.0,8.0,7.0,5.0,18.0,9.0,11.0,4.0,4.0,1.0,7.0,1.0,1,Dodgers,Home
37.0,4.0,11.0,4.0,1.0,7.0,9.0,8.0,9.0,9.0,9.0,7.0,5.0,3.0,0,Braves,Away
