AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
33.0,1.0,9.0,0.0,4.0,3.0,18.0,9.0,4.0,2.0,2.0,9.0,11.0,0.0,0,Cubs,Home
31.0,2.0,4.0,2.0,9.0,11.0,26.0,9.0,9.0,1.0,1.0,4.0,3.0,0.0,1,Cardinals,Away
31.0,5.0,8.0,5.0,4.0,7.0,14.0,9.0,4.0,3.0,3.0,1.0,5.0,1.0,1,Orioles,Home
32.0,3.0,4.0,3.0,1.0,5.0,5.0,8.0,8.0,5.0,5.0,4.0,7.0,2.0,0,Mariners,Away
32.0,3.0,6.0,3.0,2.0,12.0,8.0,9.0,7.0,4.0,4.0,2.0,12.0,2.0,0,Yankees,Home
33.0,4.0,7.0,4.0,2.0,12.0,7.0,9.0,6.0,3.0,3.0,2.0,12.0,2.0,1,Blue,Away
33.0,1.0,7.0,1.0,1.0,11.0,12.0,9.0,10.0,8.0,8.0,6.0,9.0,3.0,0,Reds,Home
37.0,8.0,10.0,8.0,6.0,9.0,12.0,9.0,7.0,1.0,1.0,1.0,11.0,1.0,1,Mets,Away
29.0,5.0,7.0,5.0,5.0,5.0,12.0,9.0,7.0,2.0,2.0,1.0,7.0,0.0,1,Indians,Home
33.0,2.0,7.0,2.0,1.0,7.0,13.0,8.0,7.0,5.0,5.0,5.0,5.0,0.0,0,Phillies,Away
32.0,1.0,7.0,1.0,2.0,9.0,13.0,9.0,19.0,10.0,10.0,2.0,12.0,2.0,0,Tigers,Home
46.0,10.0,19.0,10.0,2.0,12.0,28.0,9.0,7.0,1.0,1.0,2.0,9.0,0.0,1,White,Away
40.0,5.0,8.0,4.0,5.0,12.0,15.0,11.0,7.0,4.0,4.0,3.0,15.0,2.0,1,Rays,Home
40.0,4.0,7.0,4.0,3.0,15.0,10.0,10.2,8.0,5.0,5.0,5.0,12.0,0.0,0,Red,Away
35.0,4.0,10.0,3.0,2.0,5.0,18.0,9.0,7.0,6.0,6.0,3.0,6.0,3.0,0,Marlins,Home
33.0,6.0,7.0,6.0,3.0,6.0,2.0,9.0,10.0,4.0,3.0,2.0,5.0,1.0,1,Nationals,Away
29.0,6.0,7.0,6.0,5.0,5.0,12.0,9.0,4.0,0.0,0.0,1.0,7.0,0.0,1,Braves,Home
32.0,0.0,4.0,0.0,1.0,7.0,13.0,8.0,7.0,6.0,6.0,5.0,5.0,2.0,0,Giants,Away
34.0,6.0,10.0,6.0,1.0,5.0,12.0,9.0,8.0,4.0,4.0,1.0,11.0,1.0,1,Astros,Home
34.0,4.0,8.0,4.0,1.0,11.0,8.0,8.0,10.0,6.0,6.0,1.0,5.0,4.0,0,Angels,Away
28.0,4.0,5.0,4.0,3.0,1.0,7.0,9.0,7.0,3.0,1.0,3.0,11.0,0.0,1,Twins,Home
33.0,3.0,7.0,3.0,3.0,11.0,17.0,8.0,5.0,4.0,4.0,3.0,1.0,0.0,0,Royals,Away
31.0,10.0,10.0,8.0,6.0,8.0,16.0,9.0,6.0,1.0,1.0,2.0,7.0,1.0,1,Brewers,Home
33.0,1.0,6.0,1.0,2.0,7.0,15.0,8.0,10.0,10.0,8.0,6.0,8.0,0.0,0,Pirates,Away
32.0,8.0,9.0,7.0,8.0,7.0,16.0,9.0,2.0,0.0,0.0,0.0,7.0,0.0,1,Athletics,Home
27.0,0.0,2.0,0.0,0.0,7.0,1.0,8.0,9.0,8.0,8.0,8.0,7.0,2.0,0,Rangers,Away
33.0,12.0,13.0,12.0,4.0,7.0,15.0,9.0,10.0,5.0,5.0,2.0,9.0,4.0,1,Dodgers,Home
35.0,5.0,10.0,5.0,2.0,9.0,9.0,8.0,13.0,12.0,12.0,4.0,7.0,2.0,0,Rockies,Away
29.0,0.0,3.0,0.0,3.0,12.0,10.0,9.0,7.0,9.0,9.0,7.0,13.0,0.0,0,Padres,Home
36.0,9.0,7.0,9.0,7.0,13.0,26.0,9.0,3.0,0.0,0.0,3.0,12.0,0.0,1,D-backs,Away
