AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
33.0,2.0,7.0,2.0,3.0,7.0,17.0,9.0,15.0,7.0,7.0,1.0,7.0,2.0,0,Reds,Home
39.0,7.0,15.0,7.0,1.0,7.0,15.0,9.0,7.0,2.0,2.0,3.0,7.0,1.0,1,Pirates,Away
34.0,7.0,10.0,6.0,2.0,9.0,17.0,9.0,4.0,0.0,0.0,3.0,10.0,0.0,1,Yankees,Home
31.0,0.0,4.0,0.0,3.0,10.0,15.0,8.0,10.0,7.0,6.0,2.0,9.0,4.0,0,Padres,Away
44.0,7.0,12.0,7.0,1.0,8.0,15.0,11.0,16.0,12.0,11.0,9.0,11.0,1.0,0,Athletics,Home
48.0,12.0,16.0,10.0,9.0,11.0,27.0,11.0,12.0,7.0,7.0,1.0,8.0,3.0,1,Angels,Away
36.0,7.0,11.0,7.0,6.0,9.0,20.0,9.0,13.0,8.0,6.0,2.0,9.0,0.0,0,Mariners,Home
40.0,8.0,13.0,8.0,2.0,9.0,14.0,9.0,11.0,7.0,7.0,6.0,9.0,2.0,1,Rangers,Away
42.0,9.0,14.0,9.0,1.0,12.0,14.0,9.0,18.0,14.0,14.0,4.0,10.0,1.0,0,Red,Home
44.0,14.0,18.0,13.0,4.0,10.0,24.0,9.0,14.0,9.0,7.0,1.0,12.0,4.0,1,Indians,Away
32.0,2.0,5.0,2.0,2.0,10.0,12.0,9.0,6.0,4.0,4.0,1.0,11.0,2.0,0,Orioles,Home
32.0,4.0,6.0,4.0,1.0,11.0,9.0,9.0,5.0,2.0,2.0,2.0,10.0,1.0,1,Tigers,Away
35.0,11.0,12.0,11.0,8.0,11.0,25.0,9.0,8.0,4.0,4.0,3.0,11.0,1.0,1,Phillies,Home
35.0,4.0,8.0,4.0,3.0,11.0,17.0,8.0,12.0,11.0,9.0,8.0,11.0,4.0,0,Cardinals,Away
44.0,4.0,14.0,4.0,8.0,10.0,30.0,11.0,12.0,3.0,3.0,5.0,9.0,1.0,1,Rays,Home
42.0,3.0,12.0,3.0,5.0,9.0,27.0,10.1,14.0,4.0,4.0,8.0,10.0,0.0,0,Blue,Away
31.0,4.0,11.0,4.0,1.0,5.0,11.0,9.0,6.0,2.0,2.0,2.0,9.0,1.0,1,Marlins,Home
33.0,2.0,6.0,2.0,2.0,9.0,10.0,8.0,11.0,4.0,4.0,1.0,5.0,0.0,0,Giants,Away
33.0,4.0,6.0,4.0,1.0,13.0,5.0,9.0,15.0,14.0,14.0,6.0,8.0,2.0,0,Braves,Home
41.0,14.0,15.0,14.0,6.0,8.0,17.0,9.0,6.0,4.0,4.0,1.0,13.0,1.0,1,Nationals,Away
30.0,1.0,4.0,1.0,1.0,8.0,11.0,9.0,7.0,2.0,2.0,3.0,12.0,2.0,0,Astros,Home
32.0,2.0,7.0,2.0,3.0,12.0,15.0,9.0,4.0,1.0,1.0,1.0,8.0,0.0,1,Cubs,Away
33.0,8.0,10.0,8.0,1.0,10.0,12.0,9.0,15.0,7.0,7.0,3.0,4.0,1.0,1,White,Home
39.0,7.0,15.0,7.0,3.0,4.0,16.0,8.0,10.0,8.0,8.0,1.0,10.0,2.0,0,Royals,Away
28.0,5.0,10.0,4.0,6.0,9.0,15.0,9.0,11.0,4.0,4.0,3.0,11.0,2.0,1,Rockies,Home
35.0,4.0,11.0,4.0,3.0,11.0,15.0,8.0,10.0,5.0,4.0,6.0,9.0,0.0,0,D-backs,Away
38.0,9.0,15.0,9.0,4.0,5.0,13.0,9.0,13.0,8.0,8.0,3.0,8.0,4.0,1,Dodgers,Home
38.0,8.0,13.0,8.0,3.0,8.0,13.0,8.1,15.0,9.0,9.0,4.0,5.0,3.0,0,Mets,Away
