AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
32.0,6.0,9.0,6.0,6.0,7.0,19.0,9.0,5.0,2.0,2.0,2.0,7.0,1.0,1,Indians,Home
31.0,2.0,5.0,2.0,2.0,7.0,9.0,8.0,9.0,6.0,5.0,6.0,7.0,1.0,0,Marlins,Away
35.0,2.0,9.0,2.0,3.0,12.0,18.0,9.0,14.0,10.0,9.0,5.0,7.0,2.0,0,Rays,Home
37.0,10.0,14.0,9.0,5.0,7.0,12.0,9.0,9.0,2.0,2.0,3.0,12.0,0.0,1,Royals,Away
32.0,5.0,10.0,5.0,4.0,6.0,15.0,9.0,5.0,2.0,2.0,3.0,8.0,1.0,1,Cardinals,Home
30.0,2.0,5.0,2.0,3.0,8.0,9.0,8.0,10.0,5.0,5.0,4.0,6.0,2.0,0,Brewers,Away
35.0,9.0,12.0,8.0,6.0,5.0,15.0,9.0,12.0,5.0,5.0,2.0,10.0,1.0,1,Rockies,Home
39.0,5.0,12.0,5.0,2.0,10.0,15.0,8.0,12.0,9.0,9.0,6.0,5.0,1.0,0,Nationals,Away
35.0,6.0,11.0,6.0,6.0,7.0,19.0,9.0,7.0,5.0,5.0,3.0,11.0,3.0,1,Athletics,Home
32.0,5.0,7.0,4.0,3.0,11.0,12.0,8.2,11.0,6.0,6.0,6.0,7.0,2.0,0,Rangers,Away
27.0,1.0,4.0,1.0,1.0,9.0,6.0,9.0,2.0,0.0,0.0,1.0,10.0,0.0,1,Padres,Home
28.0,0.0,2.0,0.0,1.0,10.0,7.0,8.0,4.0,1.0,1.0,1.0,9.0,1.0,0,Mariners,Away
28.0,0.0,2.0,0.0,2.0,9.0,5.0,9.0,7.0,4.0,4.0,5.0,3.0,1.0,0,Blue,Home
33.0,4.0,7.0,4.0,5.0,3.0,17.0,9.0,2.0,0.0,0.0,2.0,9.0,0.0,1,Giants,Away
31.0,1.0,5.0,1.0,4.0,10.0,14.0,9.0,8.0,3.0,2.0,7.0,4.0,1.0,0,Reds,Home
33.0,3.0,8.0,2.0,7.0,4.0,22.0,9.0,5.0,1.0,1.0,4.0,10.0,0.0,1,Braves,Away
30.0,4.0,8.0,4.0,1.0,3.0,7.0,9.0,9.0,3.0,3.0,4.0,10.0,0.0,1,Orioles,Home
36.0,3.0,9.0,3.0,4.0,10.0,20.0,8.0,8.0,4.0,4.0,1.0,3.0,1.0,0,White,Away
35.0,2.0,9.0,2.0,2.0,5.0,14.0,9.0,15.0,11.0,10.0,1.0,8.0,3.0,0,Pirates,Home
39.0,11.0,15.0,10.0,1.0,8.0,9.0,9.0,9.0,2.0,2.0,2.0,5.0,2.0,1,D-backs,Away
34.0,11.0,12.0,11.0,10.0,7.0,20.0,9.0,6.0,4.0,4.0,7.0,14.0,0.0,1,Red,Home
32.0,4.0,6.0,4.0,7.0,14.0,18.0,8.0,12.0,11.0,11.0,10.0,7.0,0.0,0,Tigers,Away
32.0,0.0,6.0,0.0,3.0,9.0,19.0,9.0,10.0,6.0,6.0,3.0,10.0,1.0,0,Mets,Home
38.0,6.0,10.0,6.0,3.0,10.0,21.0,9.0,6.0,0.0,0.0,3.0,9.0,0.0,1,Phillies,Away
30.0,7.0,7.0,7.0,3.0,3.0,4.0,9.0,6.0,6.0,6.0,7.0,10.0,2.0,1,Cubs,Home
31.0,6.0,6.0,6.0,7.0,10.0,13.0,8.0,7.0,7.0,7.0,3.0,3.0,2.0,0,Dodgers,Away
32.0,7.0,10.0,6.0,3.0,3.0,9.0,9.0,4.0,1.0,1.0,1.0,10.0,1.0,1,Astros,Home
31.0,1.0,4.0,1.0,1.0,10.0,6.0,8.0,10.0,7.0,7.0,3.0,3.0,3.0,0,Twins,Away
34.0,5.0,8.0,5.0,2.0,5.0,10.0,9.0,7.0,6.0,5.0,4.0,13.0,0.0,0,Angels,Home
33.0,6.0,7.0,5.0,4.0,13.0,14.0,9.0,8.0,5.0,4.0,2.0,5.0,3.0,1,Yankees,Away
