AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
34.0,4.0,11.0,4.0,0.0,3.0,13.0,9.0,4.0,3.0,3.0,7.0,13.0,1.0,1,Red,Home
29.0,3.0,4.0,2.0,7.0,13.0,16.0,8.0,11.0,4.0,3.0,0.0,3.0,1.0,0,Astros,Away
32.0,7.0,9.0,7.0,7.0,7.0,22.0,9.0,7.0,5.0,5.0,1.0,9.0,4.0,1,Phillies,Home
34.0,5.0,7.0,5.0,1.0,9.0,12.0,8.0,9.0,7.0,7.0,7.0,7.0,2.0,0,Rockies,Away
36.0,13.0,10.0,12.0,9.0,9.0,19.0,9.0,7.0,5.0,5.0,5.0,12.0,3.0,1,Yankees,Home
33.0,5.0,7.0,5.0,5.0,12.0,15.0,8.0,10.0,13.0,4.0,9.0,9.0,3.0,0,Rays,Away
35.0,3.0,9.0,3.0,2.0,6.0,15.0,9.0,6.0,8.0,8.0,9.0,13.0,2.0,0,Reds,Home
34.0,8.0,6.0,7.0,9.0,13.0,21.0,9.0,9.0,3.0,3.0,2.0,6.0,2.0,1,Dodgers,Away
34.0,10.0,11.0,8.0,7.0,6.0,20.0,9.0,5.0,0.0,0.0,0.0,15.0,0.0,1,Indians,Home
31.0,0.0,5.0,0.0,0.0,15.0,6.0,8.0,11.0,10.0,7.0,7.0,6.0,1.0,0,Orioles,Away
30.0,3.0,5.0,2.0,3.0,9.0,8.0,9.0,12.0,7.0,7.0,4.0,7.0,1.0,0,Tigers,Home
37.0,7.0,12.0,7.0,4.0,7.0,13.0,9.0,5.0,3.0,3.0,3.0,9.0,1.0,1,Athletics,Away
27.0,3.0,6.0,2.0,1.0,5.0,6.0,9.0,2.0,0.0,0.0,1.0,8.0,0.0,1,Marlins,Home
27.0,0.0,2.0,0.0,1.0,8.0,6.0,8.0,6.0,3.0,3.0,1.0,5.0,1.0,0,Mets,Away
34.0,2.0,5.0,2.0,0.0,9.0,5.0,10.0,9.0,3.0,3.0,0.0,6.0,3.0,0,Braves,Home
37.0,3.0,9.0,3.0,0.0,6.0,5.0,10.0,5.0,2.0,2.0,0.0,9.0,2.0,1,Brewers,Away
32.0,2.0,7.0,2.0,2.0,8.0,12.0,9.0,8.0,5.0,4.0,2.0,4.0,3.0,0,White,Home
35.0,5.0,8.0,5.0,2.0,4.0,13.0,9.0,7.0,2.0,2.0,2.0,8.0,0.0,1,Blue,Away
34.0,5.0,9.0,5.0,4.0,8.0,14.0,10.0,7.0,4.0,4.0,5.0,11.0,1.0,1,Rangers,Home
36.0,4.0,7.0,4.0,5.0,11.0,14.0,9.2,9.0,5.0,5.0,4.0,8.0,2.0,0,Cardinals,Away
33.0,1.0,6.0,1.0,3.0,9.0,19.0,9.0,9.0,5.0,4.0,4.0,10.0,0.0,0,Angels,Home
36.0,5.0,9.0,4.0,4.0,10.0,23.0,9.0,6.0,1.0,1.0,3.0,9.0,0.0,1,Royals,Away
32.0,2.0,3.0,1.0,6.0,9.0,14.0,10.0,5.0,3.0,3.0,5.0,11.0,1.0,0,D-backs,Home
35.0,3.0,5.0,3.0,5.0,11.0,14.0,10.0,3.0,2.0,2.0,6.0,9.0,0.0,1,Giants,Away
30.0,4.0,5.0,4.0,3.0,7.0,8.0,9.0,11.0,6.0,6.0,2.0,6.0,1.0,0,Padres,Home
36.0,6.0,11.0,6.0,2.0,6.0,15.0,9.0,5.0,4.0,3.0,3.0,7.0,1.0,1,Pirates,Away
34.0,7.0,11.0,7.0,2.0,8.0,11.0,9.0,7.0,4.0,2.0,3.0,10.0,0.0,1,Mariners,Home
34.0,4.0,7.0,2.0,3.0,10.0,14.0,8.0,11.0,7.0,7.0,2.0,8.0,3.0,0,Twins,Away
35.0,5.0,9.0,5.0,2.0,7.0,6.0,9.0,9.0,6.0,5.0,5.0,7.0,1.0,0,Nationals,Home
32.0,6.0,9.0,6.0,5.0,7.0,20.0,9.0,9.0,5.0,5.0,2.0,7.0,2.0,1,Cubs,Away
