AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
39.0,12.0,16.0,12.0,4.0,7.0,14.0,9.0,11.0,11.0,11.0,2.0,9.0,6.0,1,Tigers,Home
38.0,11.0,11.0,11.0,2.0,9.0,6.0,8.1,16.0,12.0,7.0,4.0,7.0,1.0,0,Yankees,Away
34.0,3.0,7.0,2.0,1.0,13.0,11.0,9.0,13.0,7.0,7.0,4.0,8.0,3.0,0,Orioles,Home
38.0,7.0,13.0,7.0,4.0,8.0,20.0,9.0,7.0,3.0,2.0,1.0,13.0,1.0,1,Dodgers,Away
31.0,6.0,8.0,6.0,4.0,10.0,8.0,9.0,10.0,5.0,3.0,3.0,12.0,1.0,1,Phillies,Home
34.0,5.0,10.0,4.0,3.0,12.0,13.0,8.0,8.0,6.0,6.0,4.0,10.0,5.0,0,Braves,Away
32.0,4.0,9.0,4.0,5.0,10.0,17.0,9.0,8.0,3.0,3.0,4.0,6.0,1.0,1,Blue,Home
34.0,3.0,8.0,3.0,4.0,6.0,12.0,8.0,9.0,4.0,4.0,5.0,10.0,3.0,0,Red,Away
29.0,3.0,5.0,3.0,2.0,12.0,10.0,9.0,10.0,2.0,2.0,3.0,8.0,1.0,1,Mets,Home
35.0,2.0,10.0,2.0,3.0,8.0,17.0,8.0,5.0,3.0,3.0,2.0,12.0,0.0,0,D-backs,Away
34.0,3.0,8.0,3.0,4.0,9.0,18.0,9.0,6.0,4.0,4.0,2.0,8.0,1.0,0,Marlins,Home
32.0,4.0,6.0,4.0,2.0,8.0,8.0,9.0,8.0,3.0,3.0,4.0,9.0,1.0,1,Brewers,Away
29.0,5.0,6.0,5.0,3.0,7.0,7.0,9.0,2.0,0.0,0.0,1.0,6.0,0.0,1,Twins,Home
28.0,0.0,2.0,0.0,1.0,6.0,4.0,8.0,6.0,5.0,5.0,3.0,7.0,1.0,0,Nationals,Away
37.0,3.0,5.0,3.0,3.0,13.0,8.0,11.0,10.0,5.0,3.0,3.0,13.0,1.0,0,Rangers,Home
42.0,5.0,10.0,4.0,3.0,13.0,15.0,11.0,5.0,3.0,3.0,3.0,13.0,1.0,1,Rays,Away
36.0,7.0,12.0,7.0,3.0,5.0,14.0,9.0,25.0,21.0,21.0,4.0,7.0,6.0,0,Astros,Home
51.0,21.0,25.0,21.0,4.0,7.0,17.0,9.0,12.0,7.0,7.0,3.0,5.0,4.0,1,Athletics,Away
33.0,7.0,9.0,7.0,4.0,11.0,16.0,9.0,8.0,3.0,3.0,2.0,7.0,3.0,1,White,Home
34.0,3.0,8.0,3.0,2.0,7.0,12.0,8.0,9.0,7.0,7.0,4.0,11.0,3.0,0,Royals,Away
30.0,2.0,7.0,2.0,1.0,5.0,10.0,9.0,6.0,1.0,1.0,1.0,8.0,0.0,1,Rockies,Home
32.0,1.0,6.0,1.0,1.0,8.0,17.0,8.0,7.0,2.0,2.0,1.0,5.0,1.0,0,Cardinals,Away
33.0,5.0,9.0,5.0,0.0,9.0,8.0,9.0,7.0,4.0,4.0,3.0,7.0,1.0,1,Giants,Home
32.0,4.0,7.0,4.0,3.0,7.0,10.0,8.0,9.0,5.0,5.0,0.0,9.0,1.0,0,Pirates,Away
30.0,0.0,4.0,0.0,2.0,5.0,8.0,9.0,8.0,8.0,8.0,6.0,6.0,2.0,0,Angels,Home
32.0,8.0,8.0,8.0,6.0,6.0,20.0,9.0,4.0,0.0,0.0,2.0,5.0,0.0,1,Indians,Away
39.0,9.0,11.0,7.0,6.0,6.0,10.0,10.0,9.0,8.0,8.0,5.0,12.0,4.0,1,Padres,Home
38.0,8.0,9.0,8.0,5.0,12.0,13.0,9.1,11.0,9.0,7.0,6.0,6.0,1.0,0,Cubs,Away
27.0,4.0,4.0,4.0,4.0,9.0,5.0,9.0,8.0,3.0,3.0,5.0,6.0,1.0,1,Mariners,Home
31.0,3.0,8.0,3.0,5.0,6.0,12.0,8.0,4.0,4.0,4.0,4.0,9.0,3.0,0,Reds,Away
