AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
33.0,3.0,6.0,3.0,1.0,5.0,11.0,9.0,7.0,5.0,5.0,2.0,12.0,3.0,0,Rays,Home
35.0,5.0,7.0,5.0,2.0,12.0,5.0,9.0,6.0,3.0,3.0,1.0,5.0,1.0,1,Angels,Away
34.0,2.0,8.0,2.0,3.0,15.0,18.0,9.0,12.0,7.0,5.0,4.0,12.0,1.0,0,Orioles,Home
38.0,7.0,12.0,5.0,4.0,12.0,20.0,9.0,8.0,2.0,2.0,3.0,15.0,0.0,1,Red,Away
36.0,3.0,10.0,3.0,0.0,10.0,13.0,9.0,15.0,10.0,10.0,4.0,7.0,5.0,0,Nationals,Home
40.0,10.0,15.0,10.0,4.0,7.0,13.0,9.0,10.0,3.0,3.0,0.0,10.0,2.0,1,D-backs,Away
36.0,8.0,15.0,7.0,4.0,9.0,19.0,9.0,8.0,7.0,5.0,4.0,9.0,2.0,1,Giants,Home
33.0,7.0,8.0,7.0,4.0,9.0,8.0,8.0,15.0,8.0,7.0,4.0,9.0,0.0,0,Brewers,Away
33.0,7.0,12.0,7.0,2.0,3.0,13.0,9.0,6.0,2.0,2.0,2.0,10.0,0.0,1,Astros,Home
31.0,2.0,6.0,2.0,2.0,10.0,12.0,8.0,12.0,7.0,7.0,2.0,3.0,2.0,0,Blue,Away
32.0,2.0,6.0,2.0,1.0,15.0,10.0,9.0,9.0,4.0,4.0,5.0,5.0,0.0,0,Tigers,Home
36.0,4.0,9.0,3.0,5.0,5.0,21.0,9.0,6.0,2.0,2.0,1.0,15.0,0.0,1,Indians,Away
33.0,4.0,10.0,3.0,2.0,7.0,20.0,9.0,8.0,3.0,3.0,2.0,6.0,0.0,1,Marlins,Home
32.0,3.0,8.0,3.0,2.0,6.0,12.0,8.0,10.0,4.0,3.0,2.0,7.0,0.0,0,Pirates,Away
30.0,3.0,4.0,3.0,4.0,8.0,10.0,9.0,8.0,4.0,2.0,1.0,9.0,0.0,0,Reds,Home
36.0,4.0,8.0,4.0,1.0,9.0,12.0,9.0,4.0,3.0,3.0,4.0,8.0,2.0,1,Rangers,Away
34.0,8.0,10.0,8.0,3.0,8.0,17.0,9.0,12.0,7.0,6.0,4.0,9.0,1.0,1,Mets,Home
35.0,7.0,12.0,7.0,4.0,9.0,17.0,8.0,10.0,8.0,7.0,3.0,8.0,2.0,0,Cardinals,Away
31.0,5.0,7.0,5.0,3.0,4.0,10.0,9.0,8.0,4.0,4.0,3.0,9.0,2.0,1,Twins,Home
36.0,4.0,8.0,4.0,3.0,9.0,21.0,8.0,7.0,5.0,4.0,3.0,4.0,2.0,0,Royals,Away
36.0,4.0,10.0,3.0,0.0,16.0,13.0,9.0,10.0,8.0,8.0,7.0,7.0,2.0,0,White,Home
34.0,8.0,10.0,8.0,7.0,7.0,19.0,9.0,10.0,4.0,4.0,0.0,16.0,1.0,1,Yankees,Away
35.0,5.0,8.0,5.0,3.0,9.0,13.0,9.0,8.0,6.0,1.0,3.0,10.0,1.0,0,Braves,Home
33.0,6.0,8.0,5.0,3.0,10.0,12.0,9.0,8.0,5.0,5.0,3.0,9.0,2.0,1,Phillies,Away
38.0,14.0,19.0,14.0,5.0,6.0,17.0,9.0,13.0,8.0,7.0,5.0,11.0,0.0,1,Rockies,Home
39.0,8.0,13.0,6.0,5.0,11.0,23.0,8.0,19.0,14.0,14.0,5.0,6.0,1.0,0,Padres,Away
37.0,11.0,14.0,10.0,4.0,3.0,18.0,9.0,6.0,2.0,2.0,2.0,12.0,0.0,1,Athletics,Home
33.0,2.0,6.0,2.0,2.0,12.0,12.0,8.0,14.0,11.0,9.0,4.0,3.0,1.0,0,Mariners,Away
31.0,1.0,5.0,1.0,2.0,12.0,8.0,9.0,4.0,2.0,2.0,1.0,8.0,1.0,0,Dodgers,Home
31.0,2.0,4.0,2.0,1.0,8.0,8.0,9.0,5.0,1.0,1.0,2.0,12.0,1.0,1,Cubs,Away
