AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
32.0,3.0,5.0,3.0,1.0,12.0,11.0,9.0,11.0,7.0,7.0,5.0,12.0,1.0,0,Nationals,Home
38.0,7.0,11.0,7.0,5.0,12.0,17.0,9.0,5.0,3.0,3.0,1.0,12.0,1.0,1,Mets,Away
32.0,0.0,6.0,0.0,1.0,7.0,12.0,9.0,12.0,7.0,7.0,3.0,9.0,3.0,0,Yankees,Home
36.0,7.0,12.0,7.0,3.0,9.0,14.0,9.0,6.0,0.0,0.0,1.0,7.0,0.0,1,Rangers,Away
33.0,3.0,9.0,3.0,0.0,11.0,7.0,9.0,14.0,4.0,4.0,1.0,7.0,1.0,0,Tigers,Home
40.0,4.0,14.0,4.0,1.0,7.0,21.0,9.0,9.0,3.0,3.0,0.0,11.0,1.0,1,Twins,Away
35.0,5.0,6.0,5.0,2.0,10.0,8.0,10.0,10.0,4.0,4.0,0.0,6.0,1.0,1,Rays,Home
38.0,4.0,10.0,4.0,0.0,6.0,9.0,9.2,6.0,5.0,5.0,2.0,10.0,1.0,0,Orioles,Away
29.0,6.0,4.0,4.0,6.0,10.0,13.0,9.0,5.0,3.0,3.0,2.0,12.0,2.0,1,Braves,Home
31.0,3.0,5.0,3.0,2.0,12.0,6.0,8.0,4.0,6.0,3.0,6.0,10.0,2.0,0,Blue,Away
31.0,1.0,7.0,1.0,3.0,9.0,13.0,9.0,6.0,7.0,7.0,2.0,11.0,4.0,0,Reds,Home
34.0,7.0,6.0,7.0,2.0,11.0,5.0,9.0,7.0,1.0,1.0,3.0,9.0,1.0,1,Phillies,Away
30.0,3.0,6.0,3.0,3.0,6.0,12.0,9.0,5.0,1.0,1.0,1.0,5.0,1.0,1,Cardinals,Home
32.0,1.0,5.0,1.0,1.0,5.0,7.0,8.0,6.0,3.0,3.0,3.0,6.0,0.0,0,Giants,Away
30.0,5.0,7.0,5.0,6.0,10.0,17.0,9.0,4.0,1.0,1.0,2.0,10.0,0.0,1,Cubs,Home
30.0,1.0,4.0,1.0,2.0,10.0,7.0,8.0,7.0,5.0,5.0,6.0,10.0,0.0,0,Mariners,Away
43.0,14.0,18.0,13.0,2.0,9.0,20.0,9.0,12.0,7.0,3.0,6.0,3.0,1.0,1,D-backs,Home
37.0,7.0,12.0,7.0,6.0,3.0,21.0,8.0,18.0,14.0,14.0,2.0,9.0,4.0,0,Padres,Away
36.0,2.0,6.0,2.0,4.0,20.0,17.0,10.0,10.0,3.0,3.0,2.0,11.0,2.0,0,Brewers,Home
39.0,3.0,10.0,3.0,2.0,11.0,18.0,10.0,6.0,2.0,2.0,4.0,20.0,2.0,1,Astros,Away
33.0,11.0,11.0,11.0,10.0,6.0,17.0,9.0,10.0,3.0,1.0,8.0,8.0,0.0,1,Indians,Home
33.0,3.0,10.0,3.0,8.0,8.0,19.0,8.0,11.0,11.0,11.0,10.0,6.0,2.0,0,White,Away
40.0,16.0,17.0,16.0,6.0,6.0,20.0,9.0,12.0,9.0,9.0,0.0,10.0,4.0,1,Dodgers,Home
38.0,9.0,12.0,9.0,0.0,10.0,9.0,8.0,17.0,16.0,13.0,6.0,6.0,7.0,0,Rockies,Away
