AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
32.0,1.0,5.0,1.0,0.0,15.0,6.0,9.0,6.0,5.0,5.0,7.0,11.0,2.0,0,Rangers,Home
32.0,5.0,6.0,5.0,7.0,11.0,16.0,9.0,5.0,1.0,1.0,0.0,15.0,1.0,1,Angels,Away
30.0,4.0,7.0,4.0,4.0,4.0,18.0,9.0,6.0,1.0,1.0,2.0,10.0,0.0,1,Orioles,Home
30.0,1.0,6.0,1.0,2.0,10.0,12.0,8.0,7.0,4.0,4.0,4.0,4.0,1.0,0,Royals,Away
29.0,4.0,7.0,4.0,3.0,6.0,10.0,9.0,6.0,1.0,1.0,5.0,8.0,0.0,1,Pirates,Home
30.0,1.0,6.0,1.0,5.0,8.0,15.0,8.0,7.0,4.0,4.0,3.0,6.0,1.0,0,Nationals,Away
31.0,2.0,6.0,2.0,1.0,8.0,13.0,9.0,7.0,3.0,3.0,3.0,11.0,0.0,0,Red,Home
34.0,3.0,7.0,3.0,3.0,11.0,12.0,9.0,6.0,2.0,2.0,1.0,8.0,1.0,1,Phillies,Away
30.0,3.0,5.0,3.0,1.0,12.0,8.0,9.0,4.0,2.0,1.0,5.0,12.0,1.0,1,Reds,Home
30.0,2.0,4.0,1.0,5.0,12.0,12.0,8.0,5.0,3.0,3.0,1.0,12.0,1.0,0,Padres,Away
34.0,9.0,9.0,9.0,3.0,8.0,9.0,9.0,6.0,2.0,1.0,2.0,12.0,1.0,1,Mets,Home
34.0,2.0,6.0,2.0,2.0,12.0,15.0,8.0,9.0,9.0,7.0,3.0,8.0,2.0,0,Indians,Away
35.0,4.0,8.0,4.0,4.0,6.0,19.0,9.0,9.0,7.0,5.0,6.0,8.0,2.0,0,Rays,Home
36.0,7.0,9.0,6.0,6.0,8.0,20.0,9.0,8.0,4.0,4.0,4.0,6.0,0.0,1,Mariners,Away
31.0,5.0,7.0,5.0,3.0,5.0,18.0,9.0,8.0,1.0,1.0,2.0,13.0,1.0,1,Braves,Home
34.0,1.0,8.0,1.0,2.0,13.0,15.0,8.0,7.0,5.0,3.0,3.0,5.0,2.0,0,Marlins,Away
33.0,9.0,10.0,9.0,9.0,9.0,26.0,9.0,12.0,4.0,4.0,2.0,10.0,0.0,1,Cardinals,Home
37.0,4.0,12.0,4.0,2.0,10.0,17.0,8.0,10.0,9.0,9.0,9.0,9.0,0.0,0,Brewers,Away
31.0,5.0,9.0,5.0,7.0,5.0,16.0,9.0,6.0,3.0,3.0,2.0,9.0,2.0,1,Cubs,Home
33.0,3.0,6.0,3.0,2.0,9.0,9.0,8.0,9.0,5.0,5.0,7.0,5.0,3.0,0,Giants,Away
38.0,3.0,8.0,2.0,4.0,8.0,11.0,11.0,7.0,2.0,2.0,2.0,12.0,1.0,1,Rangers,Home
39.0,2.0,7.0,2.0,2.0,12.0,10.0,10.2,8.0,3.0,2.0,4.0,8.0,1.0,0,Angels,Away
31.0,6.0,8.0,6.0,7.0,7.0,19.0,9.0,10.0,3.0,3.0,3.0,11.0,1.0,1,Astros,Home
36.0,3.0,10.0,3.0,3.0,11.0,23.0,8.0,8.0,6.0,6.0,7.0,7.0,3.0,0,Tigers,Away
39.0,14.0,14.0,14.0,1.0,6.0,9.0,9.0,6.0,4.0,4.0,0.0,7.0,2.0,1,Twins,Home
32.0,4.0,6.0,4.0,0.0,7.0,6.0,8.0,14.0,14.0,10.0,1.0,6.0,3.0,0,White,Away
33.0,8.0,9.0,8.0,4.0,6.0,14.0,9.0,13.0,7.0,4.0,1.0,5.0,1.0,1,D-backs,Home
37.0,7.0,13.0,6.0,1.0,5.0,13.0,8.0,9.0,8.0,3.0,4.0,6.0,1.0,0,Rockies,Away
30.0,6.0,9.0,5.0,4.0,9.0,14.0,9.0,11.0,2.0,2.0,0.0,13.0,2.0,1,Athletics,Home
37.0,2.0,11.0,2.0,0.0,13.0,12.0,8.0,9.0,6.0,5.0,4.0,9.0,2.0,0,Yankees,Away
37.0,16.0,15.0,16.0,10.0,8.0,16.0,9.0,7.0,3.0,3.0,4.0,8.0,3.0,1,Dodgers,Home
30.0,3.0,7.0,3.0,4.0,8.0,12.0,8.0,15.0,16.0,16.0,10.0,8.0,5.0,0,Blue,Away
