AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
44.0,5.0,11.0,5.0,6.0,9.0,23.0,12.0,9.0,4.0,4.0,1.0,15.0,1.0,1,Marlins,Home
43.0,4.0,9.0,4.0,1.0,15.0,12.0,11.0,11.0,5.0,5.0,6.0,9.0,1.0,0,Twins,Away
36.0,10.0,12.0,9.0,5.0,3.0,18.0,9.0,10.0,2.0,1.0,2.0,9.0,0.0,1,Phillies,Home
37.0,2.0,10.0,2.0,2.0,9.0,22.0,8.0,12.0,10.0,7.0,5.0,3.0,3.0,0,Giants,Away
30.0,0.0,4.0,0.0,1.0,8.0,8.0,9.0,8.0,4.0,4.0,3.0,7.0,1.0,0,White,Home
32.0,4.0,8.0,4.0,3.0,7.0,14.0,9.0,4.0,0.0,0.0,1.0,8.0,0.0,1,Mets,Away
28.0,5.0,6.0,4.0,5.0,6.0,11.0,9.0,7.0,3.0,3.0,4.0,9.0,0.0,1,Athletics,Home
34.0,3.0,7.0,2.0,4.0,9.0,21.0,8.0,6.0,5.0,5.0,5.0,6.0,2.0,0,Brewers,Away
33.0,2.0,8.0,2.0,0.0,5.0,19.0,9.0,14.0,11.0,11.0,5.0,11.0,5.0,0,Orioles,Home
41.0,11.0,14.0,11.0,5.0,11.0,16.0,9.0,8.0,2.0,2.0,0.0,5.0,1.0,1,Blue,Away
37.0,4.0,10.0,4.0,1.0,13.0,17.0,9.0,12.0,9.0,8.0,8.0,4.0,2.0,0,Red,Home
36.0,9.0,12.0,7.0,8.0,4.0,19.0,9.0,10.0,4.0,4.0,1.0,13.0,3.0,1,Rays,Away
30.0,1.0,6.0,1.0,3.0,5.0,11.0,9.0,11.0,7.0,7.0,8.0,7.0,2.0,0,Indians,Home
35.0,7.0,11.0,7.0,8.0,7.0,22.0,9.0,6.0,1.0,1.0,3.0,5.0,0.0,1,Astros,Away
36.0,8.0,14.0,7.0,2.0,9.0,16.0,9.0,1.0,0.0,0.0,2.0,11.0,0.0,1,Cardinals,Home
28.0,0.0,1.0,0.0,2.0,11.0,4.0,8.0,14.0,8.0,8.0,2.0,9.0,1.0,0,Cubs,Away
26.0,4.0,8.0,4.0,2.0,5.0,15.0,6.0,4.0,1.0,1.0,0.0,4.0,0.0,1,Braves,Home
20.0,1.0,4.0,1.0,0.0,4.0,4.0,6.0,8.0,4.0,4.0,2.0,5.0,2.0,0,Reds,Away
32.0,8.0,11.0,8.0,4.0,8.0,17.0,9.0,8.0,2.0,2.0,7.0,6.0,1.0,1,Dodgers,Home
31.0,2.0,8.0,2.0,7.0,6.0,23.0,8.0,11.0,8.0,8.0,4.0,8.0,2.0,0,Padres,Away
