AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
34.0,5.0,8.0,5.0,4.0,9.0,12.0,9.0,11.0,6.0,6.0,4.0,13.0,2.0,0,Cubs,Home
38.0,6.0,11.0,6.0,4.0,13.0,18.0,9.0,8.0,5.0,5.0,4.0,9.0,3.0,1,Reds,Away
37.0,12.0,14.0,11.0,5.0,8.0,17.0,9.0,15.0,10.0,10.0,3.0,7.0,3.0,1,Nationals,Home
43.0,10.0,15.0,10.0,3.0,7.0,29.0,8.0,14.0,12.0,12.0,5.0,8.0,4.0,0,Marlins,Away
34.0,2.0,7.0,2.0,1.0,6.0,12.0,9.0,13.0,10.0,10.0,5.0,6.0,2.0,0,Pirates,Home
39.0,10.0,13.0,10.0,5.0,6.0,19.0,9.0,7.0,2.0,2.0,1.0,6.0,0.0,1,Dodgers,Away
30.0,3.0,3.0,3.0,1.0,13.0,3.0,9.0,7.0,6.0,5.0,4.0,12.0,3.0,0,Blue,Home
34.0,6.0,7.0,6.0,4.0,12.0,8.0,9.0,3.0,3.0,3.0,1.0,13.0,2.0,1,Padres,Away
28.0,3.0,6.0,3.0,6.0,9.0,17.0,9.0,6.0,1.0,1.0,4.0,16.0,0.0,1,Indians,Home
34.0,1.0,6.0,1.0,4.0,16.0,24.0,8.0,6.0,3.0,3.0,6.0,9.0,1.0,0,Rays,Away
37.0,8.0,11.0,8.0,2.0,7.0,6.0,9.0,14.0,9.0,9.0,3.0,11.0,2.0,0,Mets,Home
40.0,9.0,14.0,9.0,3.0,11.0,20.0,9.0,11.0,8.0,8.0,2.0,7.0,5.0,1,Tigers,Away
30.0,4.0,4.0,3.0,5.0,6.0,18.0,9.0,7.0,3.0,3.0,3.0,14.0,3.0,1,Astros,Home
33.0,3.0,7.0,3.0,3.0,14.0,12.0,8.0,4.0,4.0,2.0,5.0,6.0,1.0,0,Red,Away
36.0,11.0,12.0,10.0,5.0,10.0,22.0,9.0,9.0,4.0,1.0,0.0,7.0,0.0,1,Twins,Home
35.0,4.0,9.0,4.0,0.0,7.0,12.0,8.0,12.0,11.0,10.0,5.0,10.0,3.0,0,White,Away
34.0,4.0,8.0,4.0,2.0,11.0,10.0,9.0,11.0,6.0,6.0,2.0,11.0,1.0,0,Brewers,Home
37.0,6.0,11.0,6.0,2.0,11.0,17.0,9.0,8.0,4.0,4.0,2.0,11.0,2.0,1,Phillies,Away
33.0,2.0,7.0,2.0,0.0,11.0,11.0,9.0,12.0,5.0,5.0,0.0,11.0,3.0,0,Cardinals,Home
37.0,5.0,12.0,4.0,0.0,11.0,12.0,9.0,7.0,2.0,1.0,0.0,11.0,1.0,1,Braves,Away
36.0,8.0,14.0,8.0,2.0,8.0,10.0,9.0,10.0,6.0,6.0,2.0,10.0,3.0,1,Rockies,Home
35.0,6.0,10.0,6.0,2.0,10.0,9.0,8.1,14.0,8.0,8.0,2.0,8.0,4.0,0,Orioles,Away
33.0,3.0,7.0,3.0,5.0,6.0,18.0,9.0,7.0,4.0,3.0,4.0,11.0,1.0,0,Angels,Home
35.0,4.0,7.0,4.0,4.0,11.0,22.0,9.0,7.0,3.0,3.0,5.0,6.0,2.0,1,Rangers,Away
31.0,6.0,8.0,5.0,3.0,9.0,12.0,9.0,10.0,2.0,2.0,8.0,9.0,0.0,1,Athletics,Home
36.0,2.0,10.0,2.0,8.0,9.0,26.0,8.0,8.0,6.0,5.0,3.0,9.0,3.0,0,Mariners,Away
34.0,2.0,7.0,2.0,2.0,12.0,13.0,9.0,21.0,18.0,14.0,3.0,12.0,4.0,0,Giants,Home
49.0,18.0,21.0,17.0,3.0,12.0,25.0,9.0,7.0,2.0,2.0,2.0,12.0,1.0,1,D-backs,Away
