AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
34.0,8.0,11.0,8.0,2.0,7.0,10.0,9.0,3.0,0.0,0.0,1.0,12.0,0.0,1,Yankees,Home
30.0,0.0,3.0,0.0,1.0,12.0,11.0,8.0,11.0,8.0,8.0,2.0,7.0,3.0,0,Red,Away
38.0,3.0,9.0,2.0,1.0,10.0,12.0,10.0,8.0,5.0,5.0,1.0,11.0,2.0,0,Tigers,Home
37.0,5.0,8.0,5.0,1.0,11.0,11.0,10.0,9.0,3.0,3.0,1.0,10.0,0.0,1,Pirates,Away
33.0,3.0,8.0,3.0,5.0,10.0,14.0,9.0,10.0,7.0,7.0,2.0,11.0,3.0,0,Nationals,Home
37.0,7.0,10.0,7.0,2.0,11.0,18.0,9.0,8.0,3.0,3.0,5.0,10.0,1.0,1,Giants,Away
39.0,14.0,13.0,14.0,3.0,5.0,16.0,9.0,10.0,3.0,3.0,3.0,8.0,2.0,1,Phillies,Home
33.0,3.0,10.0,3.0,3.0,8.0,20.0,8.0,13.0,14.0,9.0,3.0,5.0,3.0,0,Mets,Away
28.0,4.0,6.0,4.0,5.0,9.0,12.0,9.0,7.0,2.0,2.0,0.0,4.0,0.0,1,Rays,Home
33.0,2.0,7.0,2.0,0.0,4.0,10.0,8.0,6.0,4.0,4.0,5.0,9.0,1.0,0,Orioles,Away
33.0,0.0,7.0,0.0,1.0,7.0,12.0,9.0,9.0,4.0,4.0,5.0,9.0,1.0,0,Marlins,Home
31.0,4.0,9.0,4.0,5.0,9.0,15.0,9.0,7.0,0.0,0.0,1.0,7.0,0.0,1,Cubs,Away
33.0,6.0,10.0,6.0,5.0,8.0,10.0,9.0,12.0,9.0,9.0,7.0,7.0,1.0,0,Braves,Home
37.0,9.0,12.0,9.0,7.0,7.0,19.0,9.0,10.0,6.0,6.0,5.0,8.0,2.0,1,D-backs,Away
30.0,5.0,6.0,5.0,6.0,6.0,10.0,9.0,9.0,6.0,6.0,6.0,8.0,0.0,0,Twins,Home
34.0,6.0,9.0,6.0,6.0,8.0,13.0,9.0,6.0,5.0,5.0,6.0,6.0,3.0,1,Blue,Away
36.0,8.0,12.0,8.0,3.0,14.0,12.0,9.0,11.0,4.0,4.0,3.0,13.0,1.0,1,Brewers,Home
36.0,4.0,11.0,4.0,3.0,13.0,18.0,8.0,12.0,8.0,8.0,3.0,14.0,3.0,0,Cardinals,Away
31.0,5.0,9.0,5.0,3.0,5.0,13.0,9.0,3.0,0.0,0.0,2.0,7.0,0.0,1,Rangers,Home
28.0,0.0,3.0,0.0,2.0,7.0,10.0,8.0,9.0,5.0,5.0,3.0,5.0,2.0,0,Angels,Away
32.0,5.0,9.0,5.0,2.0,14.0,10.0,9.0,5.0,1.0,1.0,3.0,7.0,1.0,1,White,Home
30.0,1.0,5.0,1.0,3.0,7.0,9.0,8.0,9.0,5.0,5.0,2.0,14.0,4.0,0,Royals,Away
29.0,2.0,5.0,2.0,5.0,7.0,14.0,9.0,12.0,8.0,8.0,3.0,13.0,2.0,0,Padres,Home
39.0,8.0,12.0,8.0,3.0,13.0,17.0,9.0,5.0,2.0,2.0,5.0,7.0,1.0,1,Rockies,Away
28.0,1.0,4.0,1.0,4.0,9.0,14.0,9.0,9.0,9.0,9.0,8.0,7.0,3.0,0,Athletics,Home
35.0,9.0,9.0,9.0,8.0,7.0,23.0,9.0,4.0,1.0,1.0,4.0,9.0,0.0,1,Astros,Away
35.0,6.0,13.0,6.0,1.0,5.0,10.0,9.0,4.0,1.0,1.0,3.0,6.0,0.0,1,Dodgers,Home
31.0,1.0,4.0,1.0,3.0,6.0,9.0,8.0,13.0,6.0,6.0,1.0,5.0,1.0,0,Reds,Away
33.0,2.0,6.0,2.0,4.0,7.0,15.0,9.0,13.0,4.0,4.0,1.0,6.0,0.0,0,Mariners,Home
36.0,4.0,13.0,4.0,1.0,6.0,18.0,9.0,6.0,2.0,2.0,4.0,7.0,1.0,1,Indians,Away
