AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
34.0,4.0,12.0,4.0,6.0,6.0,18.0,9.0,6.0,0.0,0.0,1.0,13.0,0.0,1,Mets,Home
33.0,0.0,6.0,0.0,1.0,13.0,11.0,8.0,12.0,4.0,4.0,6.0,6.0,0.0,0,Padres,Away
31.0,3.0,7.0,3.0,1.0,8.0,11.0,9.0,8.0,6.0,5.0,2.0,5.0,3.0,0,Pirates,Home
35.0,6.0,8.0,6.0,2.0,5.0,7.0,9.0,7.0,3.0,3.0,1.0,8.0,0.0,1,Cardinals,Away
32.0,7.0,7.0,7.0,8.0,8.0,14.0,9.0,11.0,8.0,8.0,4.0,12.0,4.0,0,Nationals,Home
37.0,8.0,11.0,8.0,4.0,12.0,12.0,9.0,7.0,7.0,7.0,8.0,8.0,2.0,1,Rockies,Away
46.0,19.0,23.0,19.0,5.0,6.0,21.0,9.0,7.0,3.0,3.0,1.0,9.0,1.0,1,Red,Home
34.0,3.0,7.0,3.0,1.0,9.0,9.0,8.0,23.0,19.0,19.0,5.0,6.0,4.0,0,Yankees,Away
32.0,3.0,7.0,3.0,2.0,11.0,11.0,9.0,12.0,10.0,10.0,3.0,10.0,5.0,0,White,Home
38.0,10.0,12.0,10.0,3.0,10.0,8.0,9.0,7.0,3.0,2.0,2.0,11.0,1.0,1,Twins,Away
51.0,4.0,11.0,4.0,7.0,7.0,21.0,14.0,14.0,5.0,4.0,9.0,6.0,2.0,0,Royals,Home
53.0,5.0,14.0,4.0,9.0,6.0,36.0,14.0,11.0,4.0,4.0,7.0,7.0,1.0,1,Indians,Away
56.0,8.0,11.0,8.0,11.0,11.0,22.0,16.0,18.0,10.0,10.0,4.0,17.0,2.0,0,Angels,Home
65.0,10.0,18.0,10.0,4.0,17.0,25.0,16.0,11.0,8.0,8.0,11.0,11.0,1.0,1,Orioles,Away
28.0,3.0,3.0,3.0,5.0,8.0,10.0,9.0,13.0,11.0,11.0,3.0,5.0,1.0,0,Athletics,Home
38.0,11.0,13.0,11.0,3.0,5.0,14.0,9.0,3.0,3.0,3.0,5.0,8.0,0.0,1,Rangers,Away
33.0,10.0,9.0,10.0,7.0,11.0,20.0,9.0,5.0,2.0,1.0,2.0,8.0,1.0,1,Mariners,Home
33.0,2.0,5.0,2.0,2.0,8.0,16.0,8.0,9.0,10.0,9.0,7.0,11.0,2.0,0,Tigers,Away
