AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
35.0,3.0,7.0,3.0,5.0,7.0,21.0,10.0,9.0,5.0,5.0,2.0,5.0,3.0,0,Royals,Home
38.0,5.0,9.0,5.0,2.0,5.0,16.0,10.0,7.0,3.0,3.0,5.0,7.0,0.0,1,Twins,Away
30.0,4.0,5.0,2.0,2.0,6.0,6.0,9.0,6.0,2.0,2.0,2.0,8.0,2.0,1,Cardinals,Home
33.0,2.0,6.0,2.0,2.0,8.0,11.0,8.0,5.0,4.0,2.0,2.0,6.0,1.0,0,Angels,Away
31.0,2.0,6.0,0.0,4.0,7.0,17.0,9.0,12.0,10.0,8.0,4.0,5.0,3.0,0,Cubs,Home
37.0,10.0,12.0,10.0,4.0,5.0,12.0,9.0,6.0,2.0,1.0,4.0,7.0,0.0,1,Mets,Away
35.0,7.0,9.0,7.0,5.0,8.0,11.0,9.0,10.0,8.0,7.0,5.0,12.0,2.0,0,Red,Home
37.0,8.0,10.0,6.0,5.0,12.0,12.0,9.0,9.0,7.0,7.0,5.0,8.0,1.0,1,Blue,Away
29.0,6.0,10.0,6.0,6.0,3.0,18.0,9.0,6.0,3.0,3.0,7.0,12.0,1.0,1,Pirates,Home
31.0,3.0,6.0,3.0,7.0,12.0,14.0,8.0,10.0,6.0,6.0,6.0,3.0,1.0,0,Padres,Away
32.0,3.0,7.0,3.0,4.0,9.0,11.0,9.0,7.0,5.0,5.0,2.0,7.0,1.0,0,Phillies,Home
33.0,5.0,7.0,5.0,2.0,7.0,7.0,9.0,7.0,3.0,3.0,4.0,9.0,2.0,1,Marlins,Away
30.0,4.0,8.0,4.0,4.0,3.0,23.0,9.0,6.0,2.0,2.0,3.0,9.0,1.0,1,Athletics,Home
31.0,2.0,6.0,2.0,3.0,9.0,15.0,8.0,8.0,4.0,4.0,4.0,3.0,1.0,0,Rays,Away
28.0,2.0,6.0,2.0,2.0,7.0,12.0,9.0,6.0,0.0,0.0,3.0,10.0,0.0,1,Indians,Home
33.0,0.0,6.0,0.0,3.0,10.0,16.0,8.0,6.0,2.0,2.0,2.0,7.0,0.0,0,Tigers,Away
35.0,4.0,7.0,4.0,3.0,9.0,12.0,9.0,8.0,8.0,8.0,7.0,9.0,2.0,0,Mariners,Home
32.0,8.0,8.0,8.0,7.0,9.0,13.0,9.0,7.0,4.0,4.0,3.0,9.0,1.0,1,Orioles,Away
30.0,6.0,5.0,5.0,6.0,11.0,16.0,9.0,6.0,5.0,5.0,1.0,11.0,2.0,1,Brewers,Home
33.0,5.0,6.0,5.0,1.0,11.0,8.0,8.0,5.0,6.0,4.0,6.0,11.0,1.0,0,Reds,Away
42.0,5.0,14.0,5.0,3.0,9.0,24.0,11.0,8.0,4.0,2.0,2.0,11.0,1.0,1,Dodgers,Home
41.0,4.0,8.0,4.0,2.0,11.0,12.0,10.1,14.0,5.0,5.0,3.0,9.0,2.0,0,Rockies,Away
35.0,9.0,11.0,8.0,5.0,12.0,18.0,9.0,14.0,13.0,13.0,6.0,9.0,2.0,0,Nationals,Home
41.0,13.0,14.0,13.0,6.0,9.0,16.0,9.0,11.0,9.0,9.0,5.0,12.0,1.0,1,Braves,Away
30.0,7.0,7.0,7.0,4.0,12.0,13.0,9.0,11.0,5.0,5.0,6.0,3.0,2.0,1,Yankees,Home
37.0,5.0,11.0,5.0,6.0,3.0,19.0,8.0,7.0,7.0,6.0,4.0,12.0,2.0,0,Astros,Away
35.0,6.0,14.0,6.0,3.0,5.0,15.0,9.0,7.0,5.0,5.0,1.0,8.0,1.0,1,Rangers,Home
34.0,5.0,7.0,5.0,1.0,8.0,10.0,8.0,14.0,6.0,6.0,3.0,5.0,2.0,0,White,Away
34.0,4.0,8.0,2.0,5.0,8.0,19.0,9.0,10.0,7.0,7.0,3.0,5.0,1.0,0,D-backs,Home
36.0,7.0,10.0,7.0,3.0,5.0,9.0,9.0,8.0,4.0,4.0,5.0,8.0,0.0,1,Giants,Away
