AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
29.0,6.0,6.0,6.0,6.0,8.0,17.0,9.0,6.0,2.0,2.0,2.0,12.0,1.0,1,Mets,Home
32.0,2.0,6.0,2.0,2.0,12.0,16.0,8.0,6.0,6.0,6.0,6.0,8.0,2.0,0,Marlins,Away
36.0,6.0,12.0,6.0,3.0,10.0,15.0,9.0,12.0,9.0,8.0,2.0,6.0,5.0,0,Orioles,Home
38.0,9.0,12.0,8.0,2.0,6.0,12.0,9.0,12.0,6.0,6.0,3.0,10.0,2.0,1,Yankees,Away
35.0,7.0,8.0,7.0,5.0,7.0,12.0,9.0,13.0,9.0,7.0,3.0,9.0,3.0,0,Pirates,Home
39.0,9.0,13.0,9.0,3.0,9.0,17.0,9.0,8.0,7.0,5.0,5.0,7.0,2.0,1,Brewers,Away
33.0,7.0,10.0,6.0,4.0,8.0,13.0,9.0,8.0,5.0,4.0,3.0,9.0,3.0,1,Red,Home
35.0,5.0,8.0,5.0,3.0,9.0,15.0,8.0,10.0,7.0,5.0,4.0,8.0,2.0,0,Royals,Away
31.0,7.0,8.0,5.0,3.0,11.0,14.0,9.0,5.0,4.0,4.0,4.0,17.0,3.0,1,Reds,Home
32.0,4.0,5.0,4.0,4.0,17.0,10.0,8.0,8.0,7.0,7.0,3.0,11.0,0.0,0,Angels,Away
33.0,0.0,8.0,0.0,1.0,8.0,17.0,9.0,5.0,1.0,1.0,2.0,10.0,0.0,0,Indians,Home
29.0,1.0,5.0,1.0,2.0,10.0,10.0,9.0,8.0,0.0,0.0,1.0,8.0,0.0,1,Rangers,Away
35.0,4.0,11.0,4.0,4.0,10.0,18.0,9.0,14.0,7.0,7.0,5.0,11.0,0.0,0,Tigers,Home
39.0,7.0,14.0,7.0,5.0,11.0,26.0,9.0,11.0,4.0,4.0,4.0,10.0,1.0,1,White,Away
32.0,0.0,5.0,0.0,2.0,5.0,17.0,9.0,9.0,2.0,2.0,0.0,10.0,1.0,0,Rays,Home
35.0,2.0,9.0,2.0,0.0,10.0,17.0,9.0,5.0,0.0,0.0,2.0,5.0,0.0,1,Blue,Away
34.0,6.0,12.0,6.0,2.0,7.0,13.0,9.0,6.0,5.0,5.0,4.0,7.0,3.0,1,Cubs,Home
31.0,5.0,6.0,5.0,4.0,7.0,9.0,8.0,12.0,6.0,6.0,2.0,7.0,4.0,0,Athletics,Away
33.0,5.0,8.0,5.0,1.0,5.0,4.0,9.0,9.0,3.0,2.0,4.0,10.0,1.0,1,Twins,Home
35.0,3.0,9.0,3.0,4.0,10.0,16.0,8.2,8.0,5.0,5.0,1.0,5.0,2.0,0,Braves,Away
32.0,3.0,9.0,3.0,2.0,5.0,13.0,9.0,13.0,7.0,5.0,4.0,7.0,1.0,0,D-backs,Home
37.0,7.0,13.0,6.0,4.0,7.0,24.0,9.0,9.0,3.0,3.0,2.0,5.0,0.0,1,Phillies,Away
33.0,0.0,7.0,0.0,0.0,3.0,8.0,9.0,6.0,4.0,4.0,8.0,8.0,0.0,0,Giants,Home
33.0,4.0,6.0,2.0,8.0,8.0,21.0,9.0,7.0,0.0,0.0,0.0,3.0,0.0,1,Nationals,Away
34.0,8.0,12.0,8.0,6.0,5.0,19.0,9.0,2.0,0.0,0.0,2.0,9.0,0.0,1,Dodgers,Home
28.0,0.0,2.0,0.0,2.0,9.0,7.0,8.0,12.0,8.0,8.0,6.0,5.0,2.0,0,Cardinals,Away
31.0,5.0,8.0,5.0,3.0,8.0,18.0,9.0,9.0,4.0,4.0,3.0,8.0,1.0,1,Mets,Home
33.0,4.0,9.0,4.0,3.0,8.0,13.0,8.0,8.0,5.0,5.0,3.0,8.0,3.0,0,Marlins,Away
