AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
30.0,0.0,4.0,0.0,0.0,11.0,5.0,9.0,7.0,2.0,2.0,3.0,9.0,1.0,0,Tigers,Home
31.0,2.0,7.0,2.0,3.0,9.0,10.0,9.0,4.0,0.0,0.0,0.0,11.0,0.0,1,Indians,Away
39.0,8.0,11.0,8.0,3.0,9.0,19.0,9.0,14.0,9.0,8.0,2.0,5.0,1.0,0,Royals,Home
39.0,9.0,14.0,9.0,2.0,5.0,20.0,9.0,11.0,8.0,6.0,3.0,9.0,1.0,1,Athletics,Away
36.0,8.0,8.0,8.0,10.0,12.0,25.0,9.0,14.0,9.0,9.0,2.0,11.0,2.0,0,Astros,Home
41.0,9.0,14.0,9.0,2.0,11.0,17.0,9.0,8.0,8.0,6.0,10.0,12.0,3.0,1,Rays,Away
38.0,5.0,12.0,4.0,2.0,8.0,28.0,9.0,16.0,10.0,10.0,5.0,12.0,3.0,0,White,Home
40.0,10.0,16.0,10.0,5.0,12.0,21.0,9.0,12.0,5.0,3.0,2.0,8.0,0.0,1,Twins,Away
32.0,1.0,5.0,1.0,3.0,7.0,8.0,9.0,6.0,4.0,4.0,1.0,10.0,2.0,0,Mets,Home
32.0,4.0,6.0,4.0,1.0,10.0,5.0,9.0,5.0,1.0,1.0,3.0,7.0,1.0,1,Cubs,Away
39.0,4.0,9.0,4.0,2.0,14.0,10.0,12.0,6.0,3.0,1.0,4.0,9.0,1.0,1,Marlins,Home
41.0,3.0,6.0,3.0,4.0,9.0,12.0,11.0,9.0,4.0,4.0,2.0,14.0,4.0,0,Reds,Away
33.0,3.0,7.0,2.0,1.0,7.0,7.0,9.0,7.0,5.0,3.0,5.0,7.0,0.0,0,Rangers,Home
33.0,5.0,7.0,3.0,5.0,7.0,19.0,9.0,7.0,3.0,3.0,1.0,7.0,1.0,1,Mariners,Away
38.0,8.0,12.0,8.0,2.0,10.0,9.0,9.0,15.0,11.0,11.0,2.0,8.0,3.0,0,Rockies,Home
40.0,11.0,15.0,11.0,2.0,8.0,12.0,9.0,12.0,8.0,8.0,2.0,10.0,1.0,1,Pirates,Away
38.0,11.0,16.0,11.0,2.0,6.0,12.0,9.0,7.0,5.0,5.0,6.0,7.0,1.0,1,D-backs,Home
32.0,5.0,7.0,5.0,6.0,7.0,16.0,8.0,16.0,11.0,11.0,2.0,6.0,1.0,0,Dodgers,Away
34.0,3.0,8.0,2.0,2.0,10.0,14.0,9.0,8.0,5.0,5.0,0.0,6.0,2.0,0,Giants,Home
33.0,5.0,8.0,5.0,0.0,6.0,5.0,9.0,8.0,3.0,3.0,2.0,10.0,1.0,1,Padres,Away
