AB,R,H,RBI,BB,SO,LOB,IP,H,R,ER,BB,SO,HR,W,Team,Home or Away
31.0,5.0,9.0,5.0,3.0,7.0,14.0,9.0,11.0,4.0,4.0,0.0,9.0,0.0,1,Braves,Home
36.0,4.0,11.0,4.0,0.0,9.0,13.0,8.0,9.0,5.0,5.0,3.0,7.0,2.0,0,Phillies,Away
43.0,5.0,11.0,5.0,3.0,10.0,16.0,11.0,13.0,6.0,3.0,5.0,12.0,0.0,0,Pirates,Home
43.0,6.0,13.0,5.0,5.0,12.0,22.0,11.0,11.0,5.0,5.0,3.0,10.0,0.0,1,Mariners,Away
36.0,5.0,10.0,5.0,3.0,9.0,18.0,9.0,7.0,4.0,3.0,6.0,17.0,0.0,1,Red,Home
33.0,4.0,7.0,4.0,6.0,17.0,18.0,8.0,10.0,5.0,5.0,3.0,9.0,0.0,0,Giants,Away
32.0,5.0,7.0,3.0,3.0,12.0,11.0,9.0,5.0,1.0,1.0,4.0,16.0,1.0,1,Brewers,Home
32.0,1.0,5.0,1.0,4.0,16.0,18.0,8.0,7.0,5.0,4.0,3.0,12.0,1.0,0,Padres,Away
32.0,9.0,8.0,9.0,4.0,11.0,9.0,9.0,5.0,1.0,1.0,0.0,8.0,1.0,1,Yankees,Home
31.0,1.0,5.0,1.0,0.0,8.0,6.0,8.0,8.0,9.0,9.0,4.0,11.0,4.0,0,Angels,Away
36.0,4.0,8.0,4.0,3.0,8.0,15.0,9.0,10.0,8.0,8.0,3.0,6.0,2.0,0,Orioles,Home
35.0,8.0,10.0,8.0,3.0,6.0,15.0,9.0,8.0,4.0,4.0,3.0,8.0,1.0,1,Blue,Away
36.0,4.0,6.0,4.0,2.0,10.0,11.0,10.0,10.0,5.0,5.0,1.0,12.0,1.0,0,Cubs,Home
37.0,5.0,10.0,3.0,1.0,12.0,14.0,10.0,6.0,4.0,4.0,2.0,10.0,1.0,1,Cardinals,Away
33.0,7.0,12.0,7.0,3.0,4.0,15.0,9.0,9.0,0.0,0.0,1.0,9.0,0.0,1,Indians,Home
36.0,0.0,9.0,0.0,1.0,9.0,18.0,8.0,12.0,7.0,7.0,3.0,4.0,1.0,0,Tigers,Away
33.0,8.0,10.0,8.0,5.0,7.0,9.0,9.0,10.0,5.0,5.0,6.0,11.0,0.0,1,Twins,Home
34.0,5.0,10.0,5.0,6.0,11.0,20.0,8.0,10.0,8.0,8.0,5.0,7.0,4.0,0,Royals,Away
